DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2003-11-20 00:00:00,27496.7,0.0,0,27569.526121053164,-72.82612105316366,4.40002965613202
2003-11-20 00:01:00,27499.0,0.00011436617043212346,0,27569.526090440082,-70.52620480625248,0.19980283769034202
2003-11-20 00:02:00,27497.1,0.00045555060356101604,0,27569.526059827178,-72.42651537778298,-2.150422545188718
2003-11-20 00:03:00,27494.7,0.0010206821821373514,0,27569.52602921445,-74.82704989662992,-5.950645056953071
2003-11-20 00:04:00,27485.2,0.0018068897889118034,0,27569.5259986019,-84.32780549168912,-1.5508646976030889
2003-11-20 00:05:00,27491.6,0.0028113023066350454,0,27569.525967989528,-77.9287792918361,2.748918532865595
2003-11-20 00:06:00,27490.7,0.004031048618057751,0,27569.52593737734,-78.82996842595793,-1.0012953655513712
2003-11-20 00:07:00,27489.6,0.005463257605930596,0,27569.52590676533,-79.93137002293884,-1.201506392846369
2003-11-20 00:08:00,27488.3,0.007105058153004251,0,27569.525876153497,-81.23298121165067,0.6482854509769709
2003-11-20 00:09:00,27490.9,0.008953579142029391,0,27569.525845541844,-78.6347991209849,0.19808016591284172
2003-11-20 00:10:00,27488.7,0.011005949455756692,0,27569.52581493037,-80.83682087982498,-2.352122248034405
2003-11-20 00:11:00,27486.2,0.013259297976936825,0,27569.525784319078,-83.3390436170537,-3.0023217908611386
2003-11-20 00:12:00,27482.7,0.015710753588320463,0,27569.52575370796,-86.84146446154726,-8.15251846257243
2003-11-20 00:13:00,27469.9,0.018357445172658284,0,27569.525723097027,-99.64408054219857,-9.402712263165022
2003-11-20 00:14:00,27463.9,0.021196501612700955,0,27569.525692486266,-105.6468889878773,-0.3029031926418213
2003-11-20 00:15:00,27469.3,0.02422505179119916,0,27569.52566187569,-100.24988692748221,4.746908748999367
2003-11-20 00:16:00,27473.4,0.027440224590903558,0,27569.52563126529,-96.15307148987857,2.8467235617607045
2003-11-20 00:17:00,27475.0,0.030839148894564843,0,27569.525600655066,-94.5564398039608,1.646541245634566
2003-11-20 00:18:00,27476.7,0.034418953584933666,0,27569.525570045025,-92.85998899860944,1.7463618006285913
2003-11-20 00:19:00,27478.5,0.038176767544760716,0,27569.52553943516,-91.06371620270362,2.3461852267362175
2003-11-20 00:20:00,27481.4,0.042109719656796656,0,27569.52550882548,-88.167618545137,2.696011523962916
2003-11-20 00:21:00,27483.9,0.04621493880379217,0,27569.525478215975,-85.67169315477778,2.1458406923090436
2003-11-20 00:22:00,27485.7,0.05048955386849794,0,27569.52544760665,-83.87593716051892,1.0956727317687864
2003-11-20 00:23:00,27486.1,0.05493069373366461,0,27569.525416997505,-83.48034769124021,0.5455076423494205
2003-11-20 00:24:00,27486.8,0.05953548728204288,0,27569.525386388537,-82.78492187582007,0.5453454240465732
2003-11-20 00:25:00,27487.2,0.06430106339638342,0,27569.52535577975,-82.38965684314707,0.6951860768624343
2003-11-20 00:26:00,27488.2,0.0692245509594369,0,27569.525325171137,-81.3945497220952,0.2450296007915327
2003-11-20 00:27:00,27487.7,0.07430307885395397,0,27569.52529456271,-81.899597641564,0.1948759958357016
2003-11-20 00:28:00,27488.6,0.07953377596268534,0,27569.52526395446,-81.0047977304238,1.544725262004036
2003-11-20 00:29:00,27490.8,0.08491377116838168,0,27569.525233346387,-78.81014711755593,0.14457739928779745
2003-11-20 00:30:00,27488.9,0.09044019335379364,0,27569.525202738496,-80.71564293184821,0.04443240768808465
2003-11-20 00:31:00,27490.9,0.09611017140167193,0,27569.52517213078,-78.72128230217976,1.2942902872005249
2003-11-20 00:32:00,27491.5,0.10192083419476718,0,27569.525141523252,-78.12706235744716,0.4441510378353115
2003-11-20 00:33:00,27491.8,0.10786931061583008,0,27569.525110915893,-77.83298022650914,2.3440146595909823
2003-11-20 00:34:00,27496.2,0.11395272954761133,0,27569.52508030872,-73.4390330382652,3.093881152455161
2003-11-20 00:35:00,27498.0,0.12016821987286157,0,27569.525049701726,-71.64521792159881,0.6937505164424209
2003-11-20 00:36:00,27497.6,0.12651291047433147,0,27569.525019094905,-72.05153200538035,-0.9563772484530659
2003-11-20 00:37:00,27496.1,0.13298393023477176,0,27569.52498848827,-73.55797241850495,-0.8065021422320413
2003-11-20 00:38:00,27496.0,0.13957840803693303,0,27569.524957881807,-73.66453628984443,1.2933758351069713
2003-11-20 00:39:00,27498.7,0.14629347276356602,0,27569.524927275528,-70.971220748291,2.0932566835603197
2003-11-20 00:40:00,27500.2,0.15312625329742138,0,27569.524896669427,-69.4780229227238,1.1431404031309071
2003-11-20 00:41:00,27501.0,0.1600738785212498,0,27569.524866063508,-68.68493994202919,-0.6069730061805245
2003-11-20 00:42:00,27499.0,0.16713347731780193,0,27569.524835457767,-70.69196893508484,-1.357083544372884
2003-11-20 00:43:00,27498.3,0.17430217856982844,0,27569.524804852204,-71.39910703077496,-1.7071912114483538
2003-11-20 00:44:00,27495.6,0.18157711116008005,0,27569.52477424682,-74.10635135798155,-1.0572960074047586
2003-11-20 00:45:00,27496.2,0.18895540397130736,0,27569.524743641614,-73.51369904558447,1.5926020677524448
2003-11-20 00:46:00,27498.8,0.19643418588626108,0,27569.52471303659,-70.92114722247666,1.9925030140287205
2003-11-20 00:47:00,27500.2,0.2040105857876919,0,27569.52468243174,-69.52869301752703,0.592406831419332
2003-11-20 00:48:00,27500.0,0.2116817325583505,0,27569.52465182708,-69.736333559638,2.6423135199279173
2003-11-20 00:49:00,27505.5,0.21944475508098749,0,27569.52462122259,-64.2440659776712,4.142223079558121
2003-11-20 00:50:00,27508.3,0.22729678223835367,0,27569.524590618283,-61.451887400521755,-0.15786448969733158
2003-11-20 00:51:00,27505.2,0.23523494291319952,0,27569.524560014153,-64.55979495706586,-4.257949187834811
2003-11-20 00:52:00,27499.8,0.24325636598827594,0,27569.524529410202,-69.96778577619138,-5.358031014858682
2003-11-20 00:53:00,27494.5,0.25135818034633345,0,27569.524498806437,-75.27585698678323,-6.308109970760206
2003-11-20 00:54:00,27487.2,0.2595375148701227,0,27569.524468202842,-82.58400571771179,-6.558186055543757
2003-11-20 00:55:00,27481.4,0.26779149844239447,0,27569.52443759943,-88.39222909787074,-2.608259269218429
2003-11-20 00:56:00,27482.0,0.2761172599458994,0,27569.524406996203,-87.80052425614865,1.6416703882307075
2003-11-20 00:57:00,27484.7,0.28451192826338817,0,27569.524376393147,-85.10888832140932,1.6916029167981819
2003-11-20 00:58:00,27485.4,0.2929726322776114,0,27569.524345790276,-84.41731842255228,-0.25846168351892373
2003-11-20 00:59:00,27484.2,0.3014965008713199,0,27569.524315187577,-85.62581168844717,-0.8585234127184052
2003-11-20 01:00:00,27483.7,0.3100806629272641,0,27569.524284585063,-86.1343652479891,0.24141772919463023
2003-11-20 01:01:00,27484.7,0.31872224732819493,0,27569.52425398273,-85.14297623005791,1.4413617422289136
2003-11-20 01:02:00,27486.6,0.327418382956863,0,27569.524223380573,-83.25164176353127,1.0413086263819054
2003-11-20 01:03:00,27486.8,0.3361661986960187,0,27569.524192778597,-83.0603589772941,0.34125838165105193
2003-11-20 01:04:00,27487.3,0.3449628234284132,0,27569.5241621768,-82.56912500022916,-0.008788991962184411
2003-11-20 01:05:00,27486.8,0.3538053860367968,0,27569.52413157518,-83.07793696121847,-1.1088334944581746
2003-11-20 01:06:00,27485.1,0.3626910154039203,0,27569.52410097374,-84.78679198914551,-1.5088751258398219
2003-11-20 01:07:00,27483.8,0.3716168404125343,0,27569.524070372485,-86.09568721289811,0.1910861138997788
2003-11-20 01:08:00,27485.5,0.38057998994538966,0,27569.5240397714,-84.40461976134596,2.4910502247551705
