DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2003-11-03 00:00:00,27565.8,0.0,0,27570.313160842466,-4.513160842467187,0.2500348666317511
2003-11-03 00:01:00,27566.0,-0.00021897853028808332,0,27570.313127808302,-4.312908829771654,0.15046915875931388
2003-11-03 00:02:00,27566.1,-0.0008722492085117969,0,27570.313094774156,-4.212222524948559,0.050900702206034154
2003-11-03 00:03:00,27566.1,-0.0019543146657099307,0,27570.313061740024,-4.211107425359586,0.0013267482830658928
2003-11-03 00:04:00,27566.1,-0.0034596775329212735,0,27570.313028705914,-4.209569028382427,0.0017472969885892198
2003-11-03 00:05:00,27566.1,-0.005382840441184615,0,27570.312995671822,-4.2076128313824075,0.0021623483251516085
2003-11-03 00:06:00,27566.1,-0.007718306021538746,0,27570.312962637752,-4.205244331732124,-0.09742809770397232
2003-11-03 00:07:00,27565.9,-0.010460576905022454,0,27570.312929603697,-4.402469026790352,-0.14702404110460465
2003-11-03 00:08:00,27565.8,-0.013604155722674528,0,27570.312896569663,-4.499292413941333,-0.14662548187674496
2003-11-03 00:09:00,27565.6,-0.017143545105533762,0,27570.312863535648,-4.695719990543842,-0.19623242001166163
2003-11-03 00:10:00,27565.4,-0.02107324768463894,0,27570.31283050165,-4.8917572539646565,-0.04584485552026907
2003-11-03 00:11:00,27565.5,-0.025387766091028854,0,27570.312797467675,-4.78740970158438,0.004537211603617308
2003-11-03 00:12:00,27565.4,-0.030081602955742297,0,27570.312764433715,-4.882682830757422,-0.09508621864109346
2003-11-03 00:13:00,27565.3,-0.03514926090981804,0,27570.312731399776,-4.977582138866567,-0.044715146256947946
2003-11-03 00:14:00,27565.3,-0.040585242584294905,0,27570.312698365855,-4.972113123271318,-0.044349571237398244
2003-11-03 00:15:00,27565.2,-0.046384050610211655,0,27570.312665331952,-5.066281281341364,-0.0939894935915393
2003-11-03 00:16:00,27565.1,-0.05254018761860709,0,27570.31263229807,-5.160092110454396,-0.043634913310639956
2003-11-03 00:17:00,27565.1,-0.05904815624052,0,27570.3125992642,-5.1535511079626435,0.05671416960238984
2003-11-03 00:18:00,27565.2,-0.06590245910698918,0,27570.312566230357,-5.046663771249617,0.057057755140637934
2003-11-03 00:19:00,27565.2,-0.0730975988490534,0,27570.31253319653,-5.039435597681368,-0.04260415668862061
2003-11-03 00:20:00,27565.1,-0.08062807809775147,0,27570.312500162723,-5.131872084626858,-0.0922715658857487
2003-11-03 00:21:00,27565.0,-0.08848839948412215,0,27570.312467128937,-5.223978729452865,-0.09194447244892734
2003-11-03 00:22:00,27564.9,-0.09667306563920426,0,27570.312434095165,-5.315761029524713,-0.14162287638579674
2003-11-03 00:23:00,27564.7,-0.10517657919403661,0,27570.31240106142,-5.5072244822244585,-0.14130677769053612
2003-11-03 00:24:00,27564.6,-0.11399344277965794,0,27570.312368027684,-5.598374584905785,-0.09099617636132651
2003-11-03 00:25:00,27564.5,-0.12311815902710704,0,27570.312334993974,-5.6892168349471115,0.009308927596375582
2003-11-03 00:26:00,27564.6,-0.13254523056742273,0,27570.31230196028,-5.579756729713034,0.05960853418402534
2003-11-03 00:27:00,27564.6,-0.14226916003164378,0,27570.31226892661,-5.569999766579061,0.0599026434052603
2003-11-03 00:28:00,27564.7,-0.152284450050809,0,27570.312235892954,-5.459951442902513,0.16019125526153566
