DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2003-11-23 00:00:00,24789.2,0.0,0,24838.910393667866,-49.71039366786499,-0.44988926217509473
2003-11-23 00:01:00,24788.6,-0.00026275863787255635,0,24838.910285128954,-50.31002237031713,-0.7493681427291783
2003-11-23 00:02:00,24787.7,-0.0010466369173860043,0,24838.91017659024,-51.20912995332335,-0.8988503215219374
2003-11-23 00:03:00,24786.8,-0.0023450383873803325,0,24838.910068051748,-52.107723013361,-0.8483390967669493
2003-11-23 00:04:00,24786.0,-0.004151366596695531,0,24838.909959513454,-52.90580814685725,-0.5478344684558429
2003-11-23 00:05:00,24785.7,-0.006459025094171587,0,24838.909850975368,-53.20339195027269,-0.09733643660535662
2003-11-23 00:06:00,24785.8,-0.00926141742864849,0,24838.909742437496,-53.10048102006796,0.15315499879869776
2003-11-23 00:07:00,24786.0,-0.012551947148966229,0,24838.909633899824,-52.89708195267529,0.3036398377566911
2003-11-23 00:08:00,24786.4,-0.016324017803964794,0,24838.90952536236,-52.49320134455458,0.25411808025733507
2003-11-23 00:09:00,24786.5,-0.02057103294248417,0,24838.909416825103,-52.38884579216062,0.10458972630281593
2003-11-23 00:10:00,24786.6,-0.02528639611336435,0,24838.90930828806,-52.284021891948946,0.005054775905506403
2003-11-23 00:11:00,24786.5,-0.030463510865445322,0,24838.909199751215,-52.37873624034961,-0.09448677094296443
2003-11-23 00:12:00,24786.4,-0.03609578074756707,0,24838.909091214584,-52.472995433834875,0.10596508575122243
2003-11-23 00:13:00,24786.7,-0.04217660930856959,0,24838.908982678156,-52.166806068847166,0.25641034599861356
2003-11-23 00:14:00,24786.9,-0.048699400097292865,0,24838.908874141936,-51.96017474183765,0.3068490097908416
2003-11-23 00:15:00,24787.3,-0.05565755666257689,0,24838.908765605927,-51.55310804926548,0.5572810771344585
2003-11-23 00:16:00,24788.0,-0.06304448255326166,0,24838.908657070122,-50.84561258756873,0.6577065480291004
2003-11-23 00:17:00,24788.6,-0.07085358131818714,0,24838.908548534524,-50.23769495320728,0.7581254224707585
2003-11-23 00:18:00,24789.5,-0.07907825650619334,0,24838.908439999133,-49.32936174262721,0.8085377004619829
2003-11-23 00:19:00,24790.2,-0.08771191166612023,0,24838.90833146395,-48.620619552283316,0.7089433819969599
2003-11-23 00:20:00,24790.9,-0.09674795034680782,0,24838.90822292898,-47.911474978633294,0.6593424670836825
2003-11-23 00:21:00,24791.5,-0.1061797760970961,0,24838.908114394213,-47.30193461811595,0.7097349557250681
2003-11-23 00:22:00,24792.3,-0.11600079246582504,0,24838.90800585965,-46.49200506718316,0.8601208479120217
2003-11-23 00:23:00,24793.2,-0.12620440300183464,0,24838.907897325294,-45.58169292229191,0.9105001436401707
2003-11-23 00:24:00,24794.1,-0.13678401125396486,0,24838.907788791155,-44.671004779902816,0.8608728429258932
2003-11-23 00:25:00,24794.9,-0.14773302077105574,0,24838.907680257213,-43.85994723644012,0.7612389457630009
2003-11-23 00:26:00,24795.6,-0.15904483510194722,0,24838.907571723477,-43.148526888376814,0.6115984521369455
2003-11-23 00:27:00,24796.1,-0.17071285779547937,0,24838.90746318996,-42.63675033216623,0.5619513620673722
2003-11-23 00:28:00,24796.7,-0.18273049240049208,0,24838.907354656643,-42.02462416424207,0.46229767555099954
2003-11-23 00:29:00,24797.0,-0.19509114246582537,0,24838.90724612353,-41.71215498106423,0.16263739257546206
2003-11-23 00:30:00,24797.0,-0.20778821154031926,0,24838.90713759063,-41.699349379091146,-0.23702948685159697
2003-11-23 00:31:00,24796.5,-0.2208151031728137,0,24838.90702905794,-42.186213954767425,-0.4367029627254482
2003-11-23 00:32:00,24796.1,-0.23416522091214872,0,24838.906920525453,-42.57275530454204,-0.5363830350482743
2003-11-23 00:33:00,24795.4,-0.2478319683071643,0,24838.906811993173,-43.25898002486397,-0.5360697038273585
