DATETIME,DATETIME_UT,H_VALUE,SPLINE,BASELINE,LDi,LCi
2024-05-15 00:00:00,2024-05-15 00:24:00,27735.3,0.0,27770.11836833546,-34.818368335461855,-0.5500168592658952
2024-05-15 00:01:00,2024-05-15 00:25:00,27734.9,-9.234196217966815e-05,27770.118385967606,-35.21829362564208,-0.2498337210945607
2024-05-15 00:02:00,2024-05-15 00:26:00,27734.8,-0.0003678223765431008,27770.118403600027,-35.31803577765098,-0.1996517420255408
2024-05-15 00:03:00,2024-05-15 00:27:00,27734.5,-0.000824123034834807,27770.118421232728,-35.617597109693165,-0.24947208115968067
2024-05-15 00:04:00,2024-05-15 00:28:00,27734.3,-0.0014589257287992959,27770.1184388657,-35.81697993997034,-0.19929473850170965
2024-05-15 00:05:00,2024-05-15 00:29:00,27734.1,-0.0022699122501810757,27770.118456498945,-36.016186586696584,-0.1491197140519951
2024-05-15 00:06:00,2024-05-15 00:30:00,27734.0,-0.0032547643907246573,27770.118474132465,-36.11521936807433,-0.1489470078116284
2024-05-15 00:07:00,2024-05-15 00:31:00,27733.8,-0.0044111639421745485,27770.11849176626,-36.31408060231984,-0.24877661978351995
2024-05-15 00:08:00,2024-05-15 00:32:00,27733.5,-0.005736792696275257,27770.118509400338,-36.61277260764137,-0.09860854996002644
2024-05-15 00:09:00,2024-05-15 00:33:00,27733.6,-0.007229332444771294,27770.118527034683,-36.511297702239894,0.15155720165557085
2024-05-15 00:10:00,2024-05-15 00:34:00,27733.8,-0.008886464979407167,27770.11854466931,-36.309658204330226,0.001720635063279019
2024-05-15 00:11:00,2024-05-15 00:35:00,27733.6,-0.01070587209192739,27770.118562304204,-36.507856432113336,-0.04811824973326395
2024-05-15 00:12:00,2024-05-15 00:36:00,27733.7,-0.012685235574076461,27770.11857993937,-36.405894703796754,0.15204054725647964
2024-05-15 00:13:00,2024-05-15 00:37:00,27733.9,-0.014822237217598904,27770.11859757482,-36.203775337600376,0.15219702603542018
2024-05-15 00:14:00,2024-05-15 00:38:00,27734.0,-0.017114558814239213,27770.11861521054,-36.101500651725914,0.2023511866071921
2024-05-15 00:15:00,2024-05-15 00:39:00,27734.3,-0.019559882155741903,27770.11863284654,-35.79907296438599,0.20250302897326122
2024-05-15 00:16:00,2024-05-15 00:40:00,27734.4,-0.02215588903385149,27770.118650482815,-35.69649459377939,0.00265255313398427
2024-05-15 00:17:00,2024-05-15 00:41:00,27734.3,-0.024900261240312475,27770.118668119358,-35.793767858118024,-0.04720024091755448
2024-05-15 00:18:00,2024-05-15 00:42:00,27734.3,-0.02779068056686937,27770.11868575618,-35.7908950756145,0.052944646824112596
2024-05-15 00:19:00,2024-05-15 00:43:00,27734.4,-0.030824828805266675,27770.118703393277,-35.6878785644698,0.053087216355340416
2024-05-15 00:20:00,2024-05-15 00:44:00,27734.4,-0.034000387747248915,27770.118721030653,-35.68472064290382,-0.04677253232387102
2024-05-15 00:21:00,2024-05-15 00:45:00,27734.3,-0.03731503918456059,27770.1187386683,-35.78142362911754,0.003365400795573237
2024-05-15 00:22:00,2024-05-15 00:46:00,27734.4,-0.04076646490894621,27770.118756306223,-35.67798984131267,0.053501015704942034
2024-05-15 00:23:00,2024-05-15 00:47:00,27734.4,-0.044352346712150284,27770.11877394442,-35.674421597707656,0.0036343124038715757
2024-05-15 00:24:00,2024-05-15 00:48:00,27734.4,-0.04807036638591732,27770.118791582892,-35.67072121650493,0.0037652908956395947
2024-05-15 00:25:00,2024-05-15 00:49:00,27734.4,-0.05191820572199183,27770.11880922164,-35.66689101591638,-0.046106048823755685
2024-05-15 00:26:00,2024-05-15 00:50:00,27734.3,-0.05589354651211833,27770.118826860664,-35.76293331415244,-0.09597970674958844
2024-05-15 00:27:00,2024-05-15 00:51:00,27734.2,-0.0599940705480413,27770.118844499964,-35.858850429415554,-0.09585568288258983
2024-05-15 00:28:00,2024-05-15 00:52:00,27734.1,-0.0642174596215053,27770.118862139538,-35.95464467991762,-0.14573397722311654
2024-05-15 00:29:00,2024-05-15 00:53:00,27733.9,-0.06856139552425479,27770.118879779387,-36.15031838386179,-0.19561458977371515
2024-05-15 00:30:00,2024-05-15 00:54:00,27733.7,-0.07302356004803429,27770.118897419514,-36.34587385946505,-0.14549752053402898
2024-05-15 00:31:00,2024-05-15 00:55:00,27733.6,-0.07760163498458832,27770.118915059913,-36.441313424929845,0.0046172305014060555
2024-05-15 00:32:00,2024-05-15 00:56:00,27733.7,-0.08229330212566137,27770.11893270059,-36.33663939846224,0.00472966332712943
2024-05-15 00:33:00,2024-05-15 00:57:00,27733.6,-0.08709624326299799,27770.118950341537,-36.431854098275586,0.004839777942777346
2024-05-15 00:34:00,2024-05-15 00:58:00,27733.7,-0.09200814018834266,27770.118967982766,-36.326959842576684,0.10494757435053614
2024-05-15 00:35:00,2024-05-15 00:59:00,27733.8,-0.09702667469343988,27770.118985624267,-36.221958949574514,-0.04494694744814254
2024-05-15 00:36:00,2024-05-15 01:00:00,27733.6,-0.10214952857003419,27770.11900326604,-36.41685373747297,-0.24484378745616553
2024-05-15 00:37:00,2024-05-15 01:01:00,27733.3,-0.10737438360987009,27770.119020908096,-36.711646524486845,-0.24474294567353994
2024-05-15 00:38:00,2024-05-15 01:02:00,27733.1,-0.11269892160469204,27770.119038550423,-36.90633962882005,-0.14464442209335004
2024-05-15 00:39:00,2024-05-15 01:03:00,27733.0,-0.11812082434624462,27770.11905619302,-37.000935368673545,-0.044548216726866485
2024-05-15 00:40:00,2024-05-15 01:04:00,27733.0,-0.12363777362627228,27770.1190738359,-36.99543606227378,-0.04445432957082218
2024-05-15 00:41:00,2024-05-15 01:05:00,27732.9,-0.1292474512365196,27770.119091479053,-37.08984402781519,-0.09436276062049131
2024-05-15 00:42:00,2024-05-15 01:06:00,27732.8,-0.13494753896873102,27770.119109122483,-37.184161583514765,-0.1942735098813273
2024-05-15 00:43:00,2024-05-15 01:07:00,27732.5,-0.14073571861465103,27770.119126766192,-37.478391047577844,-0.09418657734604707
