DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2003-11-30 00:00:00,38085.07621759473,0.0,0,38102.144152754736,-17.06793516000471,1.9004830779502733
2003-11-30 00:01:00,38086.17675115212,4.5837753801411944e-05,0,38102.144190608706,-15.967485294341982,0.30041665337518
2003-11-30 00:02:00,38085.67730919328,0.0001825838561449349,0,38102.144228462676,-16.46710185325435,0.0003311145797013637
2003-11-30 00:03:00,38086.177852339024,0.0004090875684414281,0,38102.14426631664,-15.966823065182579,-3.329512409244728e-05
2003-11-30 00:04:00,38085.67785992524,0.0007241981521017509,0,38102.14430417059,-16.467168443502533,-0.35066674965512323
2003-11-30 00:05:00,38085.47731222493,0.0011267648685367626,0,38102.144342024556,-16.668156564492826,-1.9507293778896369
2003-11-30 00:06:00,38081.777368316194,0.0016156369791573222,0,38102.1443798785,-20.368627199281807,-1.0002787623608267
2003-11-30 00:07:00,38083.47789330696,0.0021896637453742897,0,38102.14441773243,-18.66871408921448,1.949591921866272
2003-11-30 00:08:00,38085.67785992524,0.0028476944285985234,0,38102.14445558636,-16.469443355549263,0.849249791150056
2003-11-30 00:09:00,38085.17786751166,0.0035885782902408832,0,38102.14449344028,-16.970214506914367,0.19945287087465502
2003-11-30 00:10:00,38086.07840484499,0.004411164591712228,0,38102.1445312942,-16.070537613799953,0.09937326606687513
2003-11-30 00:11:00,38085.378415475934,0.005314302594423419,0,38102.14456914812,-16.771467974780617,-0.05097993305417958
2003-11-30 00:12:00,38085.978406363676,0.006296841559785312,0,38102.144607002025,-16.172497479908312,-0.0016103855603191164
2003-11-30 00:13:00,38085.37731374077,0.007357630749208769,0,38102.14464485592,-16.774688745901255,0.1980336870667294
2003-11-30 00:14:00,38086.37674812347,0.008495519424104649,0,38102.14468270982,-15.776430105774853,0.09850953180437472
2003-11-30 00:15:00,38085.576760238255,0.00970935684588381,0,38102.1447205637,-16.577669682292505,-0.7515528416874098
2003-11-30 00:16:00,38084.8762206207,0.010997992275957111,0,38102.14475841758,-17.279535789149673,-0.35163312171609995
2003-11-30 00:17:00,38084.8762206207,0.012360274975735414,0,38102.14479627145,-17.280935925724705,0.34883342393896655
2003-11-30 00:18:00,38085.576760238255,0.013795054206629576,0,38102.14483412532,-16.58186894127174,0.5487584740550133
2003-11-30 00:19:00,38085.976754180796,0.01530117923005046,0,38102.14487197918,-16.18341897761468,0.3486908537241611
2003-11-30 00:20:00,38086.27730009852,0.016877499307408915,0,38102.144909833034,-15.884487233823418,0.5491690428244222
2003-11-30 00:21:00,38087.078389658614,0.01852286370011581,0,38102.14494768688,-15.085080891965834,-0.6506050403279549
2003-11-30 00:22:00,38084.97952434792,0.020236121669582004,0,38102.144985540726,-17.185697314479327,-1.1506636903924363
2003-11-30 00:23:00,38084.780631244284,0.022016122477218354,0,38102.14502339456,-17.386408272750707,-0.050745514588502516
2003-11-30 00:24:00,38084.88173462011,0.023861715384435718,0,38102.14506124838,-17.287188343656332,0.6991790487386549
2003-11-30 00:25:00,38086.18282067658,0.02577174965264496,0,38102.1450991022,-15.988050175273397,0.4988424675766705
2003-11-30 00:26:00,38085.883378622064,0.027745074543256934,0,38102.14513695602,-16.28950340850299,-0.6017563828909331
2003-11-30 00:27:00,38084.983392408096,0.02978053931768249,0,38102.14517480983,-17.191562941055263,-0.10182547135316788
2003-11-30 00:28:00,38085.683935305664,0.031876993237332514,0,38102.145212663636,-16.493154351209327,-0.1518851118577853
2003-11-30 00:29:00,38084.68395063822,0.03403328556361784,0,38102.145250517424,-17.495333164770834,-0.9516548821087287
2003-11-30 00:30:00,38083.78507252135,0.03624826555794935,0,38102.14528837122,-18.396464115426785,-1.2514311405835006
2003-11-30 00:31:00,38082.18565156154,0.03852078248173788,0,38102.145326225,-19.998195445937835,-1.152320895538903
2003-11-30 00:32:00,38081.485107857865,0.0408496855963943,0,38102.14536407877,-20.70110590650459,0.897591785282609
