DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2003-11-06 00:00:00,38084.67787509827,0.0,0,38100.83313575786,-16.15526065958693,1.551037686853208
2003-11-06 00:01:00,38084.37843066367,0.0003385471588965497,0,38100.83317374223,-16.45508162571219,-2.1506796191037285
2003-11-06 00:02:00,38080.37794035138,0.0013485225743504429,0,38100.8332117266,-20.456619897794386,-1.7516283746804682
2003-11-06 00:03:00,38080.877932763055,0.0030214271545065236,0,38100.83324971097,-19.958338375073126,0.7979497550337573
2003-11-06 00:04:00,38081.97791606943,0.005348761807509635,0,38100.83328769535,-18.86072038772687,0.8478499867334239
2003-11-06 00:05:00,38082.579009305555,0.008322027441504624,0,38100.83332567972,-18.262638401606278,0.1472189327323079
2003-11-06 00:06:00,38082.2790138668,0.011932724964636328,0,38100.8333636641,-18.566282522262256,-0.4536805175311347
2003-11-06 00:07:00,38081.67957456708,0.016172355285049594,0,38100.833401648466,-19.169999436668547,-0.3545825099458444
2003-11-06 00:08:00,38081.57902451,0.021032419310889273,0,38100.83343963284,-19.275447542153945,0.24451639437422656
2003-11-06 00:09:00,38082.179015387235,0.026504417950300195,0,38100.833477617205,-18.680966647920094,0.39363104386795555
2003-11-06 00:10:00,38082.37790999927,0.03257985211142722,0,38100.833515601575,-18.488185454418034,0.7424759260892131
2003-11-06 00:11:00,38083.6767890129,0.03925022270241517,0,38100.83355358594,-17.196014795741668,0.7424364186677703
2003-11-06 00:12:00,38083.876785983855,0.04650703063140891,0,38100.83359157031,-17.003312617082493,-0.3078543399582081
2003-11-06 00:13:00,38083.07624785582,0.05434177680655328,0,38100.83362955467,-17.811723475658084,-0.3584272707030074
2003-11-06 00:14:00,38083.176246342686,0.06274596213599311,0,38100.83366753904,-17.720167158488508,0.24044900942656255
2003-11-06 00:15:00,38083.57459115412,0.07171108752787325,0,38100.8337055234,-17.33082545680496,0.18961848203957565
2003-11-06 00:16:00,38083.57404196723,0.08122865389033856,0,38100.83374350775,-17.340930194409356,0.38989185574072494
2003-11-06 00:17:00,38084.37402990891,0.09129016213153385,0,38100.8337814921,-16.55104174532351,0.2393545591937727
2003-11-06 00:18:00,38084.0734855136,0.10188711315960403,0,38100.833819476466,-16.86222107602181,-0.3114426755512465
2003-11-06 00:19:00,38083.772941372285,0.11301100788269386,0,38100.83385746083,-17.173927096426002,-0.4616886587000053
2003-11-06 00:20:00,38083.17295039897,0.12465334720894822,0,38100.83389544518,-17.78559839342182,-0.6116519315267759
2003-11-06 00:21:00,38082.573508102105,0.13680563204651197,0,38100.83393342954,-18.397230959479554,-0.662431213000124
