DATETIME,DATETIME_UT,H_VALUE,SPLINE,BASELINE,LDi,LCi
2004-11-05 00:00:00,2004-11-04 19:09:00,38098.84094628077,0.0,38104.34670709677,-5.505760815998656,2.000938384884593
2004-11-05 00:01:00,2004-11-04 19:10:00,38099.94141478436,-3.1935881205676495e-05,38104.34670830097,-4.405261580729777,0.2000600856531651
2004-11-05 00:02:00,2004-11-04 19:11:00,38099.240941651326,-0.0001272090330846,38104.34670950505,-5.1056406446923255,0.0498841410619075
2004-11-05 00:03:00,2004-11-04 19:12:00,38100.04093239271,-0.0002850177180335,38104.34671070903,-4.3054932986059615,0.6506613071224239
2004-11-05 00:04:00,2004-11-04 19:13:00,38100.54188932226,-0.0005045601984487,38104.346711912905,-3.8043180304474777,0.5007243700011439
2004-11-05 00:05:00,2004-11-04 19:14:00,38101.04188352334,-0.0007850347367268,38104.34671311668,-3.3040445586036737,0.6003023774076477
2004-11-05 00:06:00,2004-11-04 19:15:00,38101.741875405125,-0.0011256395952645,38104.34671432035,-2.6037132756321824,0.2503661661573315
2004-11-05 00:07:00,2004-11-04 19:16:00,38101.54187772458,-0.0015255730364581,38104.34671552391,-2.8033122262890107,-0.3493270748601706
2004-11-05 00:08:00,2004-11-04 19:17:00,38101.042365268695,-0.0019840333227043,38104.34671672737,-3.302367425352524,0.6512015589624103
2004-11-05 00:09:00,2004-11-04 19:18:00,38102.84330860363,-0.0025002187163996,38104.34671793071,-1.50090910836419,0.7507757308012286
2004-11-05 00:10:00,2004-11-04 19:19:00,38102.542829842736,-0.0030733274799405,38104.346719133966,-1.8008159637500665,-0.1493982884284345
2004-11-05 00:11:00,2004-11-04 19:20:00,38102.54331209401,-0.0037025578757236,38104.346720337104,-1.7997056852210591,0.4013747939156155
2004-11-05 00:12:00,2004-11-04 19:21:00,38103.344268056055,-0.0043871081661454,38104.34672154014,-0.9980663759188356,0.2011909193442159
2004-11-05 00:13:00,2004-11-04 19:22:00,38102.94427271992,-0.0051261766136025,38104.34672274307,-1.3973238465326272,0.3005198467522725
2004-11-05 00:14:00,2004-11-04 19:23:00,38103.943778302,-0.0059189614804914,38104.3467239459,-0.3970266824142904,0.5503290007886283
2004-11-05 00:15:00,2004-11-04 19:24:00,38104.04329464263,-0.0067646610292085,38104.34672514861,-0.2966658449553706,0.5011061031232074
2004-11-05 00:16:00,2004-11-04 19:25:00,38104.944249401546,-0.0076624735221506,38104.34672635124,0.6051855238321244,0.9518769425719348
2004-11-05 00:17:00,2004-11-04 19:26:00,38105.94520399672,-0.0086115972217141,38104.34672755375,1.607088040188499,0.9019294417322424
2004-11-05 00:18:00,2004-11-04 19:27:00,38106.74616193306,-0.0096112303902955,38104.34672875616,2.409044407296609,1.0524634670207034
2004-11-05 00:19:00,2004-11-04 19:28:00,38108.04808436139,-0.0106605712902915,38104.34672995845,3.712014974229906,0.502763571118956
2004-11-05 00:20:00,2004-11-04 19:29:00,38107.74954389199,-0.0117588181840984,38104.34673116064,3.414571549534521,0.252332123797198
2004-11-05 00:21:00,2004-11-04 19:30:00,38108.55050641522,-0.012905169334113,38104.346732362734,4.216679221824302,1.101398740361737
2004-11-05 00:22:00,2004-11-04 19:31:00,38109.95000377198,-0.0140988230027316,38104.34673356472,5.617369030257995,0.1009714655546205
2004-11-05 00:23:00,2004-11-04 19:32:00,38108.75001794208,-0.0153389774523509,38104.346734766594,4.418622152933543,-0.4984892405369541
2004-11-05 00:24:00,2004-11-04 19:33:00,38108.95050168661,-0.0166248309453674,38104.34673596837,4.620390549184087,0.8517832817434066
2004-11-05 00:25:00,2004-11-04 19:34:00,38110.45097030472,-0.0179555817441777,38104.346737170046,6.122188716420356,0.9518268428109362
2004-11-05 00:26:00,2004-11-04 19:35:00,38110.85145217829,-0.0193304281111782,38104.3467383716,6.52404423480596,0.3023657375324484
2004-11-05 00:27:00,2004-11-04 19:36:00,38111.052911196246,-0.0207485683087655,38104.34673957307,6.726920191485253,0.6019180626646863
2004-11-05 00:28:00,2004-11-04 19:37:00,38112.052411933946,-0.0222092005993362,38104.34674077441,7.727880360135332,0.2507466212506557
2004-11-05 00:29:00,2004-11-04 19:38:00,38111.551443886405,-0.0237115232452868,38104.34674197566,7.228413433986565,0.1505463474797927
2004-11-05 00:30:00,2004-11-04 19:39:00,38112.350461497386,-0.0252547345090138,38104.3467431768,8.028973055094918,0.5505831583214049
2004-11-05 00:31:00,2004-11-04 19:40:00,38112.64948609582,-0.0268380326529139,38104.34674437784,8.329579750629375,0.3508689156251252
2004-11-05 00:32:00,2004-11-04 19:41:00,38113.04899584917,-0.0284606159393834,38104.34674557877,8.730710886345168,0.6509050754012842
2004-11-05 00:33:00,2004-11-04 19:42:00,38113.9480149984,-0.030121682630819,38104.34674677959,9.631389901431945,0.4009465031171695
2004-11-05 00:34:00,2004-11-04 19:43:00,38113.84753144191,-0.0318204309896172,38104.34674798032,9.532603892579507,-0.4987627470937106
2004-11-05 00:35:00,2004-11-04 19:44:00,38112.94705752889,-0.0335560592781745,38104.34674918092,8.633864407244522,-0.5987248414342883
2004-11-05 00:36:00,2004-11-04 19:45:00,38112.64657682538,-0.0353277657588875,38104.34675038143,8.33515420971093,0.0015460349245888
2004-11-05 00:37:00,2004-11-04 19:46:00,38112.94657331023,-0.0371347486941527,38104.34675158184,8.6369564770937,0.5020592663355199
2004-11-05 00:38:00,2004-11-04 19:47:00,38113.64704931817,-0.0389762063463667,38104.34675278213,9.33927274238197,0.5018512354952991
2004-11-05 00:39:00,2004-11-04 19:48:00,38113.94656159343,-0.0408513369779259,38104.346753982325,9.640658948084296,-0.0485931272694371
2004-11-05 00:40:00,2004-11-04 19:49:00,38113.546082331406,-0.0427593388512271,38104.346755182414,9.242086487843096,-0.4487974298337018
2004-11-05 00:41:00,2004-11-04 19:50:00,38113.04512106058,-0.0446994102286666,38104.3467563824,8.743064088416894,-0.0482867532494761
2004-11-05 00:42:00,2004-11-04 19:51:00,38113.44559981424,-0.046670749372641,38104.34675758227,9.145512981344144,0.4022224109136196
2004-11-05 00:43:00,2004-11-04 19:52:00,38113.84559513773,-0.0486725545455469,38104.346758782034,9.547508910244131,0.3015286438283278
2004-11-05 00:44:00,2004-11-04 19:53:00,38114.04462622669,-0.0507040240097807,38104.3467599817,9.7485702690008,0.3513158859624221
2004-11-05 00:45:00,2004-11-04 19:54:00,38114.5441375074,-0.0527643560277392,38104.34676118126,10.250140682168976,0.5518253075202937
2004-11-05 00:46:00,2004-11-04 19:55:00,38115.14413051589,-0.0548527488618187,38104.34676238071,10.852220884041389,0.2523393499335098
2004-11-05 00:47:00,2004-11-04 19:56:00,38115.04461456132,-0.0569684007744158,38104.346763580055,10.754819382035995,0.2521247682445526
2004-11-05 00:48:00,2004-11-04 19:57:00,38115.6441246898,-0.0591105100279271,38104.34676477929,11.356470420530492,0.2019099673173343
2004-11-05 00:49:00,2004-11-04 19:58:00,38115.444127020215,-0.0612782748847491,38104.34676597843,11.158639316670666,-0.0480617304387767
2004-11-05 00:50:00,2004-11-04 19:59:00,38115.5436432435,-0.0634708936072783,38104.346767177456,11.26034695965294,-0.1482772917461607
2004-11-05 00:51:00,2004-11-04 20:00:00,38115.1431655451,-0.0656875644579113,38104.34676837638,10.862084733178344,0.3024649073527836
2004-11-05 00:52:00,2004-11-04 20:01:00,38116.14411886386,-0.0679274856990447,38104.3467695752,11.865276774358506,0.0024911239119065
2004-11-05 00:53:00,2004-11-04 20:02:00,38115.14364789932,-0.0701898555930749,38104.34677077391,10.867066981002155,-0.4479640695587008
2004-11-05 00:54:00,2004-11-04 20:03:00,38115.24364673536,-0.0724738724023985,38104.34677197252,10.969348635241104,-0.1477050131893396
2004-11-05 00:55:00,2004-11-04 20:04:00,38114.84365139125,-0.074778734389412,38104.34677317102,10.571656954623478,-0.1476845687822257
2004-11-05 00:56:00,2004-11-04 20:05:00,38114.94365022727,-0.0771036398165121,38104.34677436941,10.673979497676653,0.4028114135038647
2004-11-05 00:57:00,2004-11-04 20:06:00,38115.64460756239,-0.0794477869460951,38104.346775567705,11.377279781631207,0.3033146870658081
2004-11-05 00:58:00,2004-11-04 20:07:00,38115.54557526365,-0.0818103740405577,38104.34677676588,11.280608871808267,-0.5966557054816928
2004-11-05 00:59:00,2004-11-04 20:08:00,38114.44655573527,-0.0841905993622965,38104.34677796396,10.183968370667822,-0.2963985642417706
2004-11-05 01:00:00,2004-11-04 20:09:00,38114.94800324408,-0.0865876611737078,38104.34677916193,10.687811743324728,0.3038549100968515
2004-11-05 01:01:00,2004-11-04 20:10:00,38115.04945779291,-0.0890007577371884,38104.34678035979,10.791678190861523,-0.2466067857451355
2004-11-05 01:02:00,2004-11-04 20:11:00,38114.44995064208,-0.0914290873151347,38104.34678155756,10.194598171834455,-0.2468336521293341
2004-11-05 01:03:00,2004-11-04 20:12:00,38114.550921793634,-0.0938718481699432,38104.3467827552,10.298010886602857,-0.1465769841577762
2004-11-05 01:04:00,2004-11-04 20:13:00,38114.1518999177,-0.0963282385640106,38104.34678395274,9.901444203518905,-0.0465638928661302
2004-11-05 01:05:00,2004-11-04 20:14:00,38114.4528707943,-0.0987974567597333,38104.34678515019,10.204883100870596,0.3029576898737502
2004-11-05 01:06:00,2004-11-04 20:15:00,38114.75286722978,-0.1012787010195078,38104.34678634753,10.507359583266403,0.2027270853920493
2004-11-05 01:07:00,2004-11-04 20:16:00,38114.8533536468,-0.1037711696057309,38104.346787544746,10.610337271654696,-0.0470151842862547
2004-11-05 01:08:00,2004-11-04 20:17:00,38114.65384389579,-0.1062740607807988,38104.346788741874,10.413329214693896,0.1532369094683874
2004-11-05 01:09:00,2004-11-04 20:18:00,38115.15481445668,-0.1087865728071083,38104.34678993889,10.91681109059147,0.5039760977259453
2004-11-05 01:10:00,2004-11-04 20:19:00,38115.656764642,-0.1113079039470558,38104.3467911358,11.421281410145786,0.00399206296873
2004-11-05 01:11:00,2004-11-04 20:20:00,38115.15775029666,-0.113837252463038,38104.3467923326,10.92479521652893,-0.5469718101274355
2004-11-05 01:12:00,2004-11-04 20:21:00,38114.557757502575,-0.1163738166174512,38104.3467935293,10.327337789890915,-0.4477010081230697
2004-11-05 01:13:00,2004-11-04 20:22:00,38114.2572711315,-0.1189167946726921,38104.34679472589,10.02939320028279,-0.2479422553585406
2004-11-05 01:14:00,2004-11-04 20:23:00,38114.056783816646,-0.1214653848911573,38104.34679592236,9.831453279173834,0.1518138310849197
