DATETIME,DATETIME_UT,H_VALUE,SPLINE,BASELINE,LDi,LCi
2024-05-23 00:00:00,2024-05-22 19:09:00,38276.431266511776,0.0,38277.66180575687,-1.2305392450944055,-0.3463787496273467
2024-05-23 00:01:00,2024-05-22 19:10:00,38276.23328620516,2.726437983362155e-06,38277.66171901507,-1.4284355363472652,-0.04941383287837264
2024-05-23 00:02:00,2024-05-22 19:11:00,38276.332276225214,1.0860121166382508e-05,38277.661632275944,-1.3293669108511508,0.049068610799570145
2024-05-23 00:03:00,2024-05-22 19:12:00,38276.33127155736,2.4332603407292926e-05,38277.66154553951,-1.3302983147481249,7.062744586094905e-05
2024-05-23 00:04:00,2024-05-22 19:13:00,38276.332276225214,4.307543856432527e-05,38277.661458805735,-1.3292256559594289,-0.09992956573085865
2024-05-23 00:05:00,2024-05-22 19:14:00,38276.13128164862,6.70201804957114e-05,38277.661372074646,-1.5301574462098422,-0.20043202433226337
2024-05-23 00:06:00,2024-05-22 19:15:00,38275.93129173998,9.609838305968319e-05,38277.66128534622,-1.7300897046239556,-0.10044204650239197
2024-05-23 00:07:00,2024-05-22 19:16:00,38275.930287322866,0.0001302416001144725,38277.66119862048,-1.7310415392146261,0.09954283128476082
2024-05-23 00:08:00,2024-05-22 19:17:00,38276.13027723675,0.0001693813855183112,38277.66111189742,-1.531004042054434,0.20003503181852
2024-05-23 00:09:00,2024-05-22 19:18:00,38276.33026715074,0.00021344929312943115,38277.661025177025,-1.330971475577586,0.20003013534369463
2024-05-23 00:10:00,2024-05-22 19:19:00,38276.530257064835,0.0002623768768060642,38277.660938459325,-1.1309437713670447,0.15002782875883192
2024-05-23 00:11:00,2024-05-22 19:20:00,38276.63025202192,0.00031609569040644226,38277.66085174429,-1.0309158180599223,-0.0004714365805065235
2024-05-23 00:12:00,2024-05-22 19:21:00,38276.529252924694,0.0003745372877887971,38277.660765031935,-1.1318866445280578,-0.050473606360396994
2024-05-23 00:13:00,2024-05-22 19:22:00,38276.529252924694,0.0004376332228113606,38277.66067832225,-1.1318630307807163,0.0005233895328857763
2024-05-23 00:14:00,2024-05-22 19:23:00,38276.530257064835,0.0005053150493323648,38277.66059161525,-1.1308398654622862,0.051018513103283314
2024-05-23 00:15:00,2024-05-22 19:24:00,38276.63125642067,0.0005775143212100413,38277.66050491092,-1.0298260045741496,-0.050487270697095354
2024-05-23 00:16:00,2024-05-22 19:25:00,38276.429257965014,0.0006541625923026222,38277.66041820928,-1.231814406856477,-0.1499845698961828
2024-05-23 00:17:00,2024-05-22 19:26:00,38276.33127155736,0.0007351914164683393,38277.66033151031,-1.3297951443665152,-0.04798489260812022
2024-05-23 00:18:00,2024-05-22 19:27:00,38276.33328115429,0.0008205323475654243,38277.66024481402,-1.3277841920727174,-0.04899344390583582
2024-05-23 00:19:00,2024-05-22 19:28:00,38276.23328620516,0.0009101169394521093,38277.6601581204,-1.4277820321781869,-0.05050492033931353
2024-05-23 00:20:00,2024-05-22 19:29:00,38276.23228127346,0.0010038767459866259,38277.66007142946,-1.4287940327513444,-9.123590066550946e-06
2024-05-23 00:21:00,2024-05-22 19:30:00,38276.23328620516,0.0011017433210272062,38277.6599847412,-1.42780027935832,0.051492062535157035
2024-05-23 00:22:00,2024-05-22 19:31:00,38276.33529179616,0.0012036482184320822,38277.65989805562,-1.3258099076810304,0.05098558990525115
2024-05-23 00:23:00,2024-05-22 19:32:00,38276.33529179616,0.0013095229920594854,38277.659811372716,-1.3258290995478177,0.0014878170890726405
2024-05-23 00:24:00,2024-05-22 19:33:00,38276.33830971819,0.001419299195767648,38277.659724692494,-1.322834273502885,0.0009808295857189897
2024-05-23 00:25:00,2024-05-22 19:34:00,38276.33730348295,0.0015329083834148011,38277.65963801494,-1.3238674403763797,-0.0010349198740922105
2024-05-23 00:26:00,2024-05-22 19:35:00,38276.33629750893,0.0016502821088591774,38277.659551340075,-1.3249041132510695,-0.10053047648743607
2024-05-23 00:27:00,2024-05-22 19:36:00,38276.13630762645,0.001771351925959009,38277.65946466788,-1.5249283933512519,-0.45051631616560006
2024-05-23 00:28:00,2024-05-22 19:37:00,38275.43533730217,0.0018960493885725263,38277.65937799837,-2.2259367455822696,-0.9520025002135709
2024-05-23 00:29:00,2024-05-22 19:38:00,38274.232382243805,0.002024306050557963,38277.65929133153,-3.4289333937783937,-1.0509956417527753
2024-05-23 00:30:00,2024-05-22 19:39:00,38273.33343269175,0.0021560534657735497,38277.65920466737,-4.32792802908782,-0.6459902465868961
2024-05-23 00:31:00,2024-05-22 19:40:00,38272.94049534214,0.002291223188077518,38277.659118005904,-4.720913886952186,-0.5939794504028675
2024-05-23 00:32:00,2024-05-22 19:41:00,38272.14557416398,0.0024297467713281016,38277.6590313471,-5.515886929893555,-0.8959755945819738
2024-05-23 00:33:00,2024-05-22 19:42:00,38271.14865117063,0.0025715557693835314,38277.65894469098,-6.5128650761161335,-0.5964938815173002
2024-05-23 00:34:00,2024-05-22 19:43:00,38270.95269992635,0.002716581736102038,38277.65885803754,-6.7088746929281555,-0.04601675041639952
2024-05-23 00:35:00,2024-05-22 19:44:00,38271.056737566054,0.002864756225341855,38277.65877138678,-6.604898576948933,-6.306510090858808e-05
2024-05-23 00:36:00,2024-05-22 19:45:00,38270.95269992635,0.003016010790961213,38277.658684738686,-6.709000823129973,-0.10410167373528134
2024-05-23 00:37:00,2024-05-22 19:46:00,38270.84866644585,0.0031702769868183446,38277.65859809328,-6.813101924419495,-0.0535989308706899
2024-05-23 00:38:00,2024-05-22 19:47:00,38270.84564025206,0.0033274863667714814,38277.658511450565,-6.8161986848713525,0.045893146924611106
2024-05-23 00:39:00,2024-05-22 19:48:00,38270.94059675043,0.003487570484678855,38277.658424810514,-6.721315630570273,0.19638903344793945
2024-05-23 00:40:00,2024-05-22 19:49:00,38271.238568016066,0.003650460894398699,38277.65833817315,-6.423420617975474,0.29839723084104186
2024-05-23 00:41:00,2024-05-22 19:50:00,38271.53754645873,0.003816089149789243,38277.658251538465,-6.124521168888189,0.19890331164187858
2024-05-23 00:42:00,2024-05-22 19:51:00,38271.63653529856,0.00398438680470872,38277.65816490645,-6.025613994691716,-0.0010889370039492974
2024-05-23 00:43:00,2024-05-22 19:52:00,38271.535534519644,0.004155285413015362,38277.65807827713,-6.126699042896088,-0.10008047687332278
2024-05-23 00:44:00,2024-05-22 19:53:00,38271.43654541857,0.0043287165285674,38277.65799165048,-6.225774948438362,-0.09958005834786032
2024-05-23 00:45:00,2024-05-22 19:54:00,38271.33655047861,0.004504611705223066,38277.6579050265,-6.325859159591809,0.0009157630781775339
2024-05-23 00:46:00,2024-05-22 19:55:00,38271.438557885434,0.004682902496840593,38277.65781840522,-6.223943422282007,0.001416715610414343
2024-05-23 00:47:00,2024-05-22 19:56:00,38271.3395695787,0.0048635204572782115,38277.65773178661,-6.32302572837098,-0.04908583880534101
2024-05-23 00:48:00,2024-05-22 19:57:00,38271.34057646793,0.005046397140394155,38277.65764517068,-6.322115099892689,0.15090205287488523
2024-05-23 00:49:00,2024-05-22 19:58:00,38271.64156839891,0.005231464100046653,38277.65755855743,-6.021221622621209,0.5003786939135804
2024-05-23 00:50:00,2024-05-22 19:59:00,38272.34153288769,0.005418652890093939,38277.65747194686,-5.321357712065528,0.4483652787319645
2024-05-23 00:51:00,2024-05-22 20:00:00,38272.538502168885,0.005607895064394245,38277.65738533898,-5.12449106515728,0.09737480798651088
2024-05-23 00:52:00,2024-05-22 20:01:00,38272.536489759856,0.005799122176805801,38277.65729873377,-5.1266080960925065,-0.0016146923228417265
2024-05-23 00:53:00,2024-05-22 20:02:00,38272.53548394723,0.005992265781186843,38277.65721213125,-5.127720449802964,0.09938457016616153
2024-05-23 00:54:00,2024-05-22 20:03:00,38272.73547383307,0.006187257431395598,38277.6571255314,-4.927838955760183,0.24987807445359334
2024-05-23 00:55:00,2024-05-22 20:04:00,38273.035458662016,0.0063840286812903,38277.65703893423,-4.627964300895777,0.2998737980689108
2024-05-23 00:56:00,2024-05-22 20:05:00,38273.3354434912,0.006582511084729181,38277.65695233974,-4.328091359622362,0.34986959029407894
2024-05-23 00:57:00,2024-05-22 20:06:00,38273.735423263824,0.006782636195570473,38277.65686574794,-3.9282251203076193,0.300876414230824
2024-05-23 00:58:00,2024-05-22 20:07:00,38273.93742496322,0.006984335567672409,38277.65677915881,-3.726338531160714,0.10088498520093925
2024-05-23 00:59:00,2024-05-22 20:08:00,38273.93742496322,0.007187540754893217,38277.65669257237,-3.726455149905741,0.049880130234555065
2024-05-23 01:00:00,2024-05-22 20:09:00,38274.03741990123,0.007392183311091133,38277.65660598861,-3.6265782706916037,0.04987872440745855
2024-05-23 01:01:00,2024-05-22 20:10:00,38274.03741990123,0.007598194790124387,38277.65651940753,-3.6266977010908237,0.000383065877689992
2024-05-23 01:02:00,2024-05-22 20:11:00,38274.03842619694,0.007805506745851211,38277.65643282913,-3.6258121389362237,0.0008850754185392162
2024-05-23 01:03:00,2024-05-22 20:12:00,38274.03943275389,0.008014050732129836,38277.65634625341,-3.6249275502537452,0.050378193462974785
2024-05-23 01:04:00,2024-05-22 20:13:00,38274.13942768667,0.008223758302818497,38277.65625968038,-3.525055752010274,0.050377190736039745
2024-05-23 01:05:00,2024-05-22 20:14:00,38274.140434502246,0.00843456101177542,38277.656173110016,-3.5241731687816658,0.0008821991581222655
2024-05-23 01:06:00,2024-05-22 20:15:00,38274.141441579064,0.008646390412858843,38277.656086542345,-3.5232913536940296,0.0013852648963645908
2024-05-23 01:07:00,2024-05-22 20:16:00,38274.14345651643,0.008859178059926993,38277.65599997736,-3.5214026389889366,0.0018887909674636383
2024-05-23 01:08:00,2024-05-22 20:17:00,38274.14547249879,0.009072855506838107,38277.655913415045,-3.5195137717591023,0.0003764031230777398
2024-05-23 01:09:00,2024-05-22 20:18:00,38274.14446437699,0.009287354307450413,38277.65582685542,-3.520649832742781,0.04936508196194578
2024-05-23 01:10:00,2024-05-22 20:19:00,38274.24445929665,0.009502606015622146,38277.65574029847,-3.4207836078352107,0.14986334119505296
2024-05-23 01:11:00,2024-05-22 20:20:00,38274.444449136034,0.009718542185211534,38277.6556537442,-3.220923150352675,0.20086838743800373
2024-05-23 01:12:00,2024-05-22 20:21:00,38274.64645545403,0.009935094370076811,38277.65556719262,-3.0190468329592033,0.251874008926648
2024-05-23 01:13:00,2024-05-22 20:22:00,38274.94845770534,0.01015219412407621,38277.65548064371,-2.717175132499379,0.2513698134420699
2024-05-23 01:14:00,2024-05-22 20:23:00,38275.14945666443,0.010369773001067957,38277.655394097506,-2.5163072060750635,0.20086784516279543
2024-05-23 01:15:00,2024-05-22 20:24:00,38275.350455874344,0.010587762554910292,38277.65530755396,-2.3154394421737883,0.15036543856285323
2024-05-23 01:16:00,2024-05-22 20:25:00,38275.4504507785,0.010806094339461442,38277.65522101311,-2.215576328949357,0.1503652519691201
2024-05-23 01:17:00,2024-05-22 20:26:00,38275.65145023661,0.011024699908579641,38277.65513447494,-2.014708938235548,0.10036755764746408
2024-05-23 01:18:00,2024-05-22 20:27:00,38275.65145023661,0.011243510816123117,38277.65504793945,-2.014841213654429,-0.0501297959949234
2024-05-23 01:19:00,2024-05-22 20:28:00,38275.55145533504,0.011462458615950105,38277.654961406646,-2.114968530225395,-0.10063217961619575
2024-05-23 01:20:00,2024-05-22 20:29:00,38275.4504507785,0.011681474861918843,38277.65487487653,-2.2161055728868204,-0.09962242956782075
2024-05-23 01:21:00,2024-05-22 20:30:00,38275.35247545083,0.011900491107887552,38277.654788349086,-2.3142133893610364,-0.14961998067924465
2024-05-23 01:22:00,2024-05-22 20:31:00,38275.151475729,0.012119438907714462,38277.65470182434,-2.5153455342453097,-0.20012215357424523
2024-05-23 01:23:00,2024-05-22 20:32:00,38274.95249585556,0.012338249815257822,38277.65461530226,-2.714457696509527,-0.3496093709610568
2024-05-23 01:24:00,2024-05-22 20:33:00,38274.45252136208,0.012556855384375846,38277.65452878286,-3.2145642761674234,-0.6990858824305946
2024-05-23 01:25:00,2024-05-22 20:34:00,38273.55458799195,0.012775187168926777,38277.65444226615,-4.112629461370716,-0.5506085727797698
2024-05-23 01:26:00,2024-05-22 20:35:00,38273.351567507125,0.012993176722768842,38277.65435575213,-4.315781421726963,0.09885326865587851
2024-05-23 01:27:00,2024-05-22 20:36:00,38273.75255707232,0.013210755599760272,38277.65426924078,-3.914922924058959,0.550851200091929
2024-05-23 01:28:00,2024-05-22 20:37:00,38274.45353156594,0.013427855353759302,38277.65418273213,-3.214079021543105,0.5503467202373995
2024-05-23 01:29:00,2024-05-22 20:38:00,38274.85351115011,0.013644407538624162,38277.65409622616,-2.81422948358416,0.45085786491172275
2024-05-23 01:30:00,2024-05-22 20:39:00,38275.35550677485,0.013860343708213084,38277.654009722864,-2.3123632917196595,0.6508482846086947
2024-05-23 01:31:00,2024-05-22 20:40:00,38276.155465903306,0.0140755954163843,38277.65392322226,-1.5125329143667705,0.5488329821339678
