datetime,nH,vH,vthH
2009-01-02 10:59:48,1.6775,419.03,34.454
2009-01-02 11:11:45,1.2736,417.47,29.559
2009-01-02 11:23:51,1.5465,416.51,31.248
2009-01-02 11:35:48,1.5215,415.89,31.282
2009-01-02 11:47:45,2.3316,394.77,25.203
2009-01-02 11:59:51,1.9666,400.46,26.85
2009-01-02 12:11:48,2.7415,400.08,25.635
2009-01-02 12:23:45,2.4967,393.56,23.46
2009-01-02 12:35:51,2.6291,386.31,23.537
2009-01-02 12:47:48,2.3864,389.43,22.316
2009-01-02 12:59:54,2.9331,395.89,23.153
2009-01-02 13:11:51,3.2251,405.42,22.767
2009-01-02 13:23:48,3.2739,402.75,20.785
2009-01-02 13:35:54,3.6697,396.06,21.663
2009-01-02 13:47:51,4.3707,388.07,20.854
2009-01-02 13:59:48,2.9505,394.48,19.502
2009-01-02 14:11:54,4.3106,393.73,20.442
2009-01-02 14:23:51,6.3823,395.77,18.672
2009-01-02 14:35:48,4.7763,398.23,20.32
2009-01-02 14:47:54,5.0185,394.17,20.373
2009-01-02 14:59:51,4.866,396.68,22.147
2009-01-02 15:11:48,6.9332,397.77,20.564
2009-01-02 15:23:54,6.0245,391.99,20.683
2009-01-02 15:35:51,5.4766,415.51,26.473
2009-01-02 15:47:48,4.2964,411.52,28.319
2009-01-02 15:59:54,4.2168,419.9,34.17
2009-01-02 16:11:51,2.6891,421.25,32.679
2009-01-02 16:23:57,2.6777,437.52,33.11
2009-01-02 16:35:54,4.0911,438.42,33.131
2009-01-02 16:47:51,3.8536,445.07,34.205
2009-01-02 16:59:57,3.0795,450.44,33.109
2009-01-02 17:11:54,3.4533,440.45,31.557
2009-01-02 17:23:51,3.414,435.49,30.569
2009-01-02 17:35:57,3.5985,434.01,34.205
2009-01-02 17:47:54,3.1993,445.53,31.695
2009-01-02 17:59:51,3.3449,458.38,39.558
2009-01-02 18:11:57,3.005,469.87,47.53
2009-01-02 18:23:54,3.3013,456.91,34.838
2009-01-02 18:35:51,3.3392,467.24,39.698
2009-01-02 18:47:57,1.3494,464.68,30.365
2009-01-02 18:59:54,2.722,472.49,34.436
2009-01-02 19:12:00,3.0562,475.84,34.593
2009-01-02 19:23:57,2.29,476.28,36.601
2009-01-02 19:35:54,2.1206,472.21,34.861
2009-01-02 19:48:00,3.1882,466.71,36.164
2009-01-02 19:59:57,3.0784,457.68,32.258
2009-01-02 20:11:54,2.193,428.83,33.082
2009-01-02 20:24:00,2.769,460.47,35.262
2009-01-02 20:35:57,3.4348,444.82,32.572
2009-01-02 20:47:54,1.8022,442.13,34.823
2009-01-02 21:00:00,2.8464,455.6,34.12
2009-01-02 21:11:57,2.9112,459.84,36.782
2009-01-02 21:23:54,3.3513,472.49,34.688
2009-01-02 21:36:00,3.7174,485.29,41.826
2009-01-02 21:47:57,4.3114,488.49,35.173
2009-01-02 22:00:02,3.7899,499.21,40.66
2009-01-02 22:12:00,3.3088,507.45,37.71
2009-01-02 22:23:57,3.8396,518.07,36.947
2009-01-02 22:36:02,3.4576,545.14,33.559
2009-01-02 22:48:00,2.0967,499.97,31.755
2009-01-02 22:59:57,2.7765,502.93,38.766
2009-01-02 23:12:02,3.5972,498.78,34.034
2009-01-02 23:24:00,1.4552,508.1,35.178
2009-01-02 23:35:57,3.295,517.62,24.588
2009-01-02 23:48:02,3.7763,514.16,27.429
2009-01-03 00:00:00,2.6917,500.66,27.214
2009-01-03 00:11:57,3.7929,504.83,26.536
2009-01-03 00:24:02,3.8294,499.19,25.687
2009-01-03 00:36:00,3.9308,499.67,26.866
2009-01-03 00:47:57,4.3225,494.92,25.008
2009-01-03 01:00:02,3.6281,503.5,27.47
2009-01-03 01:12:00,2.6069,488.33,26.532
2009-01-03 01:24:05,4.2362,493.36,26.266
2009-01-03 01:36:02,4.0904,509.86,29.464
2009-01-03 01:48:00,3.2835,512.0,27.778
2009-01-03 02:00:05,2.7579,485.17,29.667
2009-01-03 02:12:02,3.5908,461.67,37.711
2009-01-03 02:24:00,3.6389,454.83,33.331
2009-01-03 02:36:05,4.7272,488.57,30.971
2009-01-03 02:48:02,5.0697,500.15,30.698
2009-01-03 03:00:00,2.8036,489.51,30.189
2009-01-03 03:12:05,2.8589,488.07,33.63
2009-01-03 03:24:02,2.1864,482.33,26.483
2009-01-03 03:36:00,3.0204,509.82,37.922
2009-01-03 03:48:05,3.7819,473.7,42.852
2009-01-03 04:00:02,3.3071,509.14,41.188
2009-01-03 04:12:08,3.2064,500.65,49.165
2009-01-03 04:24:05,3.8959,506.92,41.494
2009-01-03 04:36:02,3.9517,509.96,48.909
2009-01-03 04:48:08,3.7162,512.52,45.036
2009-01-03 05:00:05,4.4487,506.72,41.921
2009-01-03 05:12:02,4.0785,507.71,46.027
2009-01-03 05:24:08,5.249,516.02,39.902
2009-01-03 05:36:05,2.5223,514.46,38.958
2009-01-03 05:48:02,5.2447,507.31,40.542
2009-01-03 06:00:08,5.7021,510.75,38.319
2009-01-03 06:12:05,5.1616,502.7,39.296
2009-01-03 06:24:02,5.3248,499.81,41.956
2009-01-03 06:36:08,6.1186,498.17,41.783
2009-01-03 06:48:05,5.2645,491.5,44.192
2009-01-03 07:00:11,5.3556,494.99,43.429
2009-01-03 07:12:08,6.3276,495.6,37.912
2009-01-03 07:24:05,4.1593,503.5,40.502
2009-01-03 07:36:11,5.3126,507.31,39.508
2009-01-03 07:48:08,2.5099,504.44,39.841
2009-01-03 08:00:05,5.5132,515.86,39.684
2009-01-03 08:12:11,4.4418,512.03,41.596
2009-01-03 08:24:08,5.1551,522.53,40.85
2009-01-03 08:36:05,5.8374,514.74,40.141
2009-01-03 08:48:11,5.6695,506.21,39.933
2009-01-03 09:00:08,5.4365,522.37,40.027
2009-01-03 09:12:05,5.165,507.85,42.268
2009-01-03 09:24:11,5.065,501.76,43.548
2009-01-03 09:36:08,5.1382,523.11,40.089
2009-01-03 09:48:14,5.2999,519.22,39.075
2009-01-03 10:00:11,2.4941,501.6,48.35
2009-01-03 10:12:08,5.0269,503.29,45.643
2009-01-03 10:24:14,5.2262,507.82,47.684
2009-01-03 10:36:11,5.0708,500.52,47.794
2009-01-03 10:48:08,5.3743,505.91,45.755
2009-01-03 11:00:14,5.9289,501.66,45.63
2009-01-03 11:12:11,5.227,503.57,43.027
2009-01-03 11:24:08,4.0059,503.39,42.283
2009-01-03 11:36:14,4.1096,500.76,44.759
2009-01-03 11:48:11,4.8974,510.98,36.293
2009-01-03 12:00:17,4.1334,486.88,46.102
2009-01-03 12:12:14,3.112,499.38,42.394
2009-01-03 12:24:11,3.2516,514.18,41.446
2009-01-03 12:36:17,4.7935,510.16,40.769
2009-01-03 12:48:14,4.434,510.83,42.93
2009-01-03 13:00:11,3.8749,527.77,36.518
2009-01-03 13:12:17,3.3253,522.64,40.46
2009-01-03 13:24:14,3.658,526.41,36.845
2009-01-03 13:36:11,3.01,515.71,39.068
2009-01-03 13:48:17,2.7016,519.83,38.645
2009-01-03 14:00:14,3.4527,524.48,40.548
2009-01-03 14:12:11,3.1197,523.37,34.785
2009-01-03 14:24:17,1.8386,530.12,36.985
2009-01-03 14:36:14,2.7912,529.84,33.327
2009-01-03 14:48:20,3.4611,542.25,32.154
2009-01-03 15:00:17,3.3568,524.43,37.913
2009-01-03 15:12:14,3.3066,536.91,34.243
2009-01-03 15:24:20,3.11,526.63,34.375
2009-01-03 15:36:17,3.2197,523.73,38.121
2009-01-03 15:48:14,3.4943,537.41,31.277
2009-01-03 16:00:20,3.3865,524.54,33.537
2009-01-03 16:12:17,3.037,519.85,36.697
2009-01-03 16:24:14,2.7331,522.58,33.4
2009-01-03 16:36:20,2.0064,516.2,35.214
2009-01-03 16:48:17,2.672,511.89,34.534
2009-01-03 17:00:14,2.8512,512.18,32.323
2009-01-03 17:12:20,2.7224,508.59,33.951
2009-01-03 17:24:17,2.9128,513.38,33.809
2009-01-03 17:36:23,3.3789,522.92,31.9
2009-01-03 17:48:20,3.0972,522.53,32.934
2009-01-03 18:00:17,3.4088,521.46,35.31
2009-01-03 18:12:23,3.3199,527.15,33.656
2009-01-03 18:24:20,2.8662,519.83,34.639
2009-01-03 18:36:17,2.9918,519.53,35.036
2009-01-03 18:48:23,2.9313,512.35,33.132
2009-01-03 19:00:20,3.5985,511.17,32.175
2009-01-03 19:12:17,3.0366,517.27,29.128
2009-01-03 19:24:23,3.1153,517.61,30.253
2009-01-03 19:36:20,2.9682,516.96,28.212
2009-01-03 19:48:17,2.7586,518.23,29.559
2009-01-03 20:00:23,2.8785,515.36,29.759
2009-01-03 20:12:20,2.828,508.71,32.177
2009-01-03 20:24:25,3.3068,519.91,27.401
2009-01-03 20:36:23,2.8208,533.92,27.612
2009-01-03 20:48:20,2.5141,519.01,30.45
2009-01-03 21:00:25,2.8455,536.52,30.467
2009-01-03 21:12:23,3.2686,527.28,31.261
2009-01-03 21:24:20,2.8457,521.96,26.566
2009-01-03 21:36:25,3.129,517.52,29.744
2009-01-03 21:48:23,2.5642,515.26,28.283
2009-01-03 22:00:20,2.8533,505.38,30.797
2009-01-03 22:12:25,2.1665,502.65,27.29
2009-01-03 22:24:23,2.6111,498.46,30.578
2009-01-03 22:36:20,2.4072,522.57,26.795
2009-01-03 22:48:25,2.0063,507.31,27.176
2009-01-03 23:00:23,2.762,498.77,31.207
2009-01-03 23:12:28,1.9957,508.17,28.828
2009-01-03 23:24:25,2.0878,500.65,27.626
2009-01-03 23:36:23,1.9547,497.11,27.928
2009-01-03 23:48:28,1.9056,501.75,29.113
2009-01-04 00:00:25,1.734,503.55,27.052
2009-01-04 00:12:23,2.0695,497.66,27.351
2009-01-04 00:24:28,1.7089,500.69,25.667
2009-01-04 00:36:25,2.1934,497.96,24.476
2009-01-04 00:48:23,1.8717,489.82,23.851
2009-01-04 01:00:28,1.8972,479.37,24.878
2009-01-04 01:12:25,1.9224,482.48,24.099
2009-01-04 01:24:23,1.863,482.78,23.843
2009-01-04 01:36:28,1.9453,481.23,24.137
2009-01-04 01:48:25,2.0613,475.19,25.384
2009-01-04 02:00:31,1.3727,475.09,26.147
2009-01-04 02:12:28,2.1565,481.63,22.413
2009-01-04 02:24:25,2.136,476.03,23.775
2009-01-04 02:36:31,1.9685,471.69,26.463
2009-01-04 02:48:28,1.8899,464.31,28.941
2009-01-04 03:00:25,2.0125,465.73,27.736
2009-01-04 03:12:31,2.2429,468.04,25.666
2009-01-04 03:24:28,1.9194,470.63,28.207
2009-01-04 03:36:25,1.9803,464.93,27.456
2009-01-04 03:48:31,2.257,463.19,25.702
2009-01-04 04:00:28,2.052,462.07,28.241
2009-01-04 04:12:25,1.659,458.35,26.048
2009-01-04 04:24:31,2.1517,460.78,25.583
2009-01-04 04:36:28,2.1167,458.35,24.991
2009-01-04 04:48:34,1.9139,460.3,25.407
2009-01-04 05:00:31,1.9354,454.05,27.087
2009-01-04 05:12:28,2.044,457.3,24.193
2009-01-04 05:24:34,2.0797,461.3,23.689
2009-01-04 05:36:31,2.348,463.98,21.442
2009-01-04 05:48:28,2.1651,462.19,22.761
2009-01-04 06:00:34,2.1356,456.93,23.876
2009-01-04 06:12:31,2.0563,456.38,25.529
2009-01-04 06:24:28,1.5521,451.83,25.484
2009-01-04 06:36:34,2.0835,451.19,24.967
2009-01-04 06:48:31,2.3405,449.65,23.146
2009-01-04 07:00:28,2.261,447.11,23.639
2009-01-04 07:12:34,2.2367,444.93,23.94
2009-01-04 07:24:31,2.3408,445.62,25.458
2009-01-04 07:36:37,2.2931,444.39,25.119
2009-01-04 07:48:34,2.3768,447.25,24.557
2009-01-04 08:00:31,2.247,447.62,24.544
2009-01-04 08:12:37,2.1079,457.83,25.391
2009-01-04 08:24:34,1.8599,453.09,23.538
2009-01-04 08:36:31,2.3421,448.35,23.631
2009-01-04 08:48:37,2.5819,444.06,24.113
2009-01-04 09:00:34,2.5738,449.28,21.464
2009-01-04 09:12:31,2.5057,443.71,24.486
2009-01-04 09:24:37,2.8138,444.04,22.075
2009-01-04 09:36:34,2.753,442.03,20.157
2009-01-04 09:48:40,1.7215,449.42,17.838
2009-01-04 10:00:37,2.5104,444.0,18.235
2009-01-04 10:12:34,2.6269,448.77,16.025
2009-01-04 10:24:40,2.4651,453.57,15.297
2009-01-04 10:36:37,2.7317,448.97,14.801
2009-01-04 10:48:34,2.3225,451.65,15.411
2009-01-04 11:00:40,2.1515,460.75,14.918
2009-01-04 11:12:37,2.5693,455.15,15.041
2009-01-04 11:24:34,2.7751,443.64,14.098
2009-01-04 11:36:40,2.1828,451.82,14.944
2009-01-04 11:48:37,2.888,449.35,14.281
2009-01-04 12:00:34,2.205,451.16,16.497
2009-01-04 12:12:40,2.7673,448.95,15.988
2009-01-04 12:24:37,2.6911,434.01,18.32
2009-01-04 12:36:43,2.203,446.66,13.08
2009-01-04 12:48:40,2.6061,447.92,14.225
2009-01-04 13:00:37,2.9543,438.73,16.345
2009-01-04 13:12:43,2.6794,443.61,14.035
2009-01-04 13:24:40,2.6387,446.26,14.859
2009-01-04 13:36:37,2.1718,453.97,13.296
2009-01-04 13:48:43,2.3634,451.23,16.493
2009-01-04 14:00:40,2.764,447.1,13.689
2009-01-04 14:12:37,2.5229,458.56,15.951
2009-01-04 14:24:43,1.9892,451.46,18.696
2009-01-04 14:36:40,2.5322,449.85,19.53
2009-01-04 14:48:37,2.5909,447.79,20.458
2009-01-04 15:00:43,2.1307,447.51,17.872
2009-01-04 15:12:40,2.1279,450.51,18.549
2009-01-04 15:24:46,2.4029,452.99,16.464
2009-01-04 15:36:43,2.3963,443.25,22.689
2009-01-04 15:48:40,2.4549,440.22,17.957
2009-01-04 16:00:46,2.392,441.27,18.889
2009-01-04 16:12:43,2.0678,438.95,17.388
2009-01-04 16:24:40,2.1766,440.21,19.37
2009-01-04 16:36:46,1.9896,439.88,18.208
2009-01-04 16:48:43,2.2161,437.22,18.933
2009-01-04 17:00:40,2.4431,436.26,20.568
2009-01-04 17:12:46,2.1705,425.31,23.35
2009-01-04 17:24:43,2.4658,431.77,20.401
2009-01-04 17:36:40,2.8859,432.12,24.188
2009-01-04 17:48:46,2.831,433.93,24.416
2009-01-04 18:00:43,2.9461,439.42,22.517
2009-01-04 18:12:48,2.9853,440.09,24.44
2009-01-04 18:24:46,2.6755,437.91,27.325
2009-01-04 18:36:43,3.0066,439.79,24.242
2009-01-04 18:48:48,3.0702,431.73,23.828
2009-01-04 19:00:46,2.792,433.49,24.759
2009-01-04 19:12:43,2.5355,431.24,23.032
2009-01-04 19:24:48,2.6151,431.99,24.495
2009-01-04 19:36:46,2.2206,435.71,26.07
2009-01-04 19:48:43,2.6735,436.29,25.157
2009-01-04 20:00:48,2.6159,436.16,25.442
2009-01-04 20:12:46,2.8282,438.78,20.75
2009-01-04 20:24:43,2.5184,437.14,21.504
2009-01-04 20:36:48,2.7062,437.75,21.75
2009-01-04 20:48:46,2.5127,440.46,20.695
2009-01-04 21:00:51,2.8618,440.95,19.545
2009-01-04 21:12:48,2.9108,447.57,18.433
2009-01-04 21:24:46,2.7573,435.81,24.261
2009-01-04 21:36:51,2.6242,440.61,24.322
2009-01-04 21:48:48,2.7432,440.73,23.941
2009-01-04 22:00:46,2.6036,439.87,23.66
2009-01-04 22:12:51,1.9703,443.49,24.808
2009-01-04 22:24:48,3.039,446.64,19.052
2009-01-04 22:36:46,3.0165,445.72,19.822
2009-01-04 22:48:51,3.3293,444.96,19.46
2009-01-04 23:00:48,2.6894,428.48,23.569
2009-01-04 23:12:46,2.7385,429.35,22.208
2009-01-04 23:24:51,2.7332,428.07,21.856
2009-01-04 23:36:48,2.7748,426.52,22.556
2009-01-04 23:48:54,2.7324,425.1,22.642
2009-01-05 00:00:51,2.3228,424.82,21.465
2009-01-05 00:12:48,2.6378,424.84,20.412
2009-01-05 00:24:54,2.8266,425.35,22.716
2009-01-05 00:36:51,2.5781,425.38,25.248
2009-01-05 00:48:48,2.6856,423.1,21.369
2009-01-05 01:00:54,2.8635,429.27,20.326
2009-01-05 01:12:51,2.7914,434.81,18.764
2009-01-05 01:24:48,3.3006,429.02,20.831
2009-01-05 01:36:54,2.9311,425.79,20.982
2009-01-05 01:48:51,2.7344,425.02,21.206
2009-01-05 02:00:57,3.0827,435.23,17.168
2009-01-05 02:12:54,3.2181,419.96,21.478
2009-01-05 02:24:51,2.3526,434.5,14.84
2009-01-05 02:36:57,2.3082,440.2,14.732
2009-01-05 02:48:54,2.6915,436.41,14.193
2009-01-05 03:00:51,2.3016,434.7,13.774
2009-01-05 03:12:57,2.9033,443.71,14.336
2009-01-05 03:24:54,2.534,437.22,11.004
2009-01-05 03:36:51,2.399,426.34,10.021
2009-01-05 03:48:57,2.4042,429.84,13.195
2009-01-05 04:00:54,2.5353,428.3,13.647
2009-01-05 04:12:51,2.6229,426.96,14.172
2009-01-05 04:24:57,2.3281,425.96,13.724
2009-01-05 04:36:54,2.3079,425.79,13.012
2009-01-05 04:49:00,2.4811,425.86,15.193
2009-01-05 05:00:57,2.3652,425.62,13.667
2009-01-05 05:12:54,1.5728,421.96,12.715
2009-01-05 05:25:00,2.2269,426.95,14.304
2009-01-05 05:36:57,2.9259,427.73,13.35
2009-01-05 05:48:54,2.9418,425.65,12.226
2009-01-05 06:01:00,2.7831,428.55,12.285
2009-01-05 06:12:57,2.4131,423.06,12.223
2009-01-05 06:24:54,2.6792,427.03,12.343
2009-01-05 06:37:00,2.8571,426.52,12.745
2009-01-05 06:48:57,3.1053,415.6,12.957
2009-01-05 07:00:54,2.6183,408.37,15.118
2009-01-05 07:13:00,2.6216,415.1,13.434
2009-01-05 07:24:57,3.1918,420.42,14.208
2009-01-05 07:37:03,2.0551,415.72,15.911
2009-01-05 07:49:00,1.6257,419.15,14.06
2009-01-05 08:00:57,1.4437,420.08,14.978
2009-01-05 08:13:03,1.5391,419.28,14.845
2009-01-05 08:25:00,2.7377,417.36,11.983
2009-01-05 08:36:57,1.9424,416.97,14.629
2009-01-05 08:49:03,2.0904,418.9,13.916
2009-01-05 09:01:00,1.8017,417.7,14.998
2009-01-05 09:12:57,2.9973,418.57,15.008
2009-01-05 09:25:03,3.8921,426.64,15.14
2009-01-05 09:37:00,4.2665,428.69,15.971
2009-01-05 09:49:06,4.3937,427.45,16.195
2009-01-05 10:01:03,2.6995,418.05,14.207
2009-01-05 10:13:00,2.4731,419.0,15.188
2009-01-05 10:25:06,3.5487,421.37,11.92
2009-01-05 10:37:03,3.1691,423.47,13.461
2009-01-05 10:49:00,3.7922,426.46,13.869
2009-01-05 11:01:06,4.4981,422.43,13.752
2009-01-05 11:13:03,2.7174,410.1,13.578
2009-01-05 11:25:00,4.4612,424.55,16.178
2009-01-05 11:37:06,2.7833,406.72,21.367
2009-01-05 11:49:03,3.6267,408.52,19.861
