datetime,nH,vH,vthH
2021-01-01 00:18:00,3.4473,362.66,13.09
2021-01-01 00:29:57,3.672,360.99,13.355
2021-01-01 00:42:02,3.6534,363.31,13.379
2021-01-01 00:54:00,3.5618,357.73,13.971
2021-01-01 01:06:05,3.8953,361.94,13.273
2021-01-01 01:18:02,4.9381,354.24,16.113
2021-01-01 01:30:08,3.8681,361.47,14.86
2021-01-01 01:42:05,3.3563,355.57,16.914
2021-01-01 01:54:02,2.9622,355.55,15.79
2021-01-01 02:06:08,3.0629,355.56,15.356
2021-01-01 02:18:05,3.6126,358.09,13.845
2021-01-01 02:30:11,3.1905,355.76,15.934
2021-01-01 02:42:08,3.4986,356.59,14.931
2021-01-01 02:54:14,3.3137,354.03,13.77
2021-01-01 03:06:11,3.1564,355.13,13.813
2021-01-01 03:18:17,3.3811,353.14,16.123
2021-01-01 03:30:14,3.5782,356.0,13.819
2021-01-01 03:42:11,3.477,355.3,17.505
2021-01-01 03:54:17,3.6745,354.31,15.131
2021-01-01 04:06:14,3.6012,353.23,15.092
2021-01-01 04:18:20,3.5624,351.5,15.381
2021-01-01 04:30:17,3.5544,351.05,16.973
2021-01-01 04:42:23,3.5214,354.71,17.006
2021-01-01 04:54:20,4.1254,355.39,13.568
2021-01-01 05:06:25,4.0468,357.88,13.838
2021-01-01 05:18:23,4.1969,355.21,15.225
2021-01-01 05:30:20,4.2525,347.2,14.533
2021-01-01 05:42:25,5.9673,347.95,11.713
2021-01-01 05:54:23,4.4315,349.21,12.87
2021-01-01 06:06:28,4.2669,350.23,13.076
2021-01-01 06:18:25,4.0368,352.08,12.996
2021-01-01 06:30:31,4.3926,352.78,12.885
2021-01-01 06:42:28,4.6915,353.41,13.516
2021-01-01 06:54:34,4.8951,352.2,14.676
2021-01-01 07:06:31,4.5761,364.82,16.9
2021-01-01 07:18:28,5.3658,358.39,15.921
2021-01-01 07:30:34,4.0464,352.98,15.031
2021-01-01 07:42:31,4.156,357.66,16.058
2021-01-01 07:54:37,4.2608,357.8,15.888
2021-01-01 08:06:34,4.7213,358.71,16.208
2021-01-01 08:18:40,4.2947,349.92,12.862
2021-01-01 08:30:37,4.2741,353.92,13.451
2021-01-01 08:42:43,3.8262,359.04,14.937
2021-01-01 08:54:40,4.4379,357.53,15.007
2021-01-01 09:06:37,4.4067,358.08,14.871
2021-01-01 09:18:43,4.2994,356.88,15.091
2021-01-01 09:30:40,4.5351,358.03,15.303
2021-01-01 09:42:46,4.1276,354.02,15.499
2021-01-01 09:54:43,4.6111,349.01,14.451
2021-01-01 10:06:48,6.2906,351.57,14.53
2021-01-01 10:18:46,4.4011,353.55,14.335
2021-01-01 10:30:51,5.1101,353.09,14.471
2021-01-01 10:42:48,4.2469,354.95,15.815
2021-01-01 10:54:46,4.556,354.98,16.061
2021-01-01 11:06:51,4.7044,348.01,15.825
2021-01-01 11:18:48,4.4886,351.24,12.905
2021-01-01 11:30:54,4.4894,341.6,18.723
2021-01-01 11:42:51,4.3961,344.07,13.518
2021-01-01 11:54:57,4.238,339.97,18.43
2021-01-01 12:06:54,4.4265,339.83,18.379
2021-01-01 12:18:51,4.2163,340.23,19.184
2021-01-01 12:30:57,4.4275,336.01,17.562
2021-01-01 12:42:54,4.4043,333.84,19.333
2021-01-01 12:55:00,4.403,334.56,18.474
2021-01-01 13:06:57,4.5021,336.73,17.446
2021-01-01 13:19:03,4.5326,336.88,17.124
2021-01-01 13:31:00,4.546,337.22,18.173
2021-01-01 13:43:06,4.4885,340.44,17.539
2021-01-01 13:55:03,4.1915,337.29,18.421
2021-01-01 14:07:09,4.0432,338.46,16.303
2021-01-01 14:19:06,4.3229,338.8,19.089
2021-01-01 14:31:03,4.3836,336.55,19.124
2021-01-01 14:43:09,4.7694,331.35,21.271
2021-01-01 14:55:06,4.1533,338.18,16.808
2021-01-01 15:07:12,3.8194,339.99,15.533
2021-01-01 15:19:09,3.9268,330.43,19.961
2021-01-01 15:31:14,4.0411,338.86,16.815
2021-01-01 15:43:12,3.6198,335.99,15.599
2021-01-01 15:55:17,3.5335,336.63,17.153
2021-01-01 16:07:14,3.563,334.52,16.782
2021-01-01 16:19:12,3.8523,336.42,15.533
2021-01-01 16:31:17,3.901,340.29,15.427
2021-01-01 16:43:14,4.0133,331.2,20.644
2021-01-01 16:55:20,4.0118,337.98,17.996
2021-01-01 17:07:17,3.8856,337.12,19.039
2021-01-01 17:19:23,4.055,337.43,19.872
2021-01-01 17:31:20,3.8997,337.14,22.295
2021-01-01 17:43:17,4.0064,338.32,19.685
2021-01-01 17:55:23,4.503,336.89,18.786
2021-01-01 18:07:20,4.0426,337.23,21.301
2021-01-01 18:19:26,4.3019,338.75,19.702
2021-01-01 18:31:23,4.3304,340.68,18.931
2021-01-01 18:43:29,4.2376,351.45,12.384
2021-01-01 18:55:26,6.5718,341.67,14.504
2021-01-01 19:07:32,3.8571,347.09,17.536
2021-01-01 19:19:29,4.5628,346.34,15.447
2021-01-01 19:31:35,4.3151,338.35,16.496
2021-01-01 19:43:32,4.4354,336.54,17.349
2021-01-01 19:55:29,4.5721,337.13,17.707
2021-01-01 20:07:35,4.2917,337.02,17.522
2021-01-01 20:19:32,4.4257,336.94,17.896
2021-01-01 20:31:37,4.3792,334.91,17.771
2021-01-01 20:43:35,4.4646,334.42,17.301
2021-01-01 20:55:40,4.4377,334.73,17.607
2021-01-01 21:07:37,4.3114,334.18,17.172
2021-01-01 21:19:35,4.2325,334.14,17.78
2021-01-01 21:31:40,3.8385,333.54,18.527
2021-01-01 21:43:37,3.9372,332.86,18.92
2021-01-01 21:55:43,4.8934,343.96,15.577
2021-01-01 22:07:40,4.0456,339.59,21.032
2021-01-01 22:19:46,4.4158,340.02,19.57
