datetime,nH,vH,vthH
2020-01-01 00:00:00,,,
2020-01-01 00:11:57,,,
2020-01-01 00:24:02,,,
2020-01-01 00:36:00,,,
2020-01-01 00:47:57,,,
2020-01-01 01:00:02,,,
2020-01-01 01:12:00,,,
2020-01-01 01:23:57,,,
2020-01-01 01:36:02,,,
2020-01-01 01:48:00,,,
2020-01-01 01:59:57,,,
2020-01-01 02:12:02,,,
2020-01-01 02:24:00,,,
2020-01-01 02:35:57,,,
2020-01-01 02:48:02,,,
2020-01-01 03:00:00,,,
2020-01-01 03:11:57,,,
2020-01-01 03:24:02,,,
2020-01-01 03:36:00,,,
2020-01-01 03:47:57,,,
2020-01-01 04:00:02,,,
2020-01-01 04:12:00,,,
2020-01-01 04:23:57,,,
2020-01-01 04:36:02,,,
2020-01-01 04:48:00,,,
2020-01-01 04:59:57,,,
2020-01-01 05:12:02,,,
2020-01-01 05:24:00,,,
2020-01-01 05:35:57,,,
2020-01-01 05:48:02,,,
2020-01-01 06:00:00,,,
2020-01-01 06:11:57,,,
2020-01-01 06:24:02,,,
2020-01-01 06:36:00,,,
2020-01-01 06:47:57,,,
2020-01-01 07:00:02,,,
2020-01-01 07:12:00,,,
2020-01-01 07:23:57,,,
2020-01-01 07:36:02,,,
2020-01-01 07:48:00,,,
2020-01-01 07:59:57,,,
2020-01-01 08:12:02,,,
2020-01-01 08:24:00,,,
2020-01-01 08:35:57,,,
2020-01-01 08:48:02,,,
2020-01-01 09:00:00,,,
2020-01-01 09:11:57,,,
2020-01-01 09:24:02,,,
2020-01-01 09:36:00,,,
2020-01-01 09:47:57,,,
2020-01-01 10:00:02,,,
2020-01-01 10:12:00,,,
2020-01-01 10:23:57,,,
2020-01-01 10:36:02,,,
2020-01-01 10:48:00,,,
2020-01-01 10:59:57,,,
2020-01-01 11:12:02,,,
2020-01-01 11:24:00,,,
2020-01-01 11:35:57,,,
2020-01-01 11:48:02,,,
2020-01-01 12:00:00,,,
2020-01-01 12:11:57,,,
2020-01-01 12:24:02,,,
2020-01-01 12:36:00,,,
2020-01-01 12:47:57,,,
2020-01-01 13:00:02,,,
2020-01-01 13:12:00,,,
2020-01-01 13:23:57,,,
2020-01-01 13:36:02,,,
2020-01-01 13:48:00,,,
2020-01-01 13:59:57,,,
2020-01-01 14:12:02,,,
2020-01-01 14:24:00,,,
2020-01-01 14:35:57,,,
2020-01-01 14:48:02,,,
2020-01-01 15:00:00,,,
2020-01-01 15:11:57,,,
2020-01-01 15:24:02,,,
2020-01-01 15:36:00,,,
2020-01-01 15:47:57,,,
2020-01-01 16:00:02,,,
2020-01-01 16:12:00,,,
2020-01-01 16:23:57,,,
2020-01-01 16:36:02,,,
2020-01-01 16:48:00,,,
2020-01-01 16:59:57,,,
2020-01-01 17:12:02,,,
2020-01-01 17:24:00,,,
2020-01-01 17:35:57,,,
2020-01-01 17:48:02,,,
2020-01-01 18:00:00,,,
2020-01-01 18:11:57,,,
2020-01-01 18:24:02,,,
2020-01-01 18:36:00,,,
2020-01-01 18:47:57,,,
2020-01-01 19:00:02,,,
2020-01-01 19:12:00,,,
2020-01-01 19:23:57,,,
2020-01-01 19:36:02,,,
2020-01-01 19:48:00,,,
2020-01-01 19:59:57,,,
2020-01-01 20:12:02,,,
2020-01-01 20:24:00,,,
2020-01-01 20:35:57,,,
2020-01-01 20:48:02,,,
2020-01-01 21:00:00,,,
2020-01-01 21:11:57,,,
2020-01-01 21:24:02,,,
2020-01-01 21:36:00,,,
2020-01-01 21:47:57,,,
2020-01-01 22:00:02,,,
2020-01-01 22:12:00,,,
2020-01-01 22:23:57,,,
2020-01-01 22:36:02,,,
2020-01-01 22:48:00,,,
2020-01-01 22:59:57,,,
2020-01-01 23:12:02,,,
2020-01-01 23:24:00,,,
2020-01-01 23:35:57,,,
2020-01-01 23:48:02,,,
2020-01-02 00:00:00,,,
2020-01-02 00:11:57,,,
2020-01-02 00:24:02,,,
2020-01-02 00:36:00,,,
2020-01-02 00:47:57,,,
2020-01-02 01:00:02,,,
2020-01-02 01:12:00,,,
2020-01-02 01:23:57,,,
2020-01-02 01:36:02,,,
2020-01-02 01:48:00,,,
2020-01-02 01:59:57,,,
2020-01-02 02:12:02,,,
2020-01-02 02:24:00,,,
2020-01-02 02:35:57,,,
2020-01-02 02:48:02,,,
2020-01-02 03:00:00,,,
2020-01-02 03:11:57,,,
2020-01-02 03:24:02,,,
2020-01-02 03:36:00,,,
2020-01-02 03:47:57,,,
2020-01-02 04:00:02,,,
2020-01-02 04:12:00,,,
2020-01-02 04:23:57,,,
2020-01-02 04:36:02,,,
2020-01-02 04:48:00,,,
2020-01-02 04:59:57,,,
2020-01-02 05:12:02,,,
2020-01-02 05:24:00,,,
2020-01-02 05:35:57,,,
2020-01-02 05:48:02,,,
2020-01-02 06:00:00,,,
2020-01-02 06:11:57,,,
2020-01-02 06:24:02,,,
2020-01-02 06:36:00,,,
2020-01-02 06:47:57,,,
2020-01-02 07:00:02,,,
2020-01-02 07:12:00,,,
2020-01-02 07:23:57,,,
2020-01-02 07:36:02,,,
2020-01-02 07:48:00,,,
2020-01-02 07:59:57,,,
2020-01-02 08:12:02,,,
2020-01-02 08:24:00,,,
2020-01-02 08:35:57,,,
2020-01-02 08:48:02,,,
2020-01-02 09:00:00,,,
2020-01-02 09:11:57,,,
2020-01-02 09:24:02,,,
2020-01-02 09:36:00,,,
2020-01-02 09:47:57,,,
2020-01-02 10:00:02,,,
2020-01-02 10:12:00,,,
2020-01-02 10:23:57,,,
2020-01-02 10:36:02,,,
2020-01-02 10:48:00,,,
2020-01-02 10:59:57,,,
2020-01-02 11:12:02,,,
2020-01-02 11:24:00,,,
2020-01-02 11:35:57,,,
2020-01-02 11:48:02,,,
2020-01-02 12:00:00,,,
2020-01-02 12:11:57,,,
2020-01-02 12:24:02,,,
2020-01-02 12:36:00,,,
2020-01-02 12:47:57,,,
2020-01-02 13:00:02,,,
2020-01-02 13:12:00,,,
2020-01-02 13:23:57,,,
2020-01-02 13:36:02,,,
2020-01-02 13:48:00,,,
2020-01-02 13:59:57,,,
2020-01-02 14:12:02,,,
2020-01-02 14:24:00,,,
2020-01-02 14:35:57,,,
2020-01-02 14:48:02,,,
2020-01-02 15:00:00,,,
2020-01-02 15:11:57,,,
2020-01-02 15:24:02,,,
2020-01-02 15:36:00,,,
2020-01-02 15:47:57,,,
2020-01-02 16:00:02,,,
2020-01-02 16:12:00,,,
2020-01-02 16:23:57,,,
2020-01-02 16:36:02,,,
2020-01-02 16:48:00,,,
2020-01-02 16:59:57,,,
2020-01-02 17:12:02,,,
2020-01-02 17:24:00,,,
2020-01-02 17:35:57,,,
2020-01-02 17:48:02,,,
2020-01-02 18:00:00,,,
2020-01-02 18:11:57,,,
2020-01-02 18:24:02,,,
2020-01-02 18:36:00,,,
2020-01-02 18:47:57,,,
2020-01-02 19:00:02,,,
2020-01-02 19:12:00,,,
2020-01-02 19:23:57,,,
2020-01-02 19:36:02,,,
2020-01-02 19:48:00,,,
2020-01-02 19:59:57,,,
2020-01-02 20:12:02,,,
2020-01-02 20:24:00,,,
2020-01-02 20:35:57,,,
2020-01-02 20:48:02,,,
2020-01-02 21:00:00,,,
2020-01-02 21:11:57,,,
2020-01-02 21:24:02,,,
