datetime,nH,vH,vthH
2019-01-01 09:48:40,3.7451,416.63,22.791
2019-01-01 10:00:46,4.3497,417.86,20.517
2019-01-01 10:12:43,3.3008,419.79,23.404
2019-01-01 10:24:40,,,
2019-01-01 10:36:46,,,
2019-01-01 10:48:43,,,
2019-01-01 11:00:40,,,
2019-01-01 11:12:46,,,
2019-01-01 11:24:43,,,
2019-01-01 11:36:48,4.7399,402.09,30.002
2019-01-01 11:48:54,3.3162,411.87,26.82
2019-01-01 12:00:51,3.3776,409.55,27.955
2019-01-01 12:12:57,3.5048,410.45,26.692
2019-01-01 12:24:54,3.5457,408.45,27.184
2019-01-01 12:36:51,3.6345,409.34,26.133
2019-01-01 12:48:48,,,
2019-01-01 13:00:54,,,
2019-01-01 13:13:00,3.0727,407.69,24.695
2019-01-01 13:24:57,4.0105,409.81,26.051
2019-01-01 13:37:03,3.362,412.24,27.127
2019-01-01 13:49:00,3.661,409.06,26.037
2019-01-01 14:00:57,4.0034,411.02,28.296
2019-01-01 14:13:03,2.878,392.33,22.742
2019-01-01 14:25:00,2.6101,396.54,29.719
2019-01-01 14:37:06,3.1323,398.63,28.695
2019-01-01 14:49:03,2.3483,405.06,28.387
2019-01-01 15:01:09,3.5467,409.68,24.05
2019-01-01 15:13:06,2.9484,416.03,21.821
2019-01-01 15:25:03,2.6688,403.0,27.551
2019-01-01 15:37:09,1.7359,384.36,11.124
2019-01-01 15:49:06,,,
2019-01-01 16:01:12,3.5035,398.73,28.316
2019-01-01 16:13:09,1.9945,379.53,13.709
2019-01-01 16:25:14,2.03,377.12,14.286
2019-01-01 16:37:12,2.8137,393.34,27.507
2019-01-01 16:49:09,,,
2019-01-01 17:01:14,,,
2019-01-01 17:13:12,2.1731,374.68,13.956
2019-01-01 17:25:09,,,
2019-01-01 17:37:14,2.8623,373.2,12.825
2019-01-01 17:49:20,2.5033,387.97,25.818
2019-01-01 18:01:17,2.2339,382.7,24.046
2019-01-01 18:13:14,,,
2019-01-01 18:25:20,1.7395,376.05,14.037
2019-01-01 18:37:17,,,
2019-01-01 18:49:23,2.2038,382.58,25.916
2019-01-01 19:01:20,1.926,376.5,15.632
2019-01-01 19:13:17,,,
2019-01-01 19:25:23,2.3159,387.08,27.212
2019-01-01 19:37:29,2.2116,387.61,27.09
2019-01-01 19:49:26,2.2649,386.37,28.449
2019-01-01 20:01:23,2.1999,387.18,28.906
2019-01-01 20:13:29,1.8552,373.6,15.58
2019-01-01 20:25:26,1.7391,374.9,15.043
2019-01-01 20:37:32,2.3845,387.72,26.33
2019-01-01 20:49:29,2.3668,387.72,27.265
2019-01-01 21:01:35,2.3427,389.16,25.589
2019-01-01 21:13:32,2.4505,389.74,24.837
2019-01-01 21:25:29,2.8571,395.64,20.978
2019-01-01 21:37:26,,,
2019-01-01 21:49:32,,,
2019-01-01 22:01:37,2.6861,393.65,25.153
2019-01-01 22:13:35,2.6106,385.94,23.647
2019-01-01 22:25:40,2.4558,382.69,25.159
2019-01-01 22:37:37,,,
2019-01-01 22:49:43,2.5678,385.32,23.558
2019-01-01 23:01:40,2.3471,383.04,25.793
2019-01-01 23:13:37,2.4006,383.23,24.708
2019-01-01 23:25:43,2.4009,383.09,25.15
2019-01-01 23:37:40,,,
2019-01-01 23:49:46,2.3916,380.8,25.743
2019-01-02 00:01:43,2.9363,379.18,23.774
2019-01-02 00:13:49,2.3704,378.29,24.053
2019-01-02 00:25:46,2.2568,379.72,24.382
2019-01-02 00:37:43,2.2398,376.06,24.581
2019-01-02 00:49:49,2.2852,377.63,25.68
2019-01-02 01:01:46,2.3006,378.5,27.346
2019-01-02 01:13:43,,,
2019-01-02 01:25:49,2.1725,377.3,26.131
2019-01-02 01:37:46,,,
2019-01-02 01:49:52,,,
2019-01-02 02:01:49,,,
2019-01-02 02:13:55,2.4436,376.27,25.098
2019-01-02 02:25:52,1.9834,376.47,24.194
2019-01-02 02:37:58,2.1202,376.2,22.096
2019-01-02 02:49:55,,,
2019-01-02 03:02:00,1.9511,375.01,25.233
2019-01-02 03:13:58,1.8982,372.64,25.194
2019-01-02 03:25:55,,,
2019-01-02 03:38:00,,,
2019-01-02 03:49:58,1.5206,357.01,10.732
2019-01-02 04:01:55,,,
2019-01-02 04:14:00,1.4077,354.87,10.872
2019-01-02 04:26:06,1.8665,357.23,13.831
2019-01-02 04:38:03,1.5028,353.96,11.231
2019-01-02 04:50:09,1.6388,356.87,14.11
2019-01-02 05:02:06,1.5318,351.6,12.053
2019-01-02 05:14:03,2.3013,368.11,28.993
2019-01-02 05:26:00,,,
2019-01-02 05:38:06,,,
2019-01-02 05:50:12,2.2583,368.21,29.102
2019-01-02 06:02:09,2.2152,365.15,29.087
2019-01-02 06:14:15,2.1568,365.95,28.654
2019-01-02 06:26:12,2.0308,363.8,27.852
2019-01-02 06:38:09,1.7276,349.13,12.855
2019-01-02 06:50:15,1.3854,348.99,12.739
2019-01-02 07:02:12,,,
2019-01-02 07:14:18,,,
2019-01-02 07:26:15,2.3406,361.89,27.603
2019-01-02 07:38:21,2.1708,370.15,22.521
2019-01-02 07:50:18,,,
2019-01-02 08:02:15,1.8301,367.27,22.311
2019-01-02 08:14:21,1.6266,365.05,27.283
2019-01-02 08:26:18,1.6909,363.63,27.535
2019-01-02 08:38:15,,,
2019-01-02 08:50:21,1.9213,359.45,27.824
2019-01-02 09:02:26,1.7915,352.57,26.274
2019-01-02 09:14:24,,,
2019-01-02 09:26:29,,,
2019-01-02 09:38:26,1.6243,337.35,13.347
2019-01-02 09:50:24,,,
2019-01-02 10:02:29,1.465,339.2,13.022
2019-01-02 10:14:26,2.3813,346.45,25.768
2019-01-02 10:26:32,1.7501,350.9,24.679
2019-01-02 10:38:29,,,
2019-01-02 10:50:35,,,
2019-01-02 11:02:32,1.8117,348.0,23.136
2019-01-02 11:14:29,3.4002,342.95,19.734
2019-01-02 11:26:35,3.0779,344.02,20.868
2019-01-02 11:38:32,3.3071,342.49,20.765
2019-01-02 11:50:38,3.2848,339.49,19.965
2019-01-02 12:02:35,,,
2019-01-02 12:14:41,3.3218,337.89,19.813
2019-01-02 12:26:38,,,
2019-01-02 12:38:35,2.8502,339.16,19.116
2019-01-02 12:50:41,3.1053,340.03,20.736
2019-01-02 13:02:38,3.1166,340.59,20.221
2019-01-02 13:14:44,3.6661,336.87,19.739
2019-01-02 13:26:41,3.2136,341.67,18.77
2019-01-02 13:38:38,,,
2019-01-02 13:50:44,,,
2019-01-02 14:02:41,3.1971,341.77,16.896
2019-01-02 14:14:47,3.7331,338.3,17.946
2019-01-02 14:26:44,,,
2019-01-02 14:38:49,3.0603,340.56,16.201
2019-01-02 14:50:47,,,
2019-01-02 15:02:52,3.24,346.8,14.721
2019-01-02 15:14:49,3.3823,339.03,15.408
2019-01-02 15:26:47,3.3491,342.19,14.396
2019-01-02 15:38:44,,,
2019-01-02 15:50:49,3.5927,341.87,17.574
2019-01-02 16:02:55,3.4496,339.13,15.477
2019-01-02 16:14:52,3.535,333.97,18.493
2019-01-02 16:26:58,4.1324,335.65,13.181
2019-01-02 16:38:55,3.5464,338.67,13.782
2019-01-02 16:51:01,4.1192,340.77,14.885
2019-01-02 17:02:58,3.5303,336.08,16.796
2019-01-02 17:15:04,3.3305,335.32,17.953
2019-01-02 17:27:01,3.2857,339.77,16.845
2019-01-02 17:38:58,4.0036,353.28,15.036
2019-01-02 17:50:55,,,
2019-01-02 18:03:01,3.1758,353.72,15.156
2019-01-02 18:14:58,,,
2019-01-02 18:27:04,4.2574,350.15,17.329
2019-01-02 18:39:01,,,
2019-01-02 18:51:07,3.406,350.14,15.274
2019-01-02 19:03:04,4.0888,349.6,14.851
2019-01-02 19:15:10,3.5838,350.36,14.118
2019-01-02 19:27:07,4.0309,346.72,15.43
2019-01-02 19:39:12,4.1359,347.05,13.702
2019-01-02 19:51:10,4.2921,345.25,14.028
2019-01-02 20:03:07,,,
2019-01-02 20:15:12,3.3329,333.45,13.905
2019-01-02 20:27:10,5.3791,337.54,12.182
2019-01-02 20:39:07,,,
2019-01-02 20:51:12,4.6188,336.7,13.766
2019-01-02 21:03:18,4.0437,333.98,14.044
2019-01-02 21:15:15,,,
2019-01-02 21:27:21,,,
2019-01-02 21:39:18,,,
2019-01-02 21:51:15,4.248,336.14,13.486
2019-01-02 22:03:21,4.1443,340.23,14.922
2019-01-02 22:15:18,5.8391,337.05,18.258
2019-01-02 22:27:24,5.9836,339.05,13.242
2019-01-02 22:39:21,4.5026,342.4,16.062
2019-01-02 22:51:27,4.0107,334.61,13.638
2019-01-02 23:03:24,3.8547,329.11,15.004
2019-01-02 23:15:30,3.9506,321.59,17.389
2019-01-02 23:27:27,3.7631,325.93,15.507
2019-01-02 23:39:24,3.5324,320.52,16.23
2019-01-02 23:51:30,3.6858,321.27,16.073
2019-01-03 00:03:27,,,
2019-01-03 00:15:33,3.6147,319.62,17.247
2019-01-03 00:27:30,,,
2019-01-03 00:39:36,3.428,316.58,16.57
2019-01-03 00:51:33,,,
2019-01-03 01:03:38,3.5388,317.71,16.283
2019-01-03 01:15:36,3.3292,316.75,16.172
2019-01-03 01:27:33,3.0741,315.1,16.757
2019-01-03 01:39:30,,,
2019-01-03 01:51:36,3.1831,312.86,16.264
2019-01-03 02:03:33,,,
2019-01-03 02:15:38,3.4429,313.81,14.624
2019-01-03 02:27:44,3.4102,313.82,14.707
2019-01-03 02:39:41,,,
2019-01-03 02:51:47,,,
2019-01-03 03:03:44,3.4001,312.54,14.732
2019-01-03 03:15:41,3.2123,312.9,15.052
2019-01-03 03:27:47,3.4085,306.76,13.2
2019-01-03 03:39:44,3.4392,308.91,12.167
2019-01-03 03:51:41,,,
2019-01-03 04:03:47,,,
2019-01-03 04:15:44,,,
2019-01-03 04:27:50,3.6755,313.81,11.809
2019-01-03 04:39:47,3.2917,313.12,11.446
2019-01-03 04:51:53,3.3916,313.54,11.597
2019-01-03 05:03:50,3.4387,312.67,12.543
2019-01-03 05:15:47,,,
2019-01-03 05:27:53,,,
2019-01-03 05:39:59,3.5363,304.2,13.317
2019-01-03 05:51:56,,,
2019-01-03 06:03:53,3.3735,302.0,11.442
2019-01-03 06:15:59,3.2864,301.06,10.996
2019-01-03 06:27:56,3.0544,303.33,11.207
2019-01-03 06:40:01,3.1153,301.53,12.807
2019-01-03 06:51:59,3.5925,302.25,13.475
2019-01-03 07:04:04,3.4089,299.84,12.04
2019-01-03 07:16:01,3.1602,300.52,11.496
2019-01-03 07:27:59,,,
2019-01-03 07:40:04,3.757,299.02,13.134
2019-01-03 07:52:01,3.8271,298.06,15.028
2019-01-03 08:03:59,,,
2019-01-03 08:16:04,3.6158,299.22,12.005
2019-01-03 08:28:10,4.038,307.51,10.961
2019-01-03 08:40:07,4.3563,309.93,12.605
2019-01-03 08:52:13,3.4741,306.99,10.871
2019-01-03 09:04:10,4.6416,307.59,11.457
2019-01-03 09:16:07,,,
2019-01-03 09:28:13,4.1244,305.81,11.028
2019-01-03 09:40:10,3.877,304.56,10.906
2019-01-03 09:52:16,4.3575,305.68,10.923
2019-01-03 10:04:13,4.2713,302.98,11.248
2019-01-03 10:16:10,,,
2019-01-03 10:28:16,4.1421,304.25,11.936
2019-01-03 10:40:22,5.0444,300.5,13.936
2019-01-03 10:52:19,,,
2019-01-03 11:04:16,4.4072,300.74,13.585
2019-01-03 11:16:22,4.7159,297.91,13.456
2019-01-03 11:28:19,,,
2019-01-03 11:40:24,4.9006,300.64,12.746
2019-01-03 11:52:22,,,
2019-01-03 12:04:27,4.4534,303.55,10.805
2019-01-03 12:16:24,,,
2019-01-03 12:28:30,,,
2019-01-03 12:40:27,5.9325,302.74,12.525
2019-01-03 12:52:24,5.3835,304.11,10.288
2019-01-03 13:04:22,,,
2019-01-03 13:16:27,5.352,303.4,11.159
2019-01-03 13:28:33,5.9244,304.34,11.157
2019-01-03 13:40:30,,,
2019-01-03 13:52:27,5.2939,304.75,10.782
2019-01-03 14:04:33,5.5782,304.44,10.429
2019-01-03 14:16:30,,,
2019-01-03 14:28:36,,,
2019-01-03 14:40:33,8.1757,298.7,11.838
2019-01-03 14:52:39,5.6785,298.1,11.977
2019-01-03 15:04:36,6.071,299.46,11.683
2019-01-03 15:16:42,5.8908,301.11,11.822
2019-01-03 15:28:39,5.9087,297.98,11.628
2019-01-03 15:40:36,6.2113,298.15,11.574
2019-01-03 15:52:42,5.9478,298.15,11.224
2019-01-03 16:04:39,,,
2019-01-03 16:16:45,6.4712,298.09,11.717
2019-01-03 16:28:42,6.1524,297.38,11.1
2019-01-03 16:40:48,8.8307,295.76,11.012
2019-01-03 16:52:45,6.1676,299.11,11.342
2019-01-03 17:04:50,5.7544,296.26,11.394
2019-01-03 17:16:48,6.3258,298.78,11.609
2019-01-03 17:28:45,6.0698,297.45,11.621
2019-01-03 17:40:50,5.778,296.36,11.612
2019-01-03 17:52:48,4.662,295.48,12.857
2019-01-03 18:04:53,5.329,294.05,15.207
2019-01-03 18:16:50,4.946,294.39,17.224
2019-01-03 18:28:56,5.0063,299.38,18.654
2019-01-03 18:40:53,6.5547,295.64,16.302
2019-01-03 18:52:50,4.2152,295.27,17.613
2019-01-03 19:04:56,4.8979,295.14,14.73
2019-01-03 19:16:53,5.0412,294.54,15.095
2019-01-03 19:28:50,,,
2019-01-03 19:40:56,4.1787,291.71,14.284
2019-01-03 19:53:02,4.0818,293.49,17.837
2019-01-03 20:04:59,,,
2019-01-03 20:17:05,4.8299,308.63,12.929
2019-01-03 20:29:02,4.8358,310.49,12.689
2019-01-03 20:40:59,5.5687,303.87,14.179
2019-01-03 20:53:05,4.4431,306.69,13.33
2019-01-03 21:05:02,4.9186,303.94,13.315
2019-01-03 21:17:08,5.0171,310.74,12.904
2019-01-03 21:29:05,5.0608,307.5,13.109
2019-01-03 21:41:02,,,
2019-01-03 21:53:08,5.8823,307.97,13.724
2019-01-03 22:05:05,5.7935,313.41,13.505
2019-01-03 22:17:11,5.9521,311.19,12.973
2019-01-03 22:29:08,6.2893,310.89,13.706
2019-01-03 22:41:13,8.4228,307.11,13.151
2019-01-03 22:53:11,6.0481,312.54,13.797
2019-01-03 23:05:08,,,
2019-01-03 23:17:13,,,
2019-01-03 23:29:11,7.0006,309.28,14.111
2019-01-03 23:41:16,7.5847,311.8,14.124
2019-01-03 23:53:13,7.4132,310.86,13.229
2019-01-04 00:05:19,7.7476,309.04,14.07
2019-01-04 00:17:16,7.5421,309.81,13.689
2019-01-04 00:29:22,6.6759,306.6,12.594
2019-01-04 00:41:19,10.334,306.87,12.711
2019-01-04 00:53:25,8.1306,315.23,16.22
2019-01-04 01:05:22,7.0919,312.71,15.286
2019-01-04 01:17:19,8.5889,315.53,17.869
2019-01-04 01:29:25,10.495,318.37,15.968
2019-01-04 01:41:22,7.357,306.02,14.926
2019-01-04 01:53:28,8.0362,305.69,14.313
2019-01-04 02:05:25,6.8625,304.88,15.562
2019-01-04 02:17:22,,,
2019-01-04 02:29:28,,,
2019-01-04 02:41:34,9.3185,305.8,12.56
2019-01-04 02:53:31,7.7073,308.86,15.764
2019-01-04 03:05:28,7.9772,305.17,14.383
2019-01-04 03:17:34,7.62,311.36,15.021
2019-01-04 03:29:31,8.6409,311.45,16.377
2019-01-04 03:41:28,,,
2019-01-04 03:53:34,9.136,306.87,13.397
2019-01-04 04:05:39,10.152,307.02,11.965
2019-01-04 04:17:36,10.371,303.41,11.344
2019-01-04 04:29:34,11.933,308.51,13.418
2019-01-04 04:41:39,14.705,302.42,10.793
2019-01-04 04:53:36,,,
2019-01-04 05:05:42,10.875,309.56,13.922
2019-01-04 05:17:39,11.941,306.67,12.527
2019-01-04 05:29:45,11.342,308.21,12.516
2019-01-04 05:41:42,,,
2019-01-04 05:53:39,12.938,307.17,12.436
2019-01-04 06:05:45,12.544,307.07,12.407
2019-01-04 06:17:42,13.783,306.62,12.538
2019-01-04 06:29:39,,,
2019-01-04 06:41:45,16.868,307.6,11.1
2019-01-04 06:53:51,11.719,313.73,12.192
2019-01-04 07:05:48,12.197,311.04,13.265
2019-01-04 07:17:54,15.259,308.98,11.918
2019-01-04 07:29:51,15.334,310.85,12.552
2019-01-04 07:41:48,,,
2019-01-04 07:53:54,11.543,305.69,13.393
2019-01-04 08:05:51,11.786,306.4,12.849
2019-01-04 08:17:57,10.642,304.76,13.984
2019-01-04 08:29:54,11.767,305.53,13.384
2019-01-04 08:42:00,14.024,308.35,13.23
2019-01-04 08:53:57,,,
2019-01-04 09:06:02,10.899,306.24,15.546
2019-01-04 09:18:00,,,
2019-01-04 09:30:05,,,
2019-01-04 09:42:02,11.265,313.34,17.872
2019-01-04 09:54:00,9.3786,305.02,16.563
2019-01-04 10:06:05,10.377,306.76,15.846
2019-01-04 10:18:02,,,
2019-01-04 10:30:08,13.099,313.81,16.145
2019-01-04 10:42:05,,,
2019-01-04 10:54:11,,,
2019-01-04 11:06:08,,,
2019-01-04 11:18:05,26.491,342.23,21.833
2019-01-04 11:30:02,,,
2019-01-04 11:42:08,25.952,338.5,19.892
2019-01-04 11:54:14,21.577,334.06,19.874
2019-01-04 12:06:11,13.471,332.23,17.393
2019-01-04 12:18:17,17.503,336.38,17.076
2019-01-04 12:30:14,18.982,334.29,17.288
2019-01-04 12:42:11,,,
2019-01-04 12:54:17,19.186,333.98,17.658
2019-01-04 13:06:14,19.648,337.0,18.019
2019-01-04 13:18:20,20.931,337.33,18.497
2019-01-04 13:30:17,19.753,334.91,18.453
2019-01-04 13:42:23,22.046,335.66,18.614
2019-01-04 13:54:20,18.775,322.44,18.309
2019-01-04 14:06:17,22.867,336.65,19.845
2019-01-04 14:18:23,15.634,331.13,17.9
2019-01-04 14:30:20,20.366,332.95,18.651
2019-01-04 14:42:25,32.8,327.68,14.554
2019-01-04 14:54:23,,,
2019-01-04 15:06:28,22.909,328.4,22.585
2019-01-04 15:18:25,31.64,341.85,18.513
2019-01-04 15:30:23,29.969,334.91,18.1
2019-01-04 15:42:28,29.867,341.54,19.552
2019-01-04 15:54:25,,,
2019-01-04 16:06:31,30.754,343.7,18.957
2019-01-04 16:18:28,,,
2019-01-04 16:30:34,16.975,340.17,19.701
2019-01-04 16:42:31,,,
2019-01-04 16:54:37,24.1,336.46,18.296
2019-01-04 17:06:34,27.807,336.63,17.499
2019-01-04 17:18:31,,,
2019-01-04 17:30:37,38.375,339.19,16.73
2019-01-04 17:42:34,20.072,348.67,28.862
2019-01-04 17:54:40,20.831,344.69,26.558
2019-01-04 18:06:37,23.744,348.07,25.723
2019-01-04 18:18:43,17.099,351.5,25.073
2019-01-04 18:30:40,17.999,363.54,30.016
2019-01-04 18:42:46,13.163,362.53,27.361
2019-01-04 18:54:43,22.246,359.21,25.999
2019-01-04 19:06:40,,,
2019-01-04 19:18:46,24.638,356.42,27.837
2019-01-04 19:30:43,23.401,359.35,25.243
2019-01-04 19:42:48,22.244,354.89,24.501
2019-01-04 19:54:46,27.221,350.83,24.169
2019-01-04 20:06:51,26.329,352.96,22.558
2019-01-04 20:18:48,,,
2019-01-04 20:30:46,33.185,349.43,21.45
2019-01-04 20:42:51,35.534,351.4,16.13
2019-01-04 20:54:48,27.33,360.25,21.8
2019-01-04 21:06:46,,,
2019-01-04 21:18:51,,,
2019-01-04 21:30:48,,,
2019-01-04 21:42:54,25.065,369.67,25.295
2019-01-04 21:54:51,17.709,376.83,28.671
2019-01-04 22:06:48,,,
2019-01-04 22:18:54,22.593,387.11,27.424
2019-01-04 22:30:51,,,
2019-01-04 22:42:57,18.702,407.63,27.774
2019-01-04 22:55:03,20.231,399.89,30.163
2019-01-04 23:07:00,13.315,402.25,31.982
2019-01-04 23:19:06,18.836,407.09,31.137
2019-01-04 23:31:03,17.737,407.22,37.81
2019-01-04 23:43:00,11.511,412.86,38.276
2019-01-04 23:55:06,16.989,413.46,38.94
2019-01-05 00:07:03,13.798,429.02,53.727
2019-01-05 00:19:00,,,
2019-01-05 00:31:06,20.343,417.58,37.172
2019-01-05 00:43:12,15.306,426.3,43.802
2019-01-05 00:55:09,14.067,427.47,45.967
2019-01-05 01:07:14,16.841,425.48,42.963
2019-01-05 01:19:12,9.8833,422.84,41.789
2019-01-05 01:31:09,11.509,428.19,44.998
2019-01-05 01:43:14,8.3931,438.68,40.73
2019-01-05 01:55:12,10.806,423.78,40.167
2019-01-05 02:07:17,13.853,438.62,50.497
2019-01-05 02:19:14,7.5983,429.81,42.059
2019-01-05 02:31:20,13.33,429.91,34.011
2019-01-05 02:43:17,14.945,445.15,38.827
2019-01-05 02:55:14,9.3776,445.09,38.31
2019-01-05 03:07:20,8.8891,491.94,45.356
2019-01-05 03:19:17,8.07,482.71,43.988
2019-01-05 03:31:23,4.5559,485.52,47.784
2019-01-05 03:43:20,5.4829,486.61,52.233
2019-01-05 03:55:26,7.3336,498.7,51.442
2019-01-05 04:07:23,10.629,484.71,55.537
2019-01-05 04:19:29,6.2354,512.89,54.911
2019-01-05 04:31:26,,,
2019-01-05 04:43:32,,,
2019-01-05 04:55:29,4.7413,485.78,58.948
2019-01-05 05:07:26,,,
2019-01-05 05:19:32,5.8967,473.9,50.916
2019-01-05 05:31:29,,,
2019-01-05 05:43:35,6.4737,482.33,53.207
2019-01-05 05:55:32,10.447,500.81,46.997
2019-01-05 06:07:29,7.712,474.31,44.935
2019-01-05 06:19:26,,,
2019-01-05 06:31:32,6.5111,493.96,35.254
2019-01-05 06:43:37,3.4658,494.16,48.401
2019-01-05 06:55:35,,,
2019-01-05 07:07:40,5.6527,486.4,46.348
2019-01-05 07:19:37,4.5975,492.81,55.1
2019-01-05 07:31:43,4.366,507.41,50.249
2019-01-05 07:43:40,6.2921,499.54,55.524
2019-01-05 07:55:37,6.406,470.61,47.51
2019-01-05 08:07:43,5.9669,463.25,50.035
2019-01-05 08:19:40,,,
2019-01-05 08:31:46,4.919,447.46,37.431
2019-01-05 08:43:43,4.5705,458.18,48.919
2019-01-05 08:55:40,,,
2019-01-05 09:07:46,4.2285,469.52,37.66
2019-01-05 09:19:43,,,
2019-01-05 09:31:49,,,
2019-01-05 09:43:46,5.2312,461.54,42.19
2019-01-05 09:55:52,0.59602,371.22,16.125
2019-01-05 10:07:49,4.9739,469.91,44.866
2019-01-05 10:19:46,,,
2019-01-05 10:31:52,3.7472,531.58,31.844
2019-01-05 10:43:58,2.8441,502.69,34.926
2019-01-05 10:55:55,3.1888,499.68,34.793
2019-01-05 11:07:52,,,
2019-01-05 11:19:58,2.8102,503.22,38.757
2019-01-05 11:31:55,3.3815,511.59,35.037
2019-01-05 11:43:52,,,
2019-01-05 11:55:58,2.7427,503.24,34.116
2019-01-05 12:07:55,,,
2019-01-05 12:20:00,2.5747,507.19,32.321
2019-01-05 12:31:58,,,
2019-01-05 12:44:03,3.0253,502.19,33.203
2019-01-05 12:56:00,2.4829,506.92,33.93
2019-01-05 13:08:06,2.8628,504.58,34.969
2019-01-05 13:20:03,2.7294,502.44,36.441
2019-01-05 13:32:09,2.4388,506.49,33.676
2019-01-05 13:44:06,,,
2019-01-05 13:56:03,2.4764,512.14,26.591
2019-01-05 14:08:00,,,
2019-01-05 14:20:06,,,
2019-01-05 14:32:12,3.0609,548.45,28.847
2019-01-05 14:44:09,2.7668,502.8,34.799
2019-01-05 14:56:15,2.6986,511.87,31.005
2019-01-05 15:08:12,2.8313,525.9,28.658
2019-01-05 15:20:18,2.7373,526.82,33.076
2019-01-05 15:32:15,3.6345,536.4,29.512
2019-01-05 15:44:12,3.0113,526.06,26.915
2019-01-05 15:56:09,,,
2019-01-05 16:08:15,,,
2019-01-05 16:20:12,,,
2019-01-05 16:32:18,2.1331,512.67,34.399
2019-01-05 16:44:24,2.2564,507.9,36.106
2019-01-05 16:56:21,3.4508,513.55,33.83
2019-01-05 17:08:18,,,
2019-01-05 17:20:24,,,
2019-01-05 17:32:21,2.7168,517.42,29.574
2019-01-05 17:44:26,3.9654,499.76,33.089
2019-01-05 17:56:24,3.7238,499.9,34.101
2019-01-05 18:08:29,3.1447,513.55,32.519
2019-01-05 18:20:26,4.1664,507.65,35.12
2019-01-05 18:32:24,,,
2019-01-05 18:44:29,2.951,500.16,33.995
2019-01-05 18:56:26,3.6515,511.29,31.792
2019-01-05 19:08:32,3.8815,532.69,27.519
2019-01-05 19:20:29,4.3247,488.06,23.72
2019-01-05 19:32:35,3.5294,490.6,33.058
2019-01-05 19:44:32,,,
2019-01-05 19:56:38,,,
2019-01-05 20:08:35,5.1189,519.3,30.215
2019-01-05 20:20:41,2.788,498.33,33.068
2019-01-05 20:32:38,4.1308,523.53,31.712
2019-01-05 20:44:35,4.315,488.41,30.191
2019-01-05 20:56:41,4.2149,483.18,33.634
2019-01-05 21:08:38,3.1077,494.94,31.907
2019-01-05 21:20:44,3.1859,485.23,34.45
2019-01-05 21:32:41,3.8937,489.55,29.636
2019-01-05 21:44:47,3.4512,483.05,34.319
2019-01-05 21:56:44,4.8672,496.3,27.702
2019-01-05 22:08:41,3.6097,502.75,26.962
2019-01-05 22:20:47,4.6935,510.04,28.834
2019-01-05 22:32:44,4.1508,502.86,26.834
2019-01-05 22:44:41,,,
2019-01-05 22:56:47,,,
2019-01-05 23:08:52,4.6174,489.29,33.067
2019-01-05 23:20:49,2.8421,500.93,31.892
2019-01-05 23:32:55,3.688,519.93,30.39
2019-01-05 23:44:52,2.6124,467.77,17.597
2019-01-05 23:56:49,3.3422,500.84,28.352
2019-01-06 00:08:47,,,
2019-01-06 00:20:52,3.767,478.86,32.303
2019-01-06 00:32:58,4.5577,476.93,32.566
2019-01-06 00:44:55,,,
