datetime,nH,vH,vthH
2022-01-01 00:15:41,4.9529,394.36,35.02
2022-01-01 00:27:47,5.2484,386.64,34.538
2022-01-01 00:39:53,5.4179,396.9,36.961
2022-01-01 00:51:59,8.3009,396.79,27.409
2022-01-01 01:04:04,6.3189,390.34,32.58
2022-01-01 01:16:10,8.4058,403.48,27.449
2022-01-01 01:28:16,11.012,412.83,30.983
2022-01-01 01:40:22,7.8768,407.17,29.953
2022-01-01 01:52:27,2.1839,427.97,33.641
2022-01-01 02:04:33,2.402,421.91,34.312
2022-01-01 02:16:39,1.9008,467.69,36.095
2022-01-01 02:28:45,2.2559,495.24,39.175
2022-01-01 02:40:50,2.2511,484.22,34.033
2022-01-01 02:52:56,1.9139,470.99,43.312
2022-01-01 03:04:53,,,
2022-01-01 03:17:08,2.5716,450.24,36.166
2022-01-01 03:29:13,2.2136,439.24,38.72
2022-01-01 03:41:19,1.7405,475.12,31.947
2022-01-01 03:53:25,1.8603,473.68,39.531
2022-01-01 04:05:31,2.0061,439.3,45.733
2022-01-01 04:17:36,,,
2022-01-01 04:29:42,1.6576,444.15,44.498
2022-01-01 04:41:48,1.2942,446.83,46.282
2022-01-01 04:53:54,1.1735,431.92,23.869
2022-01-01 05:06:00,1.0697,427.15,21.431
2022-01-01 05:18:05,1.6719,449.9,38.625
2022-01-01 05:30:11,1.4825,448.61,42.215
2022-01-01 05:42:17,1.7229,466.86,36.468
2022-01-01 05:54:23,1.9341,460.33,38.121
2022-01-01 06:06:28,1.8676,467.8,42.251
2022-01-01 06:18:43,1.633,469.51,47.875
2022-01-01 06:30:48,1.857,448.57,35.336
2022-01-01 06:42:54,1.8763,464.55,40.548
2022-01-01 06:55:00,1.6113,462.21,49.199
2022-01-01 07:07:06,1.9306,459.36,47.992
2022-01-01 07:19:12,1.9762,447.36,39.068
2022-01-01 07:31:17,1.5816,463.87,49.204
2022-01-01 07:43:23,1.9946,446.68,40.941
2022-01-01 07:55:29,1.2007,467.98,31.337
2022-01-01 08:07:35,1.9689,461.92,35.348
2022-01-01 08:19:40,2.0795,467.97,31.59
2022-01-01 08:31:46,2.2965,466.93,35.617
2022-01-01 08:43:52,2.3397,461.89,34.283
2022-01-01 08:55:58,2.0426,481.45,36.161
2022-01-01 09:08:03,0.6988,527.59,29.386
2022-01-01 09:20:09,0.97314,540.38,31.123
2022-01-01 09:32:15,0.7538,529.03,29.55
2022-01-01 09:44:21,0.77162,521.38,33.158
2022-01-01 09:56:26,0.92941,537.41,32.383
2022-01-01 10:08:32,1.0136,532.09,30.449
2022-01-01 10:20:38,1.0398,539.08,30.586
2022-01-01 10:32:44,0.96439,539.88,30.907
2022-01-01 10:44:49,1.097,537.56,32.551
2022-01-01 10:56:55,1.0739,546.88,32.454
2022-01-01 11:09:01,0.9974,564.43,32.646
2022-01-01 11:21:07,1.2868,578.83,36.142
2022-01-01 11:33:12,1.0433,559.4,31.473
2022-01-01 11:45:18,1.0066,571.36,31.982
2022-01-01 11:57:24,1.2569,600.03,32.674
2022-01-01 12:09:30,1.7449,579.11,43.945
2022-01-01 12:21:36,1.0949,561.17,31.017
2022-01-01 12:33:41,0.97628,562.02,31.365
2022-01-01 12:45:56,1.1049,567.06,30.975
2022-01-01 12:58:01,1.0177,561.37,32.277
2022-01-01 13:10:07,1.0611,560.61,30.277
2022-01-01 13:22:13,1.1391,560.8,31.663
2022-01-01 13:34:19,1.1258,561.85,29.576
2022-01-01 13:46:24,1.0836,562.68,28.472
2022-01-01 13:58:30,1.1063,567.04,38.904
2022-01-01 14:10:36,1.1037,576.65,40.754
2022-01-01 14:22:42,1.2269,569.96,38.465
2022-01-01 14:34:48,1.1082,570.22,41.474
2022-01-01 14:46:53,1.2208,572.71,42.392
2022-01-01 14:58:59,1.0933,559.13,28.338
2022-01-01 15:11:05,1.2026,562.29,42.172
2022-01-01 15:23:11,1.3053,571.98,44.429
2022-01-01 15:35:16,1.1147,569.35,57.902
2022-01-01 15:47:22,1.4569,568.46,50.168
2022-01-01 15:59:28,1.3338,567.1,45.81
2022-01-01 16:11:34,1.1804,576.34,53.793
2022-01-01 16:23:39,1.314,569.42,53.378
2022-01-01 16:35:45,1.1056,576.37,50.183
2022-01-01 16:47:51,1.5472,549.17,40.191
2022-01-01 16:59:57,1.2679,561.3,48.473
2022-01-01 17:12:02,1.2596,556.32,48.164
2022-01-01 17:24:08,1.232,554.21,46.094
2022-01-01 17:36:14,1.6847,557.65,44.52
2022-01-01 17:48:20,,,
2022-01-01 18:00:25,1.4381,551.46,48.684
2022-01-01 18:12:31,0.90826,515.38,27.791
2022-01-01 18:24:37,,,
2022-01-01 18:36:43,0.94518,540.17,55.302
2022-01-01 18:48:48,1.115,528.45,24.299
2022-01-01 19:00:54,1.1677,574.84,48.784
2022-01-01 19:13:00,1.0615,504.82,25.073
2022-01-01 19:25:06,0.98497,565.32,52.922
2022-01-01 19:37:12,1.1206,540.29,55.95
2022-01-01 19:49:17,,,
2022-01-01 20:01:32,1.7802,590.66,41.999
2022-01-01 20:13:37,2.1256,580.41,46.311
2022-01-01 20:25:43,,,
2022-01-01 20:37:49,1.5178,536.28,44.573
2022-01-01 20:49:55,1.8796,549.57,45.178
2022-01-01 21:02:00,1.7714,553.98,46.346
2022-01-01 21:14:06,1.5131,544.34,47.186
2022-01-01 21:26:12,,,
2022-01-01 21:38:18,2.0541,575.93,45.289
2022-01-01 21:50:24,1.4987,537.02,42.772
2022-01-01 22:02:29,1.5705,565.88,36.35
2022-01-01 22:14:35,1.7028,544.02,46.249
2022-01-01 22:26:41,2.2144,573.43,51.019
2022-01-01 22:38:47,,,
2022-01-01 22:50:52,1.7569,535.5,47.291
2022-01-01 23:02:58,1.8182,553.18,50.397
2022-01-01 23:15:04,1.3313,534.84,45.243
2022-01-01 23:27:10,1.7981,534.82,45.81
2022-01-01 23:39:15,1.907,577.51,49.905
2022-01-01 23:51:21,1.6516,562.67,49.366
2022-01-02 00:03:27,1.8265,548.23,40.404
2022-01-02 00:15:33,,,
2022-01-02 00:27:38,,,
2022-01-02 00:39:44,1.019,498.62,25.521
2022-01-02 00:51:50,1.452,628.33,47.936
2022-01-02 01:03:56,1.4022,542.3,54.297
2022-01-02 01:16:01,1.5086,531.99,38.024
2022-01-02 01:28:07,,,
2022-01-02 01:40:13,1.6952,530.84,41.099
2022-01-02 01:52:19,2.1851,573.26,47.972
2022-01-02 02:04:24,0.63155,611.3,17.204
2022-01-02 02:16:30,1.9394,554.2,48.023
2022-01-02 02:28:36,1.7801,565.38,45.289
2022-01-02 02:40:42,1.8431,562.09,46.83
2022-01-02 02:52:48,,,
2022-01-02 03:04:53,1.7969,526.61,41.161
2022-01-02 03:17:08,1.8343,522.76,41.478
2022-01-02 03:29:13,1.6229,520.55,36.28
2022-01-02 03:41:19,,,
2022-01-02 03:53:25,1.5345,538.69,49.416
2022-01-02 04:05:31,1.9268,524.64,38.341
2022-01-02 04:17:36,1.2849,535.9,44.495
2022-01-02 04:29:42,2.1897,524.85,42.135
2022-01-02 04:41:48,,,
2022-01-02 04:53:54,1.7343,510.13,45.029
2022-01-02 05:06:00,1.9566,504.55,37.27
2022-01-02 05:18:05,1.6095,507.34,45.128
2022-01-02 05:30:11,1.9752,515.94,44.418
2022-01-02 05:42:17,2.178,499.57,35.284
2022-01-02 05:54:23,,,
2022-01-02 06:06:28,2.1343,504.19,39.937
2022-01-02 06:18:34,2.5435,522.0,44.641
2022-01-02 06:30:40,2.2736,524.48,40.383
2022-01-02 06:42:46,1.2945,514.08,36.954
2022-01-02 06:54:51,1.7478,515.03,40.156
2022-01-02 07:06:57,1.8349,512.18,36.97
2022-01-02 07:19:03,2.0618,519.84,38.625
2022-01-02 07:31:09,1.8615,526.56,40.468
2022-01-02 07:43:14,1.9056,522.08,38.895
2022-01-02 07:55:20,1.9759,520.84,41.048
2022-01-02 08:07:26,1.9173,518.96,41.18
2022-01-02 08:19:32,1.8201,507.83,39.027
2022-01-02 08:31:37,1.8015,515.69,40.346
2022-01-02 08:43:43,1.8636,511.94,39.914
2022-01-02 08:55:49,1.8022,504.07,37.905
2022-01-02 09:07:55,1.7317,508.99,38.491
2022-01-02 09:20:00,1.84,504.3,39.034
2022-01-02 09:32:06,1.5783,512.52,37.426
2022-01-02 09:44:12,,,
2022-01-02 09:56:18,1.9254,508.34,40.56
2022-01-02 10:08:24,2.0328,517.4,43.341
2022-01-02 10:20:38,1.7117,511.24,43.238
2022-01-02 10:32:44,,,
2022-01-02 10:44:49,,,
2022-01-02 10:56:55,1.5062,500.32,32.876
2022-01-02 11:09:01,,,
2022-01-02 11:21:07,2.3561,520.95,43.616
2022-01-02 11:33:12,2.0907,519.3,40.51
2022-01-02 11:45:18,2.2423,518.89,52.064
2022-01-02 11:57:24,2.4497,517.27,43.112
2022-01-02 12:09:30,,,
2022-01-02 12:21:36,2.3009,498.32,38.418
2022-01-02 12:33:41,2.3694,492.45,35.361
2022-01-02 12:45:47,,,
2022-01-02 12:57:53,2.1306,481.93,25.321
2022-01-02 13:09:59,2.0896,482.99,28.735
2022-01-02 13:22:04,2.1363,480.26,26.015
2022-01-02 13:34:10,1.9999,477.87,25.314
2022-01-02 13:46:16,1.9925,479.87,25.226
2022-01-02 13:58:22,1.8569,476.58,22.457
2022-01-02 14:10:27,1.7953,471.91,21.885
2022-01-02 14:22:33,1.3463,466.29,18.197
2022-01-02 14:34:39,1.5924,482.89,28.124
2022-01-02 14:46:45,1.0302,468.77,18.07
2022-01-02 14:58:50,1.3968,472.69,25.588
2022-01-02 15:10:56,1.5911,504.76,43.798
2022-01-02 15:23:02,1.7988,496.15,43.051
2022-01-02 15:35:08,,,
2022-01-02 15:47:13,2.0541,511.58,37.789
2022-01-02 15:59:19,1.763,506.42,43.88
2022-01-02 16:11:25,1.941,506.07,35.867
2022-01-02 16:23:31,2.2715,480.6,40.427
2022-01-02 16:35:36,3.5928,488.44,34.9
2022-01-02 16:47:42,2.5684,485.88,45.299
2022-01-02 16:59:57,2.2541,444.51,22.65
2022-01-02 17:12:02,1.6463,478.39,49.165
2022-01-02 17:24:08,1.2379,461.31,20.857
2022-01-02 17:36:14,1.4612,481.31,47.632
2022-01-02 17:48:20,2.3042,445.36,22.904
2022-01-02 18:00:25,,,
2022-01-02 18:12:31,1.1679,434.57,16.734
2022-01-02 18:24:37,,,
2022-01-02 18:36:43,1.6504,447.73,24.314
2022-01-02 18:48:48,1.43,481.7,45.606
2022-01-02 19:00:54,1.4591,451.64,23.712
2022-01-02 19:13:00,,,
2022-01-02 19:25:06,1.8429,506.97,29.872
2022-01-02 19:37:12,2.0983,502.98,34.765
2022-01-02 19:49:17,1.82,513.78,31.685
2022-01-02 20:01:23,2.4115,517.58,32.84
2022-01-02 20:13:29,2.4771,499.93,33.909
2022-01-02 20:25:35,2.2075,499.49,41.842
2022-01-02 20:37:40,2.2903,505.53,34.443
2022-01-02 20:49:46,2.59,512.01,34.477
2022-01-02 21:01:52,2.3705,485.28,45.473
2022-01-02 21:13:58,,,
2022-01-02 21:26:03,2.686,481.27,35.661
2022-01-02 21:38:09,2.4878,484.86,39.34
2022-01-02 21:50:15,2.1026,440.48,14.581
2022-01-02 22:02:21,2.3204,491.23,35.687
2022-01-02 22:14:26,3.314,469.95,36.862
2022-01-02 22:26:32,2.3291,446.99,19.601
2022-01-02 22:38:38,3.1021,483.12,47.013
2022-01-02 22:50:44,,,
2022-01-02 23:02:49,1.9874,446.8,20.391
2022-01-02 23:14:55,2.0638,438.17,17.048
2022-01-02 23:27:01,2.2846,445.51,21.051
2022-01-02 23:39:07,2.0394,518.19,40.258
2022-01-02 23:51:12,2.8573,528.37,47.665
2022-01-03 00:03:18,2.9657,530.35,35.783
2022-01-03 00:15:33,4.0514,533.67,42.455
2022-01-03 00:27:38,4.1073,483.59,39.749
2022-01-03 00:39:44,4.2174,510.5,39.477
2022-01-03 00:51:50,4.4931,493.3,40.167
2022-01-03 01:03:56,4.5697,492.21,40.417
2022-01-03 01:16:01,4.0783,505.22,40.913
2022-01-03 01:28:07,4.4939,487.91,39.613
2022-01-03 01:40:13,4.2417,499.51,41.806
2022-01-03 01:52:19,3.7626,494.71,42.157
2022-01-03 02:04:24,3.7286,488.77,40.99
2022-01-03 02:16:30,3.5254,519.83,39.276
2022-01-03 02:28:36,3.6498,501.33,40.704
2022-01-03 02:40:42,3.4184,498.45,40.521
2022-01-03 02:52:48,2.7896,500.21,40.613
2022-01-03 03:04:53,2.6492,520.66,45.193
2022-01-03 03:16:59,2.2692,545.86,52.654
2022-01-03 03:29:05,2.4479,543.58,51.178
2022-01-03 03:41:11,2.1242,551.93,51.45
2022-01-03 03:53:16,2.0308,563.23,53.707
2022-01-03 04:05:22,2.3608,562.48,51.7
2022-01-03 04:17:28,1.713,540.83,52.499
2022-01-03 04:29:34,2.3005,527.22,47.937
2022-01-03 04:41:39,1.6001,581.66,47.962
2022-01-03 04:53:45,1.6396,600.57,33.16
2022-01-03 05:05:51,2.1456,589.63,46.653
2022-01-03 05:17:57,1.7508,585.2,35.813
2022-01-03 05:30:02,1.9689,592.49,43.671
2022-01-03 05:42:08,1.5295,603.88,36.042
2022-01-03 05:54:14,1.67,592.54,51.053
2022-01-03 06:06:20,2.185,588.64,42.65
2022-01-03 06:18:25,1.8244,598.94,43.129
2022-01-03 06:30:40,1.8694,605.43,37.797
2022-01-03 06:42:46,2.2041,602.67,42.942
2022-01-03 06:54:51,2.3138,598.6,40.768
2022-01-03 07:06:57,1.8923,589.78,46.08
2022-01-03 07:19:03,1.9391,535.31,45.943
2022-01-03 07:31:09,1.9614,555.97,44.43
2022-01-03 07:43:14,2.1402,524.66,40.433
2022-01-03 07:55:20,2.7654,533.49,34.418
2022-01-03 08:07:26,2.5143,526.24,34.799
2022-01-03 08:19:32,2.638,518.62,35.231
2022-01-03 08:31:37,2.9287,522.8,34.0
2022-01-03 08:43:43,6.2894,542.2,25.216
2022-01-03 08:55:49,7.3163,544.39,24.685
2022-01-03 09:07:55,3.3312,527.11,30.329
2022-01-03 09:20:00,3.2952,519.19,32.564
2022-01-03 09:32:06,5.2583,527.8,31.174
2022-01-03 09:44:12,3.558,517.69,30.844
2022-01-03 09:56:18,2.7496,514.92,28.096
2022-01-03 10:08:24,2.7099,511.72,26.649
2022-01-03 10:20:29,2.6904,515.97,24.287
2022-01-03 10:32:35,2.9537,518.16,26.523
2022-01-03 10:44:41,2.845,510.12,29.806
2022-01-03 10:56:47,3.1604,510.38,28.696
2022-01-03 11:08:52,3.5406,516.3,22.58
2022-01-03 11:20:58,4.0188,517.67,21.646
2022-01-03 11:33:04,3.4718,515.77,19.279
2022-01-03 11:45:10,3.4581,514.87,20.843
2022-01-03 11:57:15,3.4898,517.78,14.405
2022-01-03 12:09:21,4.8534,512.67,18.02
2022-01-03 12:21:27,4.5553,511.76,19.132
2022-01-03 12:33:33,4.7665,512.82,20.988
2022-01-03 12:45:38,3.8265,510.24,19.711
2022-01-03 12:57:53,4.2041,507.21,22.427
2022-01-03 13:09:59,4.795,522.99,23.688
2022-01-03 13:22:04,3.2829,510.3,22.677
2022-01-03 13:34:10,3.9578,504.9,28.654
2022-01-03 13:46:16,2.5733,499.06,27.371
2022-01-03 13:58:22,2.6628,496.87,32.897
2022-01-03 14:10:27,2.7492,497.86,26.243
2022-01-03 14:22:33,2.8923,492.4,29.239
2022-01-03 14:34:39,2.5477,499.52,23.423
2022-01-03 14:46:45,2.2239,502.53,24.196
2022-01-03 14:58:50,2.3709,504.22,22.409
2022-01-03 15:10:56,2.3296,504.77,22.378
2022-01-03 15:23:02,2.2865,505.38,22.206
2022-01-03 15:35:08,2.3801,506.37,22.347
2022-01-03 15:47:13,2.7106,486.03,29.034
2022-01-03 15:59:19,3.0554,486.31,26.311
2022-01-03 16:11:25,3.1514,479.01,27.972
2022-01-03 16:23:31,2.8661,483.89,28.889
2022-01-03 16:35:36,3.0675,487.96,27.796
2022-01-03 16:47:42,2.6485,492.19,25.486
2022-01-03 16:59:48,2.3361,486.79,27.075
2022-01-03 17:11:54,2.6421,490.13,26.097
2022-01-03 17:24:00,2.4203,488.13,25.891
2022-01-03 17:36:05,2.4224,493.11,26.982
2022-01-03 17:48:11,2.3861,481.15,25.779
2022-01-03 18:00:17,2.4565,478.42,26.091
2022-01-03 18:12:23,2.3673,476.83,26.864
2022-01-03 18:24:28,2.4754,480.09,26.337
2022-01-03 18:36:34,2.2956,482.05,27.705
2022-01-03 18:48:40,2.1827,480.22,25.219
2022-01-03 19:00:46,2.3155,485.25,26.392
2022-01-03 19:12:51,2.312,482.29,25.488
2022-01-03 19:24:57,2.7472,482.97,26.81
2022-01-03 19:37:03,2.8725,490.37,26.847
2022-01-03 19:49:09,2.6956,481.69,22.735
2022-01-03 20:01:14,2.5032,478.29,23.23
2022-01-03 20:13:29,2.587,477.15,23.416
2022-01-03 20:25:35,2.4064,475.86,22.378
2022-01-03 20:37:40,2.7267,478.83,22.729
2022-01-03 20:49:46,2.6319,467.89,23.986
2022-01-03 21:01:52,2.1113,474.77,23.892
2022-01-03 21:13:58,2.5908,465.84,22.324
2022-01-03 21:26:03,2.4971,463.39,20.147
2022-01-03 21:38:09,2.1849,463.57,24.32
2022-01-03 21:50:15,2.0964,464.15,25.342
2022-01-03 22:02:21,2.2683,465.21,24.932
2022-01-03 22:14:26,2.1164,470.69,24.235
2022-01-03 22:26:32,2.3515,465.63,27.034
2022-01-03 22:38:38,2.3815,460.04,25.875
2022-01-03 22:50:44,2.1977,463.44,24.088
2022-01-03 23:02:49,2.2392,468.14,23.838
2022-01-03 23:14:55,2.1225,469.9,26.512
2022-01-03 23:27:01,2.1125,471.03,25.153
2022-01-03 23:39:07,2.5001,505.03,26.273
2022-01-03 23:51:12,2.0846,484.36,26.252
2022-01-04 00:03:18,2.0341,492.28,25.141
2022-01-04 00:15:24,2.151,497.64,23.761
2022-01-04 00:27:30,2.525,485.98,23.858
2022-01-04 00:39:36,1.996,488.71,24.964
2022-01-04 00:51:41,2.2857,482.05,23.865
2022-01-04 01:03:47,2.2825,486.06,22.806
2022-01-04 01:15:53,1.8146,486.01,22.931
2022-01-04 01:27:59,1.9089,488.8,20.845
2022-01-04 01:40:04,2.3911,490.34,23.841
2022-01-04 01:52:10,2.2969,485.12,22.631
2022-01-04 02:04:16,2.02,474.69,23.652
2022-01-04 02:16:22,2.2277,482.99,25.615
2022-01-04 02:28:27,2.3943,472.78,23.588
2022-01-04 02:40:42,2.1398,472.06,26.249
2022-01-04 02:52:48,2.3528,471.67,22.759
2022-01-04 03:04:53,2.8388,479.11,22.837
2022-01-04 03:16:59,2.1222,452.91,28.202
2022-01-04 03:29:05,1.07,473.48,22.093
2022-01-04 03:41:11,2.0448,459.28,28.01
2022-01-04 03:53:16,1.1858,496.15,22.163
2022-01-04 04:05:22,2.1169,486.5,23.642
2022-01-04 04:17:28,2.1412,479.76,25.258
2022-01-04 04:29:34,2.2087,471.87,26.806
2022-01-04 04:41:39,2.5451,467.0,27.254
2022-01-04 04:53:45,1.7951,460.16,28.454
2022-01-04 05:05:51,1.7329,451.97,29.615
2022-01-04 05:17:57,2.1932,447.2,32.212
2022-01-04 05:30:02,2.0377,449.11,29.643
2022-01-04 05:42:08,1.9176,443.55,28.969
2022-01-04 05:54:14,2.1034,444.04,29.51
2022-01-04 06:06:20,2.029,449.83,27.172
2022-01-04 06:18:25,1.8534,454.83,25.896
2022-01-04 06:30:31,1.8843,455.2,27.827
2022-01-04 06:42:37,1.9711,453.6,27.616
2022-01-04 06:54:43,1.9772,448.0,28.275
2022-01-04 07:06:48,1.8331,432.14,30.75
2022-01-04 07:18:54,1.9983,431.48,28.745
2022-01-04 07:31:00,1.929,432.4,28.882
2022-01-04 07:43:06,1.8276,432.31,29.017
2022-01-04 07:55:12,1.9509,430.18,26.544
2022-01-04 08:07:17,2.0848,434.84,25.632
2022-01-04 08:19:23,2.133,437.57,25.712
2022-01-04 08:31:29,2.1096,440.8,22.874
2022-01-04 08:43:35,2.0676,437.36,24.123
2022-01-04 08:55:40,2.8935,451.5,13.06
2022-01-04 09:07:55,2.5434,436.7,13.881
2022-01-04 09:20:00,2.7805,436.91,14.506
2022-01-04 09:32:06,2.4895,432.79,13.602
2022-01-04 09:44:12,2.4361,428.85,13.994
2022-01-04 09:56:18,2.2641,429.21,15.583
2022-01-04 10:08:24,2.0704,429.99,13.745
2022-01-04 10:20:29,2.3033,430.23,14.274
2022-01-04 10:32:35,2.6417,432.44,17.246
2022-01-04 10:44:41,2.4231,423.16,14.242
2022-01-04 10:56:47,2.6123,430.0,14.682
2022-01-04 11:08:52,2.8869,421.02,16.5
2022-01-04 11:20:58,2.6679,427.27,14.326
2022-01-04 11:33:04,2.805,425.3,15.629
2022-01-04 11:45:10,2.9699,424.6,15.618
2022-01-04 11:57:15,2.727,422.62,17.951
2022-01-04 12:09:21,2.7737,423.57,18.585
2022-01-04 12:21:27,2.7952,420.28,19.207
2022-01-04 12:33:33,3.0101,419.11,19.409
2022-01-04 12:45:38,2.86,419.28,21.464
2022-01-04 12:57:44,2.7392,420.29,24.034
2022-01-04 13:09:50,2.8029,419.72,23.051
2022-01-04 13:21:56,3.0734,420.13,21.568
2022-01-04 13:34:01,3.1647,419.77,22.008
2022-01-04 13:46:07,2.3869,420.51,22.017
2022-01-04 13:58:13,2.7236,418.68,23.8
2022-01-04 14:10:19,2.1692,422.02,27.036
2022-01-04 14:22:24,2.0262,417.64,25.944
2022-01-04 14:34:30,2.2943,413.27,25.45
2022-01-04 14:46:36,2.2387,411.93,24.88
