datetime,nH,vH,vthH
2012-01-01 00:03:27,8.0156,383.82,18.642
2012-01-01 00:15:33,8.9322,380.53,17.306
2012-01-01 00:27:30,8.5972,379.74,17.695
2012-01-01 00:39:27,11.0,385.61,18.785
2012-01-01 00:51:33,10.411,380.46,18.578
2012-01-01 01:03:30,8.6048,382.0,16.382
2012-01-01 01:15:36,8.5941,383.82,18.78
2012-01-01 01:27:33,7.6909,376.62,18.875
2012-01-01 01:39:30,6.6538,379.23,19.003
2012-01-01 01:51:36,7.8681,380.1,17.022
2012-01-01 02:03:33,8.841,368.57,20.141
2012-01-01 02:15:38,6.9545,368.83,21.581
2012-01-01 02:27:36,7.4182,368.24,21.716
2012-01-01 02:39:33,6.449,364.81,19.099
2012-01-01 02:51:38,7.7925,378.61,16.533
2012-01-01 03:03:36,8.3532,371.02,21.935
2012-01-01 03:15:41,8.7342,360.22,21.234
2012-01-01 03:27:38,6.7702,366.16,20.736
2012-01-01 03:39:36,7.1057,366.51,20.475
2012-01-01 03:51:41,7.7152,378.12,18.81
2012-01-01 04:03:38,6.8194,370.06,22.063
2012-01-01 04:15:44,6.0753,369.29,19.982
2012-01-01 04:27:41,7.5416,370.07,20.749
2012-01-01 04:39:38,6.8724,368.68,20.628
2012-01-01 04:51:44,7.3371,367.37,20.043
2012-01-01 05:03:41,6.2049,365.82,19.386
2012-01-01 05:15:47,7.1969,362.08,19.224
2012-01-01 05:27:44,6.7607,365.51,22.803
2012-01-01 05:39:41,6.8069,359.65,22.024
2012-01-01 05:51:47,6.3183,365.31,20.186
2012-01-01 06:03:44,5.7598,362.5,19.815
2012-01-01 06:15:41,6.2737,362.96,20.588
2012-01-01 06:27:47,6.1115,361.9,20.273
2012-01-01 06:39:44,8.2879,371.08,21.703
2012-01-01 06:51:50,7.3743,363.72,25.346
2012-01-01 07:03:47,7.6239,367.4,20.69
2012-01-01 07:15:53,7.6175,365.08,21.401
2012-01-01 07:27:50,6.2438,356.68,26.57
2012-01-01 07:39:47,5.2127,369.36,26.885
2012-01-01 07:51:53,5.9512,370.08,27.172
2012-01-01 08:03:50,6.7281,371.17,23.929
2012-01-01 08:15:56,5.7117,360.17,26.613
2012-01-01 08:27:53,7.2717,360.13,24.975
2012-01-01 08:39:50,4.1168,374.92,23.832
2012-01-01 08:51:56,6.1129,366.81,21.593
2012-01-01 09:03:53,5.7979,359.09,22.335
2012-01-01 09:15:50,4.4123,373.19,20.363
2012-01-01 09:27:56,4.5919,365.44,21.346
2012-01-01 09:39:53,5.9036,352.98,20.548
2012-01-01 09:51:59,4.0444,366.59,18.155
2012-01-01 10:03:56,4.3737,371.32,23.434
2012-01-01 10:15:53,4.0346,367.58,19.276
2012-01-01 10:27:59,3.9689,366.91,19.138
2012-01-01 10:39:56,4.1025,365.46,20.054
2012-01-01 10:52:01,3.3618,364.36,25.52
2012-01-01 11:03:59,4.8626,360.48,23.3
2012-01-01 11:15:56,4.3327,359.39,18.813
2012-01-01 11:28:01,4.4936,356.97,19.68
2012-01-01 11:39:59,4.8878,361.68,21.794
2012-01-01 11:52:04,6.196,361.18,21.855
2012-01-01 12:04:01,5.2351,360.43,22.997
2012-01-01 12:15:59,5.4092,360.84,21.61
2012-01-01 12:28:04,5.3752,361.33,21.167
2012-01-01 12:40:01,5.3412,361.43,20.928
2012-01-01 12:52:07,5.0329,363.24,21.593
2012-01-01 13:04:04,3.8512,359.46,22.148
