datetime,nH,vH,vthH
2018-01-01 08:36:57,6.4783,427.96,40.595
2018-01-01 08:48:54,7.4836,415.08,31.685
2018-01-01 09:00:51,7.9873,426.94,39.376
2018-01-01 09:12:57,7.0927,429.54,38.17
2018-01-01 09:24:54,7.1039,435.99,39.764
2018-01-01 09:36:51,6.6465,434.66,39.792
2018-01-01 09:48:57,6.3402,426.89,40.343
2018-01-01 10:00:54,5.7208,426.43,41.12
2018-01-01 10:12:51,7.646,431.31,37.276
2018-01-01 10:24:57,5.6944,425.6,39.261
2018-01-01 10:36:54,9.0032,423.85,32.834
2018-01-01 10:48:51,6.4267,420.36,36.68
2018-01-01 11:00:57,5.1216,428.59,33.526
2018-01-01 11:12:54,6.0963,433.39,30.374
2018-01-01 11:24:51,5.6475,433.65,31.963
2018-01-01 11:36:57,5.5434,436.91,31.872
2018-01-01 11:48:54,5.9838,432.17,28.753
2018-01-01 12:00:51,6.1482,425.52,26.964
2018-01-01 12:12:57,6.0457,434.5,35.469
2018-01-01 12:24:54,5.3153,428.74,28.682
2018-01-01 12:36:51,5.1753,441.81,34.656
2018-01-01 12:48:57,7.2977,433.17,29.792
2018-01-01 13:00:54,5.6054,431.44,31.374
2018-01-01 13:12:51,5.0159,433.78,33.607
2018-01-01 13:24:57,4.7342,435.17,34.723
2018-01-01 13:36:54,4.5665,439.97,36.223
2018-01-01 13:48:51,3.8863,447.92,40.286
2018-01-01 14:00:57,4.1219,447.02,38.843
2018-01-01 14:12:54,3.9712,449.23,39.923
2018-01-01 14:24:51,3.269,455.61,39.144
2018-01-01 14:36:57,3.2458,460.03,28.905
2018-01-01 14:48:54,3.3019,459.97,35.801
2018-01-01 15:00:51,2.8119,457.57,42.628
2018-01-01 15:12:57,3.1036,459.2,41.299
2018-01-01 15:24:54,2.7817,460.35,43.083
2018-01-01 15:36:51,3.372,459.64,39.12
2018-01-01 15:48:57,3.1565,462.71,41.266
2018-01-01 16:00:54,3.4028,465.86,34.749
2018-01-01 16:13:00,3.6655,465.57,31.826
2018-01-01 16:24:57,3.6452,460.11,32.834
2018-01-01 16:36:54,3.6142,461.84,34.574
2018-01-01 16:49:00,3.1983,462.71,35.04
2018-01-01 17:00:57,3.2843,463.36,35.429
2018-01-01 17:12:54,3.5891,460.41,34.299
2018-01-01 17:25:00,3.7152,458.14,33.407
2018-01-01 17:36:57,4.3202,453.5,30.48
2018-01-01 17:48:54,3.6678,454.99,33.437
2018-01-01 18:01:00,4.7626,455.17,31.6
2018-01-01 18:12:57,4.466,455.28,29.945
2018-01-01 18:24:54,3.6338,454.24,31.45
2018-01-01 18:37:00,4.685,451.97,31.407
2018-01-01 18:48:57,4.5228,450.82,27.397
2018-01-01 19:00:54,4.6092,450.69,27.905
2018-01-01 19:13:00,4.4585,442.58,25.69
2018-01-01 19:24:57,4.361,445.56,24.358
2018-01-01 19:36:54,4.1966,448.65,25.602
2018-01-01 19:49:00,4.1173,444.11,25.217
2018-01-01 20:00:57,4.1355,444.06,23.478
2018-01-01 20:12:54,4.0881,440.02,23.79
2018-01-01 20:25:00,3.9316,445.57,25.752
2018-01-01 20:36:57,5.0755,438.51,25.311
2018-01-01 20:48:54,4.1645,430.91,26.722
2018-01-01 21:01:00,4.0822,434.17,26.692
2018-01-01 21:12:57,4.3408,440.72,26.112
2018-01-01 21:24:54,4.3249,432.9,23.585
2018-01-01 21:37:00,4.5979,430.07,24.374
2018-01-01 21:48:57,4.3539,425.16,25.262
2018-01-01 22:00:54,4.5569,422.71,29.199
2018-01-01 22:13:00,3.7834,420.97,28.62
2018-01-01 22:24:57,5.52,406.27,28.232
2018-01-01 22:36:54,4.8243,419.13,25.138
2018-01-01 22:49:00,5.3041,422.54,29.564
2018-01-01 23:00:57,5.1317,425.83,32.897
2018-01-01 23:12:54,5.2778,430.0,23.784
2018-01-01 23:25:00,5.3056,433.82,24.393
2018-01-01 23:36:57,5.4356,425.94,27.191
2018-01-01 23:49:03,5.5221,427.98,26.59
2018-01-02 00:01:00,5.3908,423.14,25.177
2018-01-02 00:12:57,5.2111,424.76,27.688
2018-01-02 00:25:03,6.0988,422.82,26.233
2018-01-02 00:37:00,6.81,422.67,24.109
2018-01-02 00:48:57,6.2031,417.17,25.776
2018-01-02 01:01:03,6.961,407.82,24.646
2018-01-02 01:13:00,7.6878,404.92,25.866
2018-01-02 01:24:57,7.6213,404.94,25.668
2018-01-02 01:37:03,7.0408,411.06,25.876
2018-01-02 01:49:00,6.9014,414.12,27.168
2018-01-02 02:00:57,7.6382,409.82,25.343
2018-01-02 02:13:03,6.7528,407.39,27.008
2018-01-02 02:25:00,7.8102,407.05,25.935
2018-01-02 02:36:57,9.2157,415.9,25.091
2018-01-02 02:49:03,8.7673,413.65,25.248
2018-01-02 03:01:00,10.221,400.24,26.462
2018-01-02 03:12:57,7.4399,411.1,25.402
2018-01-02 03:25:03,8.2722,402.54,26.533
2018-01-02 03:37:00,7.4827,401.42,25.333
2018-01-02 03:48:57,7.2615,405.56,26.087
2018-01-02 04:01:03,6.6997,413.91,27.408
2018-01-02 04:13:00,7.8847,406.67,28.739
2018-01-02 04:25:06,6.9174,407.61,26.104
2018-01-02 04:37:03,6.2829,412.3,28.296
2018-01-02 04:49:00,6.3236,409.38,26.774
2018-01-02 05:01:06,5.7068,409.65,27.488
2018-01-02 05:13:03,5.4754,407.07,26.632
2018-01-02 05:25:00,5.934,412.23,27.033
2018-01-02 05:37:06,5.5185,411.67,28.509
2018-01-02 05:49:03,4.8189,416.16,28.575
2018-01-02 06:01:00,5.2056,411.43,24.644
2018-01-02 06:13:06,5.1136,407.47,25.82
2018-01-02 06:25:03,5.0677,415.19,26.169
2018-01-02 06:37:00,5.5228,414.95,24.206
2018-01-02 06:49:06,5.4304,410.13,24.63
2018-01-02 07:01:03,5.3741,407.72,23.282
2018-01-02 07:13:00,5.1704,409.44,22.536
2018-01-02 07:25:06,5.5265,405.44,23.154
2018-01-02 07:37:03,5.6244,406.44,22.79
2018-01-02 07:49:00,4.9351,409.79,23.558
2018-01-02 08:01:06,7.3456,420.38,27.312
2018-01-02 08:13:03,6.2993,401.2,22.184
2018-01-02 08:25:00,6.4022,412.34,24.188
2018-01-02 08:37:06,6.366,409.87,24.579
2018-01-02 08:49:03,5.7749,407.34,22.822
2018-01-02 09:01:00,6.1384,407.83,24.468
2018-01-02 09:13:06,6.5901,420.77,28.275
2018-01-02 09:25:03,6.7068,413.73,27.529
2018-01-02 09:37:00,6.8527,417.87,26.072
2018-01-02 09:49:06,8.5511,438.19,26.637
2018-01-02 10:01:03,7.8935,430.66,26.54
2018-01-02 10:13:00,7.5584,418.44,28.475
2018-01-02 10:25:06,6.8271,416.22,29.051
2018-01-02 10:37:03,6.9281,418.4,31.939
2018-01-02 10:49:00,5.4052,427.79,30.227
2018-01-02 11:01:06,6.1975,421.14,26.64
2018-01-02 11:13:03,7.2736,423.72,28.459
2018-01-02 11:25:00,6.2284,430.19,29.854
2018-01-02 11:37:06,6.2839,428.96,28.377
2018-01-02 11:49:03,7.0689,432.26,27.475
2018-01-02 12:01:09,8.1137,432.78,28.988
2018-01-02 12:13:06,8.5727,430.32,29.152
2018-01-02 12:25:03,6.8998,418.01,27.618
2018-01-02 12:37:09,7.6211,425.38,28.984
2018-01-02 12:49:06,8.1469,425.06,27.105
2018-01-02 13:01:03,7.4625,420.77,29.183
2018-01-02 13:13:09,7.665,417.82,29.545
2018-01-02 13:25:06,7.9536,409.83,31.278
2018-01-02 13:37:03,6.9161,419.95,32.441
2018-01-02 13:49:09,6.9654,420.6,33.234
2018-01-02 14:01:06,7.1406,415.78,33.157
2018-01-02 14:13:03,7.6465,409.89,34.139
2018-01-02 14:25:09,7.8903,410.19,26.309
2018-01-02 14:37:06,8.0738,418.04,27.267
2018-01-02 14:49:03,7.6329,413.86,27.517
2018-01-02 15:01:09,8.3734,418.21,27.946
2018-01-02 15:13:06,7.8215,417.02,27.205
2018-01-02 15:25:03,7.6615,411.32,23.611
2018-01-02 15:37:09,8.7056,410.93,25.655
2018-01-02 15:49:06,7.5706,411.56,25.829
2018-01-02 16:01:03,7.6411,407.11,24.794
2018-01-02 16:13:09,7.2488,401.58,27.177
2018-01-02 16:25:06,6.8418,403.72,24.063
2018-01-02 16:37:03,7.3793,406.58,23.507
2018-01-02 16:49:09,7.8733,408.74,22.329
2018-01-02 17:01:06,8.5767,407.76,26.905
2018-01-02 17:13:03,6.7122,412.5,26.228
2018-01-02 17:25:09,7.6673,402.61,26.439
2018-01-02 17:37:06,7.33,412.75,26.132
2018-01-02 17:49:03,7.598,414.7,24.669
2018-01-02 18:01:09,7.7503,414.57,25.166
2018-01-02 18:13:06,7.4678,415.0,25.099
2018-01-02 18:25:03,7.9829,410.73,24.87
2018-01-02 18:37:09,8.1595,412.27,24.317
2018-01-02 18:49:06,7.2995,407.82,24.365
2018-01-02 19:01:03,7.6487,404.61,22.942
2018-01-02 19:13:09,8.4867,406.87,22.789
2018-01-02 19:25:06,8.7565,406.48,21.871
2018-01-02 19:37:12,8.359,404.86,20.035
2018-01-02 19:49:09,8.7566,406.81,20.365
2018-01-02 20:01:06,8.6846,403.6,21.22
2018-01-02 20:13:12,8.4362,401.92,22.187
2018-01-02 20:25:09,10.566,390.53,19.237
2018-01-02 20:37:06,7.8978,402.81,18.341
2018-01-02 20:49:12,8.0379,392.94,19.165
2018-01-02 21:01:09,7.2506,394.97,20.076
2018-01-02 21:13:06,8.0299,400.0,19.909
2018-01-02 21:25:12,6.901,397.5,21.489
2018-01-02 21:37:09,6.9469,398.32,19.582
2018-01-02 21:49:06,7.9194,397.37,20.726
2018-01-02 22:01:12,6.6354,394.06,18.895
2018-01-02 22:13:09,7.0716,395.6,19.475
2018-01-02 22:25:06,7.7481,392.91,18.134
2018-01-02 22:37:12,10.302,398.86,18.861
2018-01-02 22:49:09,9.0229,390.91,18.205
2018-01-02 23:01:06,9.1364,391.97,19.149
2018-01-02 23:13:12,9.2769,372.48,20.443
2018-01-02 23:25:09,8.8882,380.45,18.703
2018-01-02 23:37:06,9.1286,386.2,20.392
2018-01-02 23:49:12,8.6297,387.58,17.619
2018-01-03 00:01:09,8.5448,385.72,23.758
2018-01-03 00:13:06,8.4549,383.67,22.891
2018-01-03 00:25:12,7.6242,380.49,17.243
2018-01-03 00:37:09,9.6957,379.77,17.389
2018-01-03 00:49:06,9.5202,381.73,17.332
2018-01-03 01:01:12,10.822,379.93,17.428
2018-01-03 01:13:09,11.319,381.17,16.846
2018-01-03 01:25:06,12.355,378.56,18.304
2018-01-03 01:37:12,12.084,382.49,17.754
2018-01-03 01:49:09,11.331,380.13,18.383
2018-01-03 02:01:06,11.581,377.14,18.467
2018-01-03 02:13:12,11.593,372.72,17.796
2018-01-03 02:25:09,14.358,371.81,16.442
2018-01-03 02:37:06,13.894,374.2,15.86
2018-01-03 02:49:12,14.759,373.83,15.225
2018-01-03 03:01:09,14.309,373.11,14.919
2018-01-03 03:13:14,14.424,372.72,16.166
2018-01-03 03:25:12,13.501,370.11,15.227
2018-01-03 03:37:09,12.856,371.1,14.976
2018-01-03 03:49:14,12.929,370.72,15.621
2018-01-03 04:01:12,11.86,367.24,15.474
2018-01-03 04:13:09,11.974,364.04,14.772
2018-01-03 04:25:14,12.432,365.42,15.471
2018-01-03 04:37:12,11.17,363.74,15.235
2018-01-03 04:49:09,12.445,363.55,13.913
2018-01-03 05:01:14,12.871,363.2,14.003
2018-01-03 05:13:12,11.905,358.83,13.194
2018-01-03 05:25:09,9.32,358.92,14.953
2018-01-03 05:37:14,9.1986,355.45,15.397
2018-01-03 05:49:12,8.4804,356.74,16.413
2018-01-03 06:01:09,9.691,357.12,17.337
2018-01-03 06:13:14,10.687,349.18,16.225
2018-01-03 06:25:12,9.9138,353.22,15.301
2018-01-03 06:37:09,9.0906,355.64,14.94
2018-01-03 06:49:14,7.6618,363.55,15.866
2018-01-03 07:01:12,10.836,367.73,16.616
2018-01-03 07:13:09,9.8142,364.55,15.825
2018-01-03 07:25:14,6.6774,363.86,14.122
2018-01-03 07:37:12,6.9343,361.73,14.118
2018-01-03 07:49:09,7.1787,362.69,14.732
2018-01-03 08:01:14,9.5505,362.1,15.536
2018-01-03 08:13:12,6.2787,357.41,19.597
2018-01-03 08:25:09,6.1503,360.69,16.947
2018-01-03 08:37:14,5.0127,357.3,14.903
2018-01-03 08:49:12,6.1168,358.24,19.395
2018-01-03 09:01:09,6.7476,355.76,19.233
2018-01-03 09:13:14,6.6083,359.09,19.475
2018-01-03 09:25:12,6.4774,361.26,20.265
2018-01-03 09:37:09,6.5478,361.2,20.916
2018-01-03 09:49:14,7.8825,360.03,20.474
2018-01-03 10:01:12,8.9366,359.54,19.552
2018-01-03 10:13:09,8.6746,359.6,20.089
2018-01-03 10:25:14,9.7934,366.81,19.675
2018-01-03 10:37:12,11.558,361.61,19.262
2018-01-03 10:49:17,10.368,358.62,19.535
2018-01-03 11:01:14,9.8363,359.43,17.511
2018-01-03 11:13:12,10.403,363.16,20.289
2018-01-03 11:25:17,10.823,367.02,20.94
2018-01-03 11:37:14,10.869,367.19,21.621
2018-01-03 11:49:12,11.076,365.04,22.15
2018-01-03 12:01:17,10.676,359.87,21.785
2018-01-03 12:13:14,10.688,364.78,22.797
2018-01-03 12:25:12,9.8336,362.12,20.87
2018-01-03 12:37:17,11.313,363.65,21.052
2018-01-03 12:49:14,12.793,362.76,22.289
2018-01-03 13:01:12,9.7387,359.31,19.893
2018-01-03 13:13:17,14.043,361.22,19.595
2018-01-03 13:25:14,11.991,361.37,19.485
2018-01-03 13:37:12,10.996,359.0,18.901
2018-01-03 13:49:17,12.214,363.25,17.596
2018-01-03 14:01:14,12.111,360.19,18.723
2018-01-03 14:13:12,11.878,361.07,16.631
2018-01-03 14:25:17,12.075,356.52,16.555
2018-01-03 14:37:14,11.766,355.77,17.342
2018-01-03 14:49:12,12.853,354.56,15.916
2018-01-03 15:01:17,14.419,349.95,17.847
2018-01-03 15:13:14,11.229,350.9,16.732
2018-01-03 15:25:12,12.669,352.27,17.491
2018-01-03 15:37:17,10.917,354.22,15.773
2018-01-03 15:49:14,12.13,350.64,17.032
2018-01-03 16:01:12,12.157,351.16,16.723
2018-01-03 16:13:17,13.572,353.38,15.372
2018-01-03 16:25:14,9.2134,360.06,20.051
2018-01-03 16:37:12,9.9933,353.44,19.494
2018-01-03 16:49:17,8.0642,353.91,20.572
2018-01-03 17:01:14,8.3113,354.03,19.878
2018-01-03 17:13:12,8.9057,352.99,21.854
2018-01-03 17:25:17,7.4244,346.97,19.7
2018-01-03 17:37:14,7.5677,344.05,22.528
2018-01-03 17:49:12,8.0744,345.53,22.554
2018-01-03 18:01:17,7.2066,347.2,19.495
2018-01-03 18:13:14,4.776,360.63,23.167
2018-01-03 18:25:20,5.1476,357.07,23.911
2018-01-03 18:37:17,6.2644,348.67,21.091
2018-01-03 18:49:14,5.5302,352.0,21.29
2018-01-03 19:01:20,5.9914,349.86,19.741
2018-01-03 19:13:17,6.7825,343.87,20.984
2018-01-03 19:25:14,7.5467,342.48,20.623
2018-01-03 19:37:20,6.3619,348.13,25.088
2018-01-03 19:49:17,5.7469,350.0,25.377
2018-01-03 20:01:14,6.7488,347.81,22.224
2018-01-03 20:13:20,6.0992,346.69,22.093
2018-01-03 20:25:17,6.9316,344.6,20.031
2018-01-03 20:37:14,8.4406,339.46,18.795
2018-01-03 20:49:20,6.0814,345.54,26.342
2018-01-03 21:01:17,5.8744,345.99,24.949
2018-01-03 21:13:14,5.8519,346.58,25.989
2018-01-03 21:25:20,5.9388,347.86,26.698
2018-01-03 21:37:17,6.2499,346.41,25.765
2018-01-03 21:49:14,4.2227,357.61,23.472
2018-01-03 22:01:20,5.988,347.25,24.701
2018-01-03 22:13:17,6.3634,348.61,23.87
2018-01-03 22:25:14,6.3152,354.52,23.497
2018-01-03 22:37:20,6.0834,356.7,21.379
2018-01-03 22:49:17,6.4885,350.04,17.885
2018-01-03 23:01:14,6.8447,351.55,17.587
2018-01-03 23:13:20,6.7602,355.43,16.957
2018-01-03 23:25:17,6.1036,358.53,16.234
2018-01-03 23:37:14,6.4894,351.05,22.884
2018-01-03 23:49:20,7.7562,359.18,25.039
2018-01-04 00:01:17,5.6432,353.31,24.866
2018-01-04 00:13:14,5.5008,354.73,23.384
2018-01-04 00:25:20,6.0853,369.31,22.229
2018-01-04 00:37:17,5.5959,367.04,20.051
2018-01-04 00:49:14,6.1659,365.9,21.927
2018-01-04 01:01:20,6.7975,359.74,17.529
2018-01-04 01:13:17,5.9915,365.85,20.56
2018-01-04 01:25:14,6.573,362.39,20.629
2018-01-04 01:37:20,6.3471,364.44,22.511
2018-01-04 01:49:17,6.7272,362.37,22.292
2018-01-04 02:01:23,6.6826,364.28,21.067
2018-01-04 02:13:20,6.9835,365.98,18.929
2018-01-04 02:25:17,7.1652,366.3,19.261
2018-01-04 02:37:23,6.6709,367.32,18.186
2018-01-04 02:49:20,6.8398,367.37,16.888
2018-01-04 03:01:17,7.4514,370.98,15.224
2018-01-04 03:13:23,7.7746,373.36,13.856
2018-01-04 03:25:20,6.5542,370.15,14.697
2018-01-04 03:37:17,7.1856,366.0,14.303
2018-01-04 03:49:23,6.5289,364.53,13.284
2018-01-04 04:01:20,6.4357,361.31,14.845
2018-01-04 04:13:17,5.8601,360.72,15.666
2018-01-04 04:25:23,8.9484,357.17,14.813
2018-01-04 04:37:20,7.5836,358.48,14.798
2018-01-04 04:49:17,8.0021,360.45,14.445
2018-01-04 05:01:23,6.8112,362.06,13.565
2018-01-04 05:13:20,9.9408,368.69,16.124
2018-01-04 05:25:17,6.2156,365.3,18.884
2018-01-04 05:37:23,6.3517,366.06,16.391
2018-01-04 05:49:20,6.3962,369.74,18.835
2018-01-04 06:01:17,5.5149,372.2,18.733
2018-01-04 06:13:23,5.8147,375.82,18.059
2018-01-04 06:25:20,5.3042,381.7,18.878
2018-01-04 06:37:17,4.5704,379.59,20.085
2018-01-04 06:49:23,4.9095,377.87,21.603
2018-01-04 07:01:20,6.2803,381.28,19.465
2018-01-04 07:13:17,5.6061,374.7,22.919
2018-01-04 07:25:23,4.7185,374.79,21.21
2018-01-04 07:37:20,4.17,375.2,20.395
2018-01-04 07:49:17,4.192,375.43,17.87
2018-01-04 08:01:23,4.6879,367.96,21.409
2018-01-04 08:13:20,4.6753,368.04,18.929
2018-01-04 08:25:17,4.4808,368.58,17.823
2018-01-04 08:37:23,5.1694,371.05,18.553
2018-01-04 08:49:20,4.4845,377.6,20.195
2018-01-04 09:01:17,4.3922,370.9,19.899
2018-01-04 09:13:23,5.7175,367.72,16.67
2018-01-04 09:25:20,4.7509,365.26,17.147
2018-01-04 09:37:26,4.6304,366.84,17.222
2018-01-04 09:49:23,4.7337,365.49,17.989
2018-01-04 10:01:20,4.2627,366.64,19.406
2018-01-04 10:13:26,4.0501,362.96,17.229
2018-01-04 10:25:23,4.0557,362.82,18.066
2018-01-04 10:37:20,4.2307,360.45,18.38
2018-01-04 10:49:26,4.3445,359.8,19.15
2018-01-04 11:01:23,4.2535,357.98,17.806
2018-01-04 11:13:20,4.1121,359.13,18.472
2018-01-04 11:25:26,4.2089,358.59,18.061
2018-01-04 11:37:23,3.6099,360.1,18.126
2018-01-04 11:49:20,3.9164,361.11,19.888
2018-01-04 12:01:26,3.5451,359.07,20.368
2018-01-04 12:13:23,3.5982,363.0,21.225
2018-01-04 12:25:20,3.8728,363.22,19.929
2018-01-04 12:37:26,3.6207,358.87,21.004
2018-01-04 12:49:23,3.4338,360.05,21.027
2018-01-04 13:01:20,3.3411,358.27,19.821
2018-01-04 13:13:26,3.7214,356.76,17.38
2018-01-04 13:25:23,3.6092,353.86,15.767
2018-01-04 13:37:20,3.4248,353.63,17.33
2018-01-04 13:49:26,3.7209,353.74,16.246
2018-01-04 14:01:23,3.6051,353.36,17.417
2018-01-04 14:13:20,3.7043,351.4,17.063
2018-01-04 14:25:26,3.7285,352.66,16.636
2018-01-04 14:37:23,3.6184,352.49,16.27
2018-01-04 14:49:29,4.0237,353.61,16.06
2018-01-04 15:01:26,3.71,359.07,15.827
2018-01-04 15:13:23,2.9237,369.57,16.711
2018-01-04 15:25:29,3.3548,368.48,16.11
2018-01-04 15:37:26,3.8698,371.27,15.851
2018-01-04 15:49:23,3.2024,381.63,14.871
2018-01-04 16:01:29,3.5948,384.85,15.533
2018-01-04 16:13:26,3.6394,396.75,14.947
2018-01-04 16:25:23,3.5293,384.04,15.4
2018-01-04 16:37:29,3.6764,383.62,15.484
2018-01-04 16:49:26,3.6157,382.84,15.052
2018-01-04 17:01:23,4.0333,381.37,16.038
2018-01-04 17:13:29,4.3035,373.98,16.061
2018-01-04 17:25:26,4.1839,378.39,15.43
2018-01-04 17:37:23,3.995,378.76,16.313
2018-01-04 17:49:29,4.2956,382.87,15.543
2018-01-04 18:01:26,3.7755,383.68,15.417
2018-01-04 18:13:23,4.9205,392.25,14.035
2018-01-04 18:25:29,3.9731,389.32,14.183
2018-01-04 18:37:26,4.6751,391.44,14.263
2018-01-04 18:49:23,4.4971,390.14,13.253
2018-01-04 19:01:29,4.3896,380.54,17.904
2018-01-04 19:13:26,4.3786,373.85,15.464
2018-01-04 19:25:23,4.1835,372.22,18.631
2018-01-04 19:37:29,4.0029,372.99,18.85
2018-01-04 19:49:26,4.2489,381.32,16.573
2018-01-04 20:01:23,4.234,383.33,15.605
2018-01-04 20:13:29,3.5963,386.48,13.642
2018-01-04 20:25:26,5.0573,390.61,13.856
2018-01-04 20:37:23,4.4597,385.87,15.854
2018-01-04 20:49:29,5.4694,385.99,16.995
2018-01-04 21:01:26,5.5685,378.91,15.468
2018-01-04 21:13:32,5.7226,378.53,14.831
2018-01-04 21:25:29,5.6998,381.32,16.71
2018-01-04 21:37:26,5.7868,380.72,16.259
2018-01-04 21:49:32,5.7133,374.49,15.871
2018-01-04 22:01:29,5.6159,372.01,18.152
2018-01-04 22:13:26,5.6696,371.54,18.292
2018-01-04 22:25:32,5.3896,372.36,17.725
2018-01-04 22:37:29,5.954,371.63,17.397
2018-01-04 22:49:26,5.9028,373.21,18.849
2018-01-04 23:01:32,5.6791,371.28,17.45
2018-01-04 23:13:29,6.19,368.75,17.383
2018-01-04 23:25:26,6.3178,369.56,17.978
2018-01-04 23:37:32,6.2038,367.6,19.101
2018-01-04 23:49:29,6.1196,369.66,17.716
2018-01-05 00:01:26,5.3538,365.77,20.2
2018-01-05 00:13:32,6.1262,362.76,20.488
2018-01-05 00:25:29,5.5898,360.12,18.294
2018-01-05 00:37:26,3.9584,369.05,15.356
2018-01-05 00:49:32,5.017,374.7,15.282
2018-01-05 01:01:29,4.6992,375.22,15.978
2018-01-05 01:13:26,4.8949,375.72,15.871
2018-01-05 01:25:32,3.9186,375.56,15.543
2018-01-05 01:37:29,4.1717,375.05,14.529
2018-01-05 01:49:26,4.4577,370.13,15.586
2018-01-05 02:01:32,5.1773,365.12,16.953
2018-01-05 02:13:29,5.0852,369.96,15.401
2018-01-05 02:25:26,5.4476,377.0,14.331
2018-01-05 02:37:32,4.7092,376.73,14.103
2018-01-05 02:49:29,4.8743,379.13,14.697
2018-01-05 03:01:35,4.0127,377.4,14.992
2018-01-05 03:13:32,4.8039,375.1,12.982
2018-01-05 03:25:29,5.0166,377.12,13.145
2018-01-05 03:37:35,3.8553,382.47,14.708
2018-01-05 03:49:32,4.8949,357.12,16.986
2018-01-05 04:01:29,5.0285,360.92,20.532
2018-01-05 04:13:35,4.5942,357.52,21.157
2018-01-05 04:25:32,4.531,355.14,21.281
2018-01-05 04:37:29,6.0281,353.41,18.824
2018-01-05 04:49:35,3.6378,365.86,16.742
2018-01-05 05:01:32,4.3052,365.63,14.409
2018-01-05 05:13:29,5.2829,366.58,15.747
2018-01-05 05:25:35,4.5078,366.21,14.312
2018-01-05 05:37:32,4.6825,361.44,16.472
2018-01-05 05:49:29,4.0303,365.44,14.559
2018-01-05 06:01:35,4.0014,368.83,15.449
2018-01-05 06:13:32,4.5401,363.92,14.499
2018-01-05 06:25:29,4.8759,358.95,16.977
2018-01-05 06:37:35,3.8621,365.93,14.817
2018-01-05 06:49:32,3.9508,358.37,15.131
2018-01-05 07:01:29,4.449,366.06,15.57
2018-01-05 07:13:35,4.59,356.39,15.916
2018-01-05 07:25:32,4.5093,356.61,18.086
2018-01-05 07:37:29,5.2557,361.04,18.091
2018-01-05 07:49:35,5.3711,356.19,15.461
2018-01-05 08:01:32,4.5984,354.28,17.896
2018-01-05 08:13:29,4.4837,357.7,16.353
2018-01-05 08:25:35,4.8608,355.25,18.211
2018-01-05 08:37:32,7.1063,358.19,14.997
2018-01-05 08:49:37,7.6425,355.55,13.472
2018-01-05 09:01:35,7.1739,355.66,12.958
2018-01-05 09:13:32,7.1807,357.14,14.064
2018-01-05 09:25:37,7.7933,356.72,13.762
2018-01-05 09:37:35,7.4097,352.81,15.755
2018-01-05 09:49:32,7.1778,351.36,16.248
2018-01-05 10:01:37,7.5192,352.51,15.311
2018-01-05 10:13:35,7.5591,351.8,14.055
2018-01-05 10:25:32,8.6123,346.24,15.888
2018-01-05 10:37:37,7.7674,355.52,12.318
2018-01-05 10:49:35,8.3873,354.78,12.657
2018-01-05 11:01:32,8.4955,354.25,12.754
2018-01-05 11:13:37,9.5668,353.87,11.311
2018-01-05 11:25:35,10.177,352.78,10.864
2018-01-05 11:37:32,7.8492,351.65,13.32
2018-01-05 11:49:37,8.3825,349.38,13.514
2018-01-05 12:01:35,6.2012,349.09,13.355
2018-01-05 12:13:32,5.3534,349.67,13.661
2018-01-05 12:25:37,6.3693,348.14,13.0
