DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2004-11-09 00:00:00,26076.5,0.0,0,26193.99170310466,-117.4917031046607,0.15003999877914254
2004-11-09 00:01:00,26076.7,-0.0002412797596342101,0,26193.991665124933,-117.29142384517284,0.2505185201965716
2004-11-09 00:02:00,26077.0,-0.0009610808835799885,0,26193.99162714515,-116.99066606426756,0.30099401299667505
2004-11-09 00:03:00,26077.3,-0.002153346139377696,0,26193.991589165318,-116.6894358191795,0.2514634485657723
2004-11-09 00:04:00,26077.5,-0.0038120182945676935,0,26193.99155118543,-116.48773916713601,0.15192682690496184
2004-11-09 00:05:00,26077.6,-0.005931040116690342,0,26193.991513205485,-116.38558216536957,0.1023841480127814
2004-11-09 00:06:00,26077.7,-0.008504354373286,0,26193.991475225484,-116.28297087111045,0.15283541188486538
2004-11-09 00:07:00,26077.9,-0.011525903831895033,0,26193.991437245433,-116.07991134159984,0.2532806185255865
2004-11-09 00:08:00,26078.2,-0.014989631260057796,0,26193.99139926532,-115.77640963405928,0.4537197679323839
2004-11-09 00:09:00,26078.8,-0.018889479425314652,0,26193.99136128516,-115.17247180573507,0.6041528601074546
2004-11-09 00:10:00,26079.4,-0.023219391095205967,0,26193.99132330494,-114.56810391384437,0.6045798950522538
2004-11-09 00:11:00,26080.0,-0.027973309037272097,0,26193.991285324668,-113.96331201563056,0.4050008727638499
2004-11-09 00:12:00,26080.2,-0.033145176019053396,0,26193.991247344336,-113.75810216831667,0.00541579324227115
2004-11-09 00:13:00,26080.0,-0.03872893480809024,0,26193.991209363954,-113.95248042914602,-0.19417534351649124
2004-11-09 00:14:00,26079.8,-0.044718528171922976,0,26193.99117138352,-114.14645285534965,-0.19377253750154466
2004-11-09 00:15:00,26079.6,-0.05110789887809197,0,26193.991133403026,-114.34002550414911,0.05662421128459272
2004-11-09 00:16:00,26079.9,-0.05789098969413758,0,26193.991095422476,-114.03320443278047,0.5570149028309928
2004-11-09 00:17:00,26080.7,-0.06506174338760018,0,26193.991057441875,-113.22599569848713,0.7573995371456519
2004-11-09 00:18:00,26081.4,-0.07261410272602009,0,26193.991019461217,-112.51840535848916,1.107778114229312
2004-11-09 00:19:00,26082.9,-0.08054201047693774,0,26193.990981480507,-111.0104394700285,1.3081506340790625
2004-11-09 00:20:00,26084.0,-0.08883940940789345,0,26193.99094349974,-109.90210409033104,0.9085170966978069
