DATETIME,H_VALUE,SPLINE,NULL_VALUES,BASELINE,LDi,LCi
2004-11-10 00:00:00,26122.6,0.0,0,26193.936953200933,-71.33695320093466,-3.7499599174360227
2004-11-10 00:01:00,26118.9,-0.0002412797596342101,0,26193.936915137423,-75.03667385766197,-3.6494813960185937
2004-11-10 00:02:00,26115.3,-0.0009610808835799885,0,26193.936877073855,-78.63591599297185,-3.3490059032093953
2004-11-10 00:03:00,26112.2,-0.002153346139377696,0,26193.93683901022,-81.73468566408076,-2.3485364676337497
2004-11-10 00:04:00,26110.6,-0.0038120182945676935,0,26193.936800946532,-83.33298892823935,-1.2480730892883756
2004-11-10 00:05:00,26109.7,-0.005931040116690342,0,26193.936762882775,-84.23083184265751,-0.5476157681732801
2004-11-10 00:06:00,26109.5,-0.008504354373286,0,26193.93672481896,-84.4282204645859,-0.4971645042939201
2004-11-10 00:07:00,26108.7,-0.011525903831895033,0,26193.936686755078,-85.22516085124535,-0.8467192976466507
2004-11-10 00:08:00,26107.8,-0.014989631260057796,0,26193.93664869114,-86.1216590598792,-0.5962801482351239
2004-11-10 00:09:00,26107.5,-0.018889479425314652,0,26193.93661062714,-86.4177211477156,-0.2458470560502306
2004-11-10 00:10:00,26107.3,-0.023219391095205967,0,26193.936572563074,-86.61335317197967,-0.24542002109815542
2004-11-10 00:11:00,26107.0,-0.027973309037272097,0,26193.93653449895,-86.90856118991191,-0.9449990433829214
2004-11-10 00:12:00,26105.4,-0.033145176019053396,0,26193.936496434766,-88.50335125874551,-2.2945841228997708
2004-11-10 00:13:00,26102.4,-0.03872893480809024,0,26193.93645837052,-91.49772943571145,-2.694175259646528
2004-11-10 00:14:00,26100.0,-0.044718528171922976,0,26193.93642030621,-93.89170177803857,-2.5937724536221225
2004-11-10 00:15:00,26097.2,-0.05110789887809197,0,26193.936382241835,-96.6852743429557,-3.0433757048348937
2004-11-10 00:16:00,26093.9,-0.05789098969413758,0,26193.936344177404,-99.97845318770835,-2.7929850132812177
2004-11-10 00:17:00,26091.6,-0.06506174338760018,0,26193.936306112904,-102.27124436951813,-1.5926003789592826
2004-11-10 00:18:00,26090.7,-0.07261410272602009,0,26193.936268048354,-103.16365394562692,-0.7422218018701656
2004-11-10 00:19:00,26090.1,-0.08054201047693774,0,26193.936229983734,-103.75568797325846,-0.1418492820098649
2004-11-10 00:20:00,26090.4,-0.08883940940789345,0,26193.936191919056,-103.44735250964665,0.20851718061615543
2004-11-10 00:21:00,26090.5,-0.09750024228642756,0,26193.936153854313,-103.33865361202615,-0.3411224139917479
2004-11-10 00:22:00,26089.7,-0.10651845188008047,0,26193.93611578951,-104.12959733763014,-1.190768065831378
2004-11-10 00:23:00,26088.1,-0.11588798095639252,0,26193.936077724644,-105.7201897436889,-1.0404197749034623
2004-11-10 00:24:00,26087.6,-0.12560277228290403,0,26193.93603965972,-106.21043688743707,-0.14007754120618898
2004-11-10 00:25:00,26087.8,-0.1356567686271555,0,26193.936001594728,-106.00034482610128,1.8602586352571606
2004-11-10 00:26:00,26091.3,-0.14604391275668713,0,26193.93596352968,-102.48991961692275,3.7105887544866007
2004-11-10 00:27:00,26095.2,-0.15675814743903937,0,26193.935925464568,-98.57916731712808,3.5609128164854056
2004-11-10 00:28:00,26098.4,-0.16779341544175252,0,26193.935887399395,-95.36809398395194,2.91123082124993
2004-11-10 00:29:00,26101.0,-0.179143659532367,0,26193.93584933416,-92.75670567462822,1.8615427687823498
2004-11-10 00:30:00,26102.1,-0.19080282247842317,0,26193.935811268864,-91.64500844638724,0.5618486590859533
2004-11-10 00:31:00,26102.1,-0.20276484704746137,0,26193.935773203502,-91.63300835645632,-0.9878515078465355
2004-11-10 00:32:00,26100.1,-0.21502367600702194,0,26193.935735138086,-93.62071146208031,-1.8375577320089462
2004-11-10 00:33:00,26098.4,-0.2275732521246453,0,26193.9356970726,-95.30812382047421,-1.6872700134056302
2004-11-10 00:34:00,26096.7,-0.24040751816787168,0,26193.93565900706,-96.99525148889157,-1.586988352035867
2004-11-10 00:35:00,26095.2,-0.2535204169042416,0,26193.93562094145,-98.48210052454594,-2.1867127478974737
2004-11-10 00:36:00,26092.3,-0.26690589110129537,0,26193.935582875787,-101.36867698468652,-2.686443200991171
2004-11-10 00:37:00,26089.8,-0.2805578835265733,0,26193.935544810054,-103.85498692652828,-2.486179711316602
2004-11-10 00:38:00,26087.3,-0.2944703369476158,0,26193.935506744267,-106.34103640731972,-2.235922278875222
2004-11-10 00:39:00,26085.3,-0.3086371941319632,0,26193.93546867841,-108.32683148427873,-1.4856709036644844
2004-11-10 00:40:00,26084.3,-0.32305239784715595,0,26193.935430612495,-109.31237821464869,-1.2854255856909305
2004-11-10 00:41:00,26082.7,-0.3377098908607342,0,26193.935392546522,-110.89768265566059,-1.7851863249469275
2004-11-10 00:42:00,26080.7,-0.3526036159402386,0,26193.935354480484,-112.88275086454254,-2.134953121433938
2004-11-10 00:43:00,26078.4,-0.3677275158532093,0,26193.935316414383,-115.16758889852846,-2.534725975156306
2004-11-10 00:44:00,26075.6,-0.3830755333671867,0,26193.93527834822,-117.95220281485516,-2.9845048861067696
2004-11-10 00:45:00,26072.4,-0.3986416112497112,0,26193.935240281993,-121.136598670742,-3.084289854294795
2004-11-10 00:46:00,26069.4,-0.41441969226832304,0,26193.935202215715,-124.12078252344475,-3.2840808797156384
2004-11-10 00:47:00,26065.8,-0.43040371919056275,0,26193.935164149363,-127.70476043017328,-3.4838779623616603
2004-11-10 00:48:00,26062.4,-0.4465876347839707,0,26193.935126082954,-131.08853844816807,-3.133681102246342
2004-11-10 00:49:00,26059.5,-0.46296538181608704,0,26193.935088016482,-133.97212263466596,-2.6834902993649337
2004-11-10 00:50:00,26057.0,-0.47953090305445245,0,26193.935049949952,-136.45551904689793,-2.1333055537119634
2004-11-10 00:51:00,26055.2,-0.49627814126660696,0,26193.935011883357,-138.2387337420899,-1.633126865292553
2004-11-10 00:52:00,26053.7,-0.5132010392200912,0,26193.934973816704,-139.72177277748304,-1.1329542341056111
2004-11-10 00:53:00,26052.9,-0.5302935396824452,0,26193.934935749985,-140.5046422103011,-0.7327876601478494
2004-11-10 00:54:00,26052.2,-0.5475495854212097,0,26193.9348976832,-141.18734809777874,-0.6826271434283768
2004-11-10 00:55:00,26051.5,-0.5649631192039248,0,26193.93485961636,-141.86989649715787,-0.3824726839395396
2004-11-10 00:56:00,26051.4,-0.582528083798131,0,26193.934821549457,-141.95229346565782,0.11767571831938994
2004-11-10 00:57:00,26051.7,-0.6002384219713687,0,26193.93478348249,-141.6345450605191,0.6678180633433044
2004-11-10 00:58:00,26052.7,-0.618088076491178,0,26193.934745415463,-140.6166573389712,1.017954351135856
2004-11-10 00:59:00,26053.7,-0.6360709901250995,0,26193.934707348373,-139.59863635824738,1.0680845816930429
2004-11-10 01:00:00,26054.8,-0.6541811056406734,0,26193.934669281225,-138.48048817558512,1.1182087550232183
2004-11-10 01:01:00,26055.9,-0.6724123658054403,0,26193.934631214008,-137.36221884820094,1.2683268711194842
2004-11-10 01:02:00,26057.3,-0.6907587133869404,0,26193.934593146732,-135.94383443334615,1.6184389299767474
2004-11-10 01:03:00,26059.1,-0.709214091152714,0,26193.9345550794,-134.12534098824744,1.7185449316088182
2004-11-10 01:04:00,26060.7,-0.7277724418703015,0,26193.934517012,-132.50674457012852,1.0686448760084204
2004-11-10 01:05:00,26061.2,-0.7464277083072435,0,26193.93447894454,-131.9880512362306,0.5687387631715666
2004-11-10 01:06:00,26061.8,-0.7651738332310799,0,26193.934440877016,-131.36926704378538,0.8188265931040917
2004-11-10 01:07:00,26062.8,-0.7840047594093515,0,26193.93440280943,-130.35039805002242,1.068908365805953
2004-11-10 01:08:00,26063.9,-0.8029144296095982,0,26193.934364741785,-129.23145031217348,0.21898408127317737
2004-11-10 01:09:00,26063.2,-0.8218967865993612,0,26193.934326674076,-129.91242988747607,-0.830946260492766
2004-11-10 01:10:00,26062.2,-0.8409457731461796,0,26193.934288606306,-130.893342833159,-0.630882659489373
2004-11-10 01:11:00,26061.9,-0.860055332017595,0,26193.934250538474,-131.1741952064548,0.11917488428265699
2004-11-10 01:12:00,26062.4,-0.8792194059811469,0,26193.934212470576,-130.6549930645937,0.46922637081895857
2004-11-10 01:13:00,26062.8,-0.8984319378043761,0,26193.93417440262,-130.2357424648169,0.5692718001209585
2004-11-10 01:14:00,26063.5,-0.9176868702548231,0,26193.934136334607,-129.51644946435178,0.46931117219706664
2004-11-10 01:15:00,26063.7,-0.9369781461000275,0,26193.934098266524,-129.29712012042276,-0.28065551295890145
2004-11-10 01:16:00,26062.9,-0.9562997081075306,0,26193.93406019838,-130.07776049026958,-0.880628255353173
2004-11-10 01:17:00,26061.9,-0.975645499044872,0,26193.934022130175,-131.0583766311291,-0.5306070549828235
2004-11-10 01:18:00,26061.8,-0.9950094616795924,0,26193.933984061914,-131.13897460023523,0.019408088163089587
2004-11-10 01:19:00,26061.9,-1.0143855387792327,0,26193.933945993584,-131.01956045480293,0.11941717407580654
2004-11-10 01:20:00,26062.0,-1.033767673111332,0,26193.933907925195,-130.90014025208362,0.719420202752417
2004-11-10 01:21:00,26063.3,-1.0531498074434316,0,26193.93386985674,-129.5807200492981,1.3194171741984064
2004-11-10 01:22:00,26064.6,-1.0725258845430716,0,26193.93383178823,-128.2613059036868,2.0194080884104793
2004-11-10 01:23:00,26067.3,-1.091889847177793,0,26193.933793719654,-125.54190387247714,2.5693929453940783
2004-11-10 01:24:00,26069.7,-1.1112356381151347,0,26193.933755651015,-123.12252001289865,1.9693717451437678
2004-11-10 01:25:00,26071.2,-1.130557200122638,0,26193.933717582313,-121.6031603821896,1.2693444876588202
2004-11-10 01:26:00,26072.2,-1.1498484759678438,0,26193.93367951355,-120.583831037581,1.0693111729414113
2004-11-10 01:27:00,26073.3,-1.169103408418291,0,26193.933641444724,-119.46453803630678,0.869271800991541
2004-11-10 01:28:00,26073.9,-1.1883159402415215,0,26193.93360337584,-118.84528743559792,0.3192263718088455
2004-11-10 01:29:00,26073.9,-1.2074800142050743,0,26193.933565306896,-118.82608529268909,0.2691748853973337
2004-11-10 01:30:00,26074.4,-1.2265895730764913,0,26193.93352723788,-118.30693766480326,0.2691173417508139
2004-11-10 01:31:00,26074.4,-1.2456385596233113,0,26193.933489168812,-118.28785060918746,-1.18094625913254
2004-11-10 01:32:00,26072.0,-1.2646209166130755,0,26193.93345109968,-120.66883018306834,-0.8310159172399736
2004-11-10 01:33:00,26072.7,-1.283530586813324,0,26193.93341303048,-119.9498824436674,0.36890836741867616
2004-11-10 01:34:00,26072.7,-1.3023615129915973,0,26193.933374961223,-119.93101344823098,0.21882659483903666
2004-11-10 01:35:00,26073.1,-1.321107637915436,0,26193.933336891903,-119.51222925398933,0.16873876503277074
2004-11-10 01:36:00,26073.0,-1.33976290435238,0,26193.933298822518,-119.59353591816544,-0.13135512200960164
2004-11-10 01:37:00,26072.8,-1.3583212550699693,0,26193.933260753078,-119.77493949800854,-0.1814550662862544
2004-11-10 01:38:00,26072.6,-1.3767766328357454,0,26193.933222683572,-119.95644605073795,-0.681561067786987
2004-11-10 01:39:00,26071.4,-1.3951229804172485,0,26193.933184614,-121.13806163358251,-0.9816731265249174
2004-11-10 01:40:00,26070.6,-1.4133542405820176,0,26193.93314654437,-121.91979230378779,-1.0317912424989544
2004-11-10 01:41:00,26069.3,-1.4314643560975944,0,26193.933108474677,-123.20164411858042,-0.7319154157032557
2004-11-10 01:42:00,26069.1,-1.4494472697315188,0,26193.933070404924,-123.3836231351943,0.017954353862528194
2004-11-10 01:43:00,26069.3,-1.4672969242513316,0,26193.933032335106,-123.16573541085536,0.4178180661973059
2004-11-10 01:44:00,26069.9,-1.485007262424572,0,26193.932994265226,-122.54798700279969,0.5176757212948999
2004-11-10 01:45:00,26070.3,-1.5025722270187816,0,26193.932956195284,-122.13038396826556,0.01752731915966166
2004-11-10 01:46:00,26069.9,-1.5199857608015002,0,26193.932918125283,-122.51293236448036,-0.482627140208038
2004-11-10 01:47:00,26069.3,-1.537241806540268,0,26193.93288005522,-123.09563824868164,0.26721234319544607
2004-11-10 01:48:00,26070.4,-1.554334307002626,0,26193.932841985094,-121.97850767808947,1.167045769367931
2004-11-10 01:49:00,26071.6,-1.5712572049561142,0,26193.9328039149,-120.76154670994578,0.9168731383046804
2004-11-10 01:50:00,26072.2,-1.5880044431682727,0,26193.93276584465,-120.14476140148011,1.0666944500085975
2004-11-10 01:51:00,26073.7,-1.6045699644066418,0,26193.932727774336,-118.62815780992858,1.916509704478969
2004-11-10 01:52:00,26076.0,-1.6209477114387627,0,26193.93268970396,-116.31174199252217,1.9163189017183413
2004-11-10 01:53:00,26077.5,-1.637131627032175,0,26193.932651633524,-114.7955200064919,0.7161220417281555
2004-11-10 01:54:00,26077.4,-1.6531156539544192,0,26193.93261356302,-114.87949790906586,-0.2840808754955759
2004-11-10 01:55:00,26076.9,-1.6688937349730355,0,26193.932575492458,-115.36368175748305,-0.7342898499579533
2004-11-10 01:56:00,26075.9,-1.684459812855565,0,26193.93253742184,-116.34807760898177,-0.6845048816491541
2004-11-10 01:57:00,26075.5,-1.6998078303695479,0,26193.93249935115,-116.73269152078136,-0.5847259705680798
